trial,variant,producer_dt,consumer_dt,producer_blocks,consumer_blocks,device,compute_capability,auto_select,selection_target,selected_implementation,selection_confidence,predicted_kernel_ms,selection_reason,backend,stage_space,stage_handoff,flow_tile_log,data_space,role_stages,target_ctas_per_sm,data_time,token_interleave,pipeline_buffers,dataflow_layout,dataflow_state,compute_unit,word_bits,logN,N,batch,modulus,modulus_bits,n1_log,rows_per_block,threads_per_block,hierarchical_core,stage_partition,segment_cores,segment_threads,segment_units,segment_data_space,segment_data_time,segment_role_stages,segment_token_interleave,segment_coefficient_reuse_stages,segment_cta_weights,boundary_storage,boundary_buffers,ready_window,inverse,warmup,repeat,h2d_ms,kernel_ms,timed_region_wall_ms,host_timing_overhead_ms,appt_producer_weight,appt_tail_weight,appt_writer_weight,appt_fragment_width,appt_writer_tiles,appt_data_time_roles,input_order,output_order,appt_layout_id,d2h_ms,kernel_ntt_s,end_to_end_ntt_s,kernel_points_s,cross_twiddle,mod_multiply,correct
2,lane32,1,2,78,82,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io-10x10","experimental",0.000000,"all 32 lanes issue aligned stage-6 coefficient pairs from a prepacked side table",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io+homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io","256+256","8+8","4+4","1+2","0+0","0+0","6+6","78+82","full-scratch","1",8,0,5,30,10.877600,1.255526,1.255767,0.000240,0,0,0,0,0,7,natural,natural,"",10.116768,12743.659727,719.104553,13362695742.236082,fused,shoup,-1
2,lane32,1,2,80,80,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io-10x10","experimental",0.000000,"all 32 lanes issue aligned stage-6 coefficient pairs from a prepacked side table",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io+homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io","256+256","8+8","4+4","1+2","0+0","0+0","6+6","80+80","full-scratch","1",8,0,5,30,10.865664,1.240371,1.240603,0.000232,0,0,0,0,0,7,natural,natural,"",10.110912,12899.364036,720.170955,13525963543.189863,fused,shoup,-1
2,lane32,1,2,82,78,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io-10x10","experimental",0.000000,"all 32 lanes issue aligned stage-6 coefficient pairs from a prepacked side table",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io+homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io","256+256","8+8","4+4","1+2","0+0","0+0","6+6","82+78","full-scratch","1",8,0,5,30,10.872224,1.215898,1.216122,0.000225,0,0,0,0,0,7,natural,natural,"",10.118880,13159.002005,720.493480,13798213686.253374,fused,shoup,-1
2,lane32,1,2,84,76,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io-10x10","experimental",0.000000,"all 32 lanes issue aligned stage-6 coefficient pairs from a prepacked side table",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io+homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io","256+256","8+8","4+4","1+2","0+0","0+0","6+6","84+76","full-scratch","1",8,0,5,30,10.872736,1.221495,1.221741,0.000245,0,0,0,0,0,7,natural,natural,"",10.111488,13098.698638,720.535079,13734981022.602713,fused,shoup,-1
2,lane32,1,2,85,75,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io-10x10","experimental",0.000000,"all 32 lanes issue aligned stage-6 coefficient pairs from a prepacked side table",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io+homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io","256+256","8+8","4+4","1+2","0+0","0+0","6+6","85+75","full-scratch","1",8,0,5,30,10.878816,1.235797,1.236051,0.000254,0,0,0,0,0,7,natural,natural,"",10.125856,12947.106000,719.409275,13576024620.882023,fused,shoup,-1
2,lane32,1,2,86,74,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io-10x10","experimental",0.000000,"all 32 lanes issue aligned stage-6 coefficient pairs from a prepacked side table",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io+homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io","256+256","8+8","4+4","1+2","0+0","0+0","6+6","86+74","full-scratch","1",8,0,5,30,10.876800,1.192892,1.193136,0.000244,0,0,0,0,0,7,natural,natural,"",10.128896,13412.784893,720.766595,14064324331.798063,fused,shoup,-1
2,lane32,1,2,88,72,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io-10x10","experimental",0.000000,"all 32 lanes issue aligned stage-6 coefficient pairs from a prepacked side table",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io+homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io","256+256","8+8","4+4","1+2","0+0","0+0","6+6","88+72","full-scratch","1",8,0,5,30,10.867200,1.214635,1.214885,0.000251,0,0,0,0,0,7,natural,natural,"",10.107296,13172.685226,721.073769,13812561583.525288,fused,shoup,-1
2,lane32,1,2,90,70,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io-10x10","experimental",0.000000,"all 32 lanes issue aligned stage-6 coefficient pairs from a prepacked side table",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io+homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io","256+256","8+8","4+4","1+2","0+0","0+0","6+6","90+70","full-scratch","1",8,0,5,30,10.864032,1.253444,1.253674,0.000230,0,0,0,0,0,7,natural,natural,"",10.107424,12764.827142,719.913254,13384891384.939474,fused,shoup,-1
2,lane32,2,1,72,88,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io-10x10","experimental",0.000000,"all 32 lanes issue aligned stage-6 coefficient pairs from a prepacked side table",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io+homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io","256+256","8+8","4+4","2+1","0+0","0+0","6+6","72+88","full-scratch","1",8,0,5,30,10.887296,1.489476,1.489685,0.000209,0,0,0,0,0,7,natural,natural,"",10.122464,10742.030438,711.135251,11263835308.754408,fused,shoup,-1
2,lane32,2,1,74,86,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io-10x10","experimental",0.000000,"all 32 lanes issue aligned stage-6 coefficient pairs from a prepacked side table",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io+homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io","256+256","8+8","4+4","2+1","0+0","0+0","6+6","74+86","full-scratch","1",8,0,5,30,10.883584,1.444454,1.444673,0.000218,0,0,0,0,0,7,natural,natural,"",10.118848,11076.846490,712.793738,11614915385.170639,fused,shoup,-1
2,lane32,2,1,76,84,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io-10x10","experimental",0.000000,"all 32 lanes issue aligned stage-6 coefficient pairs from a prepacked side table",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io+homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io","256+256","8+8","4+4","2+1","0+0","0+0","6+6","76+84","full-scratch","1",8,0,5,30,10.888640,1.437525,1.438207,0.000681,0,0,0,0,0,7,natural,natural,"",10.114848,11130.239104,712.980266,11670901599.070425,fused,shoup,-1
2,lane32,2,1,78,82,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io-10x10","experimental",0.000000,"all 32 lanes issue aligned stage-6 coefficient pairs from a prepacked side table",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io+homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io","256+256","8+8","4+4","2+1","0+0","0+0","6+6","78+82","full-scratch","1",8,0,5,30,10.871872,1.316591,1.316954,0.000363,0,0,0,0,0,7,natural,natural,"",16.844128,12152.597999,551.104800,12742922599.472944,fused,shoup,-1
2,lane32,2,1,80,80,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io-10x10","experimental",0.000000,"all 32 lanes issue aligned stage-6 coefficient pairs from a prepacked side table",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io+homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io","256+256","8+8","4+4","2+1","0+0","0+0","6+6","80+80","full-scratch","1",8,0,5,30,10.866592,1.278703,1.278949,0.000246,0,0,0,0,0,7,natural,natural,"",10.110784,12512.679114,718.904710,13120495014.824726,fused,shoup,-1
2,lane32,2,1,82,78,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io-10x10","experimental",0.000000,"all 32 lanes issue aligned stage-6 coefficient pairs from a prepacked side table",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io+homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io","256+256","8+8","4+4","2+1","0+0","0+0","6+6","82+78","full-scratch","1",8,0,5,30,10.872800,1.237914,1.238171,0.000257,0,0,0,0,0,7,natural,natural,"",10.116832,12924.973027,719.827575,13552816516.523870,fused,shoup,-1
2,lane32,2,1,84,76,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io-10x10","experimental",0.000000,"all 32 lanes issue aligned stage-6 coefficient pairs from a prepacked side table",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io+homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io","256+256","8+8","4+4","2+1","0+0","0+0","6+6","84+76","full-scratch","1",8,0,5,30,10.867328,1.246003,1.246239,0.000236,0,0,0,0,0,7,natural,natural,"",10.108544,12841.057791,720.011240,13464825014.456528,fused,shoup,-1
2,lane32,2,1,85,75,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io-10x10","experimental",0.000000,"all 32 lanes issue aligned stage-6 coefficient pairs from a prepacked side table",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io+homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io","256+256","8+8","4+4","2+1","0+0","0+0","6+6","85+75","full-scratch","1",8,0,5,30,10.871456,1.257813,1.258051,0.000238,0,0,0,0,0,7,natural,natural,"",10.111712,12720.488455,719.392698,13338398902.517347,fused,shoup,-1
2,lane32,2,1,86,74,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io-10x10","experimental",0.000000,"all 32 lanes issue aligned stage-6 coefficient pairs from a prepacked side table",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io+homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io","256+256","8+8","4+4","2+1","0+0","0+0","6+6","86+74","full-scratch","1",8,0,5,30,10.864992,1.231189,1.231405,0.000216,0,0,0,0,0,7,natural,natural,"",10.109824,12995.563792,720.525799,13626836298.857325,fused,shoup,-1
2,lane32,2,1,88,72,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io-10x10","experimental",0.000000,"all 32 lanes issue aligned stage-6 coefficient pairs from a prepacked side table",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io+homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io","256+256","8+8","4+4","2+1","0+0","0+0","6+6","88+72","full-scratch","1",8,0,5,30,10.876960,1.283209,1.283458,0.000249,0,0,0,0,0,7,natural,natural,"",10.122976,12468.744281,718.031508,13074426003.069767,fused,shoup,-1
2,lane32,2,1,90,70,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io-10x10","experimental",0.000000,"all 32 lanes issue aligned stage-6 coefficient pairs from a prepacked side table",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io+homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io","256+256","8+8","4+4","2+1","0+0","0+0","6+6","90+70","full-scratch","1",8,0,5,30,10.885408,1.316557,1.316828,0.000271,0,0,0,0,0,7,natural,natural,"",10.121984,12152.912706,716.719080,12743252593.116003,fused,shoup,-1
2,lane32,2,2,72,88,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io-10x10","experimental",0.000000,"all 32 lanes issue aligned stage-6 coefficient pairs from a prepacked side table",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io+homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io","256+256","8+8","4+4","2+2","0+0","0+0","6+6","72+88","full-scratch","1",8,0,5,30,10.878048,1.337378,1.337615,0.000237,0,0,0,0,0,7,natural,natural,"",10.127936,11963.706801,716.096337,12544855822.531958,fused,shoup,-1
2,lane32,2,2,74,86,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io-10x10","experimental",0.000000,"all 32 lanes issue aligned stage-6 coefficient pairs from a prepacked side table",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io+homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io","256+256","8+8","4+4","2+2","0+0","0+0","6+6","74+86","full-scratch","1",8,0,5,30,10.868448,1.310891,1.311103,0.000212,0,0,0,0,0,7,natural,natural,"",10.109216,12205.441926,717.857225,12798333472.952421,fused,shoup,-1
2,lane32,2,2,76,84,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io-10x10","experimental",0.000000,"all 32 lanes issue aligned stage-6 coefficient pairs from a prepacked side table",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io+homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io","256+256","8+8","4+4","2+2","0+0","0+0","6+6","76+84","full-scratch","1",8,0,5,30,10.869536,1.289011,1.289257,0.000246,0,0,0,0,0,7,natural,natural,"",10.112768,12412.614804,718.412874,13015569980.544548,fused,shoup,-1
2,lane32,2,2,78,82,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io-10x10","experimental",0.000000,"all 32 lanes issue aligned stage-6 coefficient pairs from a prepacked side table",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io+homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io","256+256","8+8","4+4","2+2","0+0","0+0","6+6","78+82","full-scratch","1",8,0,5,30,10.872064,1.297715,1.297949,0.000234,0,0,0,0,0,7,natural,natural,"",10.111392,12329.360625,718.095114,12928271646.935223,fused,shoup,-1
2,lane32,2,2,80,80,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io-10x10","experimental",0.000000,"all 32 lanes issue aligned stage-6 coefficient pairs from a prepacked side table",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io+homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io","256+256","8+8","4+4","2+2","0+0","0+0","6+6","80+80","full-scratch","1",8,0,5,30,10.883392,1.289182,1.289401,0.000219,0,0,0,0,0,7,natural,natural,"",10.108800,12410.971181,718.088563,13013846517.030468,fused,shoup,-1
2,lane32,2,2,82,78,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io-10x10","experimental",0.000000,"all 32 lanes issue aligned stage-6 coefficient pairs from a prepacked side table",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io+homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io","256+256","8+8","4+4","2+2","0+0","0+0","6+6","82+78","full-scratch","1",8,0,5,30,10.869248,1.262353,1.262597,0.000244,0,0,0,0,0,7,natural,natural,"",10.114496,12674.742490,719.227265,13290430780.949791,fused,shoup,-1
2,lane32,2,2,84,76,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io-10x10","experimental",0.000000,"all 32 lanes issue aligned stage-6 coefficient pairs from a prepacked side table",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io+homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io","256+256","8+8","4+4","2+2","0+0","0+0","6+6","84+76","full-scratch","1",8,0,5,30,10.878080,1.272422,1.272691,0.000269,0,0,0,0,0,7,natural,natural,"",10.121088,12574.440364,718.404003,13185256378.866001,fused,shoup,-1
2,lane32,2,2,85,75,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io-10x10","experimental",0.000000,"all 32 lanes issue aligned stage-6 coefficient pairs from a prepacked side table",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io+homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io","256+256","8+8","4+4","2+2","0+0","0+0","6+6","85+75","full-scratch","1",8,0,5,30,10.873280,1.275290,1.275545,0.000255,0,0,0,0,0,7,natural,natural,"",10.116832,12546.169367,718.603720,13155612089.967896,fused,shoup,-1
2,lane32,2,2,86,74,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io-10x10","experimental",0.000000,"all 32 lanes issue aligned stage-6 coefficient pairs from a prepacked side table",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io+homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io","256+256","8+8","4+4","2+2","0+0","0+0","6+6","86+74","full-scratch","1",8,0,5,30,10.873888,1.249382,1.249603,0.000221,0,0,0,0,0,7,natural,natural,"",10.107072,12806.327589,719.737007,13428407758.324039,fused,shoup,-1
2,lane32,2,2,88,72,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io-10x10","experimental",0.000000,"all 32 lanes issue aligned stage-6 coefficient pairs from a prepacked side table",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io+homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io","256+256","8+8","4+4","2+2","0+0","0+0","6+6","88+72","full-scratch","1",8,0,5,30,10.870048,1.283345,1.283597,0.000252,0,0,0,0,0,7,natural,natural,"",10.115968,12467.419282,718.475959,13073036641.320339,fused,shoup,-1
2,lane32,2,2,90,70,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io-10x10","experimental",0.000000,"all 32 lanes issue aligned stage-6 coefficient pairs from a prepacked side table",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io+homogeneous-warp128-vector-radix4-packed-stage6-distributed-static-io","256+256","8+8","4+4","2+2","0+0","0+0","6+6","90+70","full-scratch","1",8,0,5,30,10.875648,1.324919,1.325171,0.000252,0,0,0,0,0,7,natural,natural,"",10.117216,12076.205729,716.917084,12662819498.546278,fused,shoup,-1
2,v06,1,1,91,69,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-10x10-resident-radix4","experimental",0.000000,"transform-wave readiness with the generated resident radix-4 core",hierarchical-dataflow,0,named-barrier,0,0,0,4,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","dataflow-radix4+dataflow-radix4","256+256","1+1","0+0","1+1","0+0","0+0","0+0","17+13","full-scratch","1",8,0,5,30,10.865888,1.520060,1.520309,0.000249,0,0,0,0,0,7,natural,natural,"",10.111264,10525.902338,711.199250,11037208569.660624,fused,shoup,-1
