"File Path","/home/wt/git/Hermes/cuNTT-v05/src/hybrid_dataflow.cuh"
"Function Name","void cuntt::<unnamed>::hierarchical_streaming_10x10_kernel<unsigned int, (unsigned int)4>(const T1 *, T1 *, T1 *, unsigned int *, unsigned long, const T1 *, const T1 *, unsigned long long *, unsigned int, cuntt::<unnamed>::NttStageOperatorT<T1>)"
"Line No","Source","Address","Source","Warp Stall Sampling (All Cycles)","Warp Stall Sampling (Not-issued Cycles)","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Divergent Branches","Address Space","Access Operation","Access Size","L1 Tag Requests Global","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Global Excessive","L2 Theoretical Sectors Global","L2 Theoretical Sectors Global Ideal","L2 Theoretical Sectors Local","stall_barrier","stall_dispatch","stall_drain","stall_imc","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_imc (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)","smsp__pcsamp_sample_count"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x771c2d25b840","     IMAD.IADD R0, R4, 0x1, R7 ","0","0","2560","81920","81920","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25b850","     IMAD.MOV R7, RZ, RZ, -R2 ","0","0","2560","81920","81920","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25b860","     ISETP.NE.AND P0, PT, R0, R7, PT ","0","0","2560","81920","81920","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","bool gpu_master = (blockIdx.x + blockIdx.y + blockIdx.z == 0);","-","-","0","0","1600","1600","1600","5","5","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25b880","     S2R R0, SR_CTAID.Y ","0","0","320","320","320","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25b890","     S2R R2, SR_CTAID.Z ","0","0","320","320","320","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x771c2d25b950","     IMAD.IADD R0, R3, 0x1, R0 ","0","0","320","320","320","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x771c2d25b970","     IMAD.MOV R11, RZ, RZ, -R2 ","0","0","320","320","320","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x771c2d25b9b0","     ISETP.NE.AND P0, PT, R0, R11, PT ","0","0","320","320","320","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","__syncthreads();","-","-","0","0","5120","163840","163840","64","64","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25b820","     NOP ","0","0","2560","81920","81920","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25b830","     BAR.SYNC 0x0 ","0","0","2560","81920","81920","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","if (cta_master) {","-","-","0","0","2560","81920","81600","32","31","320","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25b870","@P0  BRA 0x771c2d25bb40 ","0","0","2560","81920","81600","32","31","320","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","if (gpu_master) {","-","-","0","0","320","320","320","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25b9c0","     SEL R2, R2, 0x1, !P0 ","0","0","320","320","320","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","nb = 0x80000000 - (expected - 1);","-","-","0","0","1280","1280","1280","4","4","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25b920","     IMAD.MOV.U32 R13, RZ, RZ, c[0x0][0x14] ","0","0","320","320","320","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25b930","     IMAD.MOV R6, RZ, RZ, -R6 ","0","0","320","320","320","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x771c2d25b960","     IMAD R6, R6, c[0x0][0x10], RZ ","0","0","320","320","320","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x771c2d25b980","     IMAD R2, R6, R13, -0x7fffffff ","0","0","320","320","320","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","__threadfence();","-","-","0","0","1280","1280","1280","4","4","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25b8a0","     MEMBAR.SC.GPU ","0","0","320","320","320","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25b8b0","     ERRBAR","0","0","320","320","320","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25b8c0","     CCTL.IVALL ","0","0","320","320","320","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25b8d0","     MEMBAR.ALL.GPU ","0","0","320","320","320","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","oldArrive = atomic_add(arrived, nb);","-","-","0","0","640","640","640","2","2","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25b8e0","     S2R R9, SR_LANEID ","0","0","320","320","320","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25b8f0","     VOTE.ANY R8, PT, PT ","0","0","320","320","320","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","while (!bar_has_flipped(oldArrive, *arrived));","-","-","2","2","7419","7419","6150","13","10","0","Global","Load","32","743","0","0","0","0","743","743","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","2"
"","","0x771c2d25ba60","     IMAD.MOV.U32 R6, RZ, RZ, c[0x0][0x90] ","0","0","743","743","743","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25ba70","     IMAD.MOV.U32 R7, RZ, RZ, c[0x0][0x8c] ","0","0","743","743","743","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25ba80","     LD.E.STRONG.SYS R7, [R6+0x4] ","0","0","743","743","743","1","1","0","Global","Load","32","743","0","0","0","0","743","743","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25ba90","     LOP3.LUT R0, R7, R2, RZ, 0x3c, !PT ","1","1","743","743","743","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
"","","0x771c2d25baa0","     ISETP.GT.AND P0, PT, R0, -0x1, PT ","0","0","743","743","743","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25bab0","@!P0 BRA 0x771c2d25bb40 ","0","0","743","743","320","1","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25bac0","@!PT SHFL.IDX PT, RZ, RZ, RZ, RZ ","1","1","423","423","0","1","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"","","0x771c2d25bad0","     VOTE.ANY R0, PT, PT ","0","0","423","423","423","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25bae0","     YIELD ","0","0","423","423","423","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25baf0","@!PT LDC RZ, c[0x0][RZ] ","0","0","423","423","0","1","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25bb00","     VOTE.ANY R7, PT, PT ","0","0","423","423","423","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25bb10","     LOP3.LUT P0, RZ, R0, R7, RZ, 0xc, !PT ","0","0","423","423","423","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25bb20","@!P0 BRA.U 0x771c2d25ba60 ","0","0","423","423","423","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25bb30","     BRA 0x771c2d25bac0 ","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","bar_flush((unsigned int*)arrived);","-","-","1","1","2880","81920","81920","28","28","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"","","0x771c2d25bb40","     IMAD.MOV.U32 R10, RZ, RZ, c[0x0][0xc] ","1","1","2880","81920","81920","28","28","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"109","__syncthreads();","-","-","0","0","8000","245760","245760","92","92","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25bb50","     WARPSYNC 0xffffffff ","0","0","2880","81920","81920","28","28","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x771c2d25bb80","     NOP ","0","0","2560","81920","81920","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25bb90","     BAR.SYNC 0x0 ","0","0","2560","81920","81920","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"File Path","/usr/local/cuda-11.8/targets/x86_64-linux/include/crt/math_functions.hpp"
"Function Name","void cuntt::<unnamed>::hierarchical_streaming_10x10_kernel<unsigned int, (unsigned int)4>(const T1 *, T1 *, T1 *, unsigned int *, unsigned long, const T1 *, const T1 *, unsigned long long *, unsigned int, cuntt::<unnamed>::NttStageOperatorT<T1>)"
"Line No","Source","Address","Source","Warp Stall Sampling (All Cycles)","Warp Stall Sampling (Not-issued Cycles)","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Divergent Branches","Address Space","Access Operation","Access Size","L1 Tag Requests Global","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Global Excessive","L2 Theoretical Sectors Global","L2 Theoretical Sectors Global Ideal","L2 Theoretical Sectors Local","stall_barrier","stall_dispatch","stall_drain","stall_imc","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_imc (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)","smsp__pcsamp_sample_count"
"870","return umin(a, b);","-","-","74","71","5120","163840","163840","64","64","0","-","-","-","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74"
"","","0x771c2d25bba0","     ISETP.LT.U32.AND P0, PT, R10, c[0x0][0x1a0], PT ","74","71","2560","81920","81920","32","32","0","-","-","-","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x771c2d25bbd0","     SEL R0, R10, c[0x0][0x1a0], P0 ","0","0","2560","81920","81920","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"File Path","/usr/local/cuda-11.8/targets/x86_64-linux/include/crt/sm_70_rt.hpp"
"Function Name","void cuntt::<unnamed>::hierarchical_streaming_10x10_kernel<unsigned int, (unsigned int)4>(const T1 *, T1 *, T1 *, unsigned int *, unsigned long, const T1 *, const T1 *, unsigned long long *, unsigned int, cuntt::<unnamed>::NttStageOperatorT<T1>)"
"Line No","Source","Address","Source","Warp Stall Sampling (All Cycles)","Warp Stall Sampling (Not-issued Cycles)","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Divergent Branches","Address Space","Access Operation","Access Size","L1 Tag Requests Global","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Global Excessive","L2 Theoretical Sectors Global","L2 Theoretical Sectors Global Ideal","L2 Theoretical Sectors Local","stall_barrier","stall_dispatch","stall_drain","stall_imc","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_imc (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)","smsp__pcsamp_sample_count"
"169","asm volatile("nanosleep.u32 %0;" :: "r"(ns));","-","-","56","38","2368104","2368104","1776078","8","6","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","8","0","14","3","4","0","1","0","1","0","0","0","0","0","0","0","0","7","0","11","0","0","0","0","0","1","56"
"","","0x771c2d25cdb0","     NOP ","1","1","58601","58601","58601","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"","","0x771c2d25cdc0","     NANOSLEEP.WARP 0x40 ","0","0","58601","58601","58601","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x771c2d25cde0","     YIELD ","3","2","58601","58601","58601","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3"
"","","0x771c2d25cdf0","@!PT LDC RZ, c[0x0][RZ] ","4","3","58601","58601","0","1","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","4"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x771c2d25cfe0","     NOP ","12","10","533425","533425","533425","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","1","12"
"","","0x771c2d25cff0","     NANOSLEEP.WARP 0x40 ","1","0","533425","533425","533425","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x771c2d25d010","     YIELD ","19","13","533425","533425","533425","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","19"
"","","0x771c2d25d020","@!PT LDC RZ, c[0x0][RZ] ","16","9","533425","533425","0","1","0","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","16"
"File Path","/usr/local/cuda-11.8/targets/x86_64-linux/include/cuda/std/atomic"
"Function Name","void cuntt::<unnamed>::hierarchical_streaming_10x10_kernel<unsigned int, (unsigned int)4>(const T1 *, T1 *, T1 *, unsigned int *, unsigned long, const T1 *, const T1 *, unsigned long long *, unsigned int, cuntt::<unnamed>::NttStageOperatorT<T1>)"
"Line No","Source","Address","Source","Warp Stall Sampling (All Cycles)","Warp Stall Sampling (Not-issued Cycles)","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Divergent Branches","Address Space","Access Operation","Access Size","L1 Tag Requests Global","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Global Excessive","L2 Theoretical Sectors Global","L2 Theoretical Sectors Global Ideal","L2 Theoretical Sectors Local","stall_barrier","stall_dispatch","stall_drain","stall_imc","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_imc (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)","smsp__pcsamp_sample_count"
"183","constexpr atomic_ref(_Tp& __d) noexcept : __base(__d) {}","-","-","8","1","81920","81920","81920","6","6","0","Local","Store","64","0","0","0","0","0","0","0","8192","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8"
"","","0x771c2d25cc30","     STL.64 [R1+0x8], R2 ","5","0","4096","4096","4096","1","1","0","Local","Store","64","0","0","0","0","0","0","0","8192","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"","","0x771c2d25cc40","     MEMBAR.ALL.GPU ","0","0","4096","4096","4096","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
