"File Path","/home/wt/git/Hermes/cuNTT-v05/src/hybrid_dataflow.cuh"
"Function Name","void cuntt::<unnamed>::hierarchical_homogeneous_warp_small_occupancy2_10x10_kernel<unsigned int, (unsigned int)2, (bool)1, (bool)1, (unsigned int)4, (unsigned int)7, (unsigned int)6, (bool)1>(const T1 *, T1 *, T1 *, unsigned int *, unsigned long, const T1 *, const T1 *, unsigned long long *, unsigned int, unsigned int, unsigned int, cuntt::<unnamed>::NttStageOperatorT<T1>)"
"Line No","Source","Address","Source","Warp Stall Sampling (All Cycles)","Warp Stall Sampling (Not-issued Cycles)","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Divergent Branches","Address Space","Access Operation","Access Size","L1 Tag Requests Global","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Global Excessive","L2 Theoretical Sectors Global","L2 Theoretical Sectors Global Ideal","L2 Theoretical Sectors Local","stall_barrier","stall_dispatch","stall_drain","stall_imc","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_imc (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)","smsp__pcsamp_sample_count"
"","","0x71b3e3266940","@!P0 IMAD.WIDE.U32 R66, R37, 0x4, R68 ","4","1","65536","2097152","1048576","32","16","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"","","0x71b3e3266950","@!P0 LDG.E.SYS R56, [R56] ","17","9","65536","2097152","1048576","32","16","0","Global","Load","32","3203072","0","0","0","425984","557056","131072","0","0","0","0","0","7","0","0","0","1","1","0","2","1","0","0","0","5","0","0","0","0","6","0","0","0","1","1","0","0","0","0","0","0","1","17"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3266980","@!P0 IMAD.WIDE.U32 R74, R39, 0x4, R68 ","7","3","65536","2097152","1048576","32","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","7"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e32669a0","@!P0 LDG.E.SYS R66, [R66+0x8] ","5","4","65536","2097152","1048576","32","16","0","Global","Load","32","1695744","0","0","0","425984","557056","131072","0","0","0","0","0","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","5"
"","","0x71b3e32669b0","@!P0 IMAD.WIDE.U32 R34, R37, 0x4, R68 ","8","2","65536","2097152","1048576","32","16","0","-","-","-","0","0","0","0","0","0","0","0","0","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e32669d0","@!P0 LDG.E.SYS R74, [R74+0x8] ","23","11","65536","2097152","1048576","32","16","0","Global","Load","32","188416","0","0","0","425984","557056","131072","0","0","0","0","0","11","0","0","0","1","0","0","0","1","0","0","0","10","0","0","0","0","5","0","0","0","1","0","0","0","0","0","0","0","5","23"
"","","0x71b3e32669e0","@!P0 LDG.E.SYS R34, [R34] ","16","7","65536","2097152","1048576","32","16","0","Global","Load","32","188416","0","0","0","425984","557056","131072","0","0","1","0","0","8","0","0","0","0","1","0","1","4","0","0","0","1","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","16"
"3902","coefficient_shoup = coefficients_shoup[","-","-","538","265","1835008","51380224","33554432","784","512","0","Global(16)","Load(16)","32(16)","4951172","0","0","0","6684672","8781824","2097152","0","0","15","0","0","142","1","3","0","14","1","26","36","51","0","0","0","249","0","1","0","0","126","1","1","0","8","1","19","0","0","0","0","0","108","538"
"","","0x71b3e325ec70","     LDG.E.SYS R33, [R32] ","17","4","65536","1048576","1048576","16","16","0","Global","Load","32","196608","0","0","0","458752","589824","131072","0","0","0","0","0","1","0","0","0","2","0","0","0","1","0","0","0","13","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","17"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325ee40","     LDG.E.SYS R34, [R34] ","35","13","65536","1048576","1048576","16","16","0","Global","Load","32","131072","0","0","0","393216","524288","131072","0","0","0","0","0","1","0","0","0","1","0","0","4","1","0","0","0","28","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","11","35"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325f010","     LDG.E.SYS R35, [R34+0x8] ","32","19","65536","1048576","1048576","16","16","0","Global","Load","32","131072","0","0","0","393216","524288","131072","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","28","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","15","32"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325f1c0","     LDG.E.SYS R60, [R60+0x8] ","28","9","65536","1048576","1048576","16","16","0","Global","Load","32","131072","0","0","0","393216","524288","131072","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","26","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","8","28"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e32614a0","     LDG.E.SYS R32, [R32] ","56","38","65536","1048576","1048576","16","16","0","Global","Load","32","196608","0","0","0","458752","589824","131072","0","0","0","0","0","26","0","0","0","1","1","0","3","0","0","0","0","25","0","0","0","0","25","0","0","0","1","1","0","0","0","0","0","0","11","56"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3261670","     LDG.E.SYS R34, [R34] ","35","21","65536","1048576","1048576","16","16","0","Global","Load","32","131072","0","0","0","393216","524288","131072","0","0","0","0","0","16","0","0","0","3","0","0","4","1","0","0","0","11","0","0","0","0","15","0","0","0","1","0","0","0","0","0","0","0","5","35"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3261820","     LDG.E.SYS R34, [R34+0x8] ","43","25","65536","1048576","1048576","16","16","0","Global","Load","32","131072","0","0","0","393216","524288","131072","0","0","1","0","0","16","0","0","0","2","0","0","2","1","0","0","0","21","0","0","0","0","14","0","0","0","1","0","0","0","0","0","0","0","10","43"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e32619a0","@!P4 LDG.E.SYS R44, [R44+0x8] ","43","35","65536","2097152","1048576","32","16","0","Global","Load","32","131072","0","0","0","393216","524288","131072","0","0","0","0","0","23","0","0","0","1","0","0","2","1","0","0","0","16","0","0","0","0","21","0","0","0","1","0","0","0","0","0","0","0","13","43"
"","","0x71b3e32619b0","     LOP3.LUT R57, R64, 0x7f, RZ, 0xc0, !PT ","4","0","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3263510","@!P0 IMAD.WIDE.U32 R66, R37, 0x4, R70 ","2","1","65536","2097152","1048576","32","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3263540","@!P0 LDG.E.SYS R34, [R66] ","12","4","65536","2097152","1048576","32","16","0","Global","Load","32","191488","0","0","0","425984","557056","131072","0","0","4","0","0","4","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","12"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3265280","@!P0 IMAD.WIDE.U32 R32, R39, 0x4, R70 ","13","3","65536","2097152","1048576","32","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","9","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","13"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e32652a0","@!P0 LDG.E.SYS R85, [R32] ","39","25","65536","2097152","1048576","32","16","0","Global","Load","32","188416","0","0","0","425984","557056","131072","0","0","2","0","0","13","0","0","0","1","0","0","3","1","0","0","0","19","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","12","39"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3265330","@!P0 IMAD.WIDE.U32 R32, R37, 0x4, R70 ","7","2","65536","2097152","1048576","32","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","7"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3265360","@!P0 LDG.E.SYS R85, [R32+0x8] ","29","11","65536","2097152","1048576","32","16","0","Global","Load","32","188416","0","0","0","425984","557056","131072","0","0","2","0","0","12","0","0","0","0","0","0","3","2","0","0","0","10","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","4","29"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e32653d0","@!P0 IMAD.WIDE.U32 R32, R39, 0x4, R70 ","11","0","65536","2097152","1048576","32","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3265400","@!P0 LDG.E.SYS R93, [R32+0x8] ","9","5","65536","2097152","1048576","32","16","0","Global","Load","32","188416","0","0","0","425984","557056","131072","0","0","0","0","0","4","0","0","0","0","0","0","2","2","0","0","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","1","9"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e32668d0","@!P0 IMAD.WIDE.U32 R54, R39, 0x4, R70 ","1","0","65536","2097152","1048576","32","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"","","0x71b3e32668e0","     ISETP.NE.AND P6, PT, R67, RZ, PT ","2","0","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3266920","@!P0 IMAD.WIDE.U32 R60, R37, 0x4, R70 ","10","0","65536","2097152","1048576","32","16","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"","","0x71b3e3266930","@!P0 LDG.E.SYS R54, [R54] ","19","8","65536","2097152","1048576","32","16","0","Global","Load","32","942212","0","0","0","425984","557056","131072","0","0","0","0","0","9","0","0","0","1","0","0","1","3","0","0","0","5","0","0","0","0","5","0","0","0","1","0","0","0","0","0","0","0","2","19"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3266960","@!P0 IMAD.WIDE.U32 R72, R39, 0x4, R70 ","12","5","65536","2097152","1048576","32","16","0","-","-","-","0","0","0","0","0","0","0","0","0","2","0","0","0","1","2","0","0","0","0","1","2","0","0","0","4","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","2","12"
"","","0x71b3e3266970","@!P0 LDG.E.SYS R60, [R60+0x8] ","10","4","65536","2097152","1048576","32","16","0","Global","Load","32","1695744","0","0","0","425984","557056","131072","0","0","0","0","0","2","0","0","0","0","0","0","2","1","0","0","0","5","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","10"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e32669c0","@!P0 LDG.E.SYS R72, [R72+0x8] ","21","9","65536","2097152","1048576","32","16","0","Global","Load","32","188416","0","0","0","425984","557056","131072","0","0","1","0","0","7","0","0","0","0","0","0","3","1","0","0","0","9","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","3","21"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e32669f0","@!P0 IMAD.WIDE.U32 R32, R37, 0x4, R70 ","2","0","65536","2097152","1048576","32","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"","","0x71b3e3266a00","     BMOV.32.CLEAR RZ, B2 ","30","18","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","30"
"","","0x71b3e3266a10","     BSSY B2, 0x71b3e3266b70 ","1","0","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3266a50","@!P0 LDG.E.SYS R87, [R32] ","15","6","65536","2097152","1048576","32","16","0","Global","Load","32","188416","0","0","0","425984","557056","131072","0","0","1","0","0","4","0","0","0","1","0","0","2","0","0","0","0","7","0","0","0","0","4","0","0","0","1","0","0","0","0","0","0","0","1","15"
"3905","op.apply_coefficient(coefficient, coefficient_shoup,","-","-","67","27","131072","3145728","2097152","48","32","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","0","0","0","0","6","4","21","0","0","27","0","0","0","0","0","0","1","0","0","0","0","0","0","13","0","0","12","67"
"","","0x71b3e325cf00","     IMAD.WIDE.U32 R32, R35, R34, RZ ","22","5","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","3","3","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","22"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e32638d0","@!P1 IMAD.WIDE.U32 R32, R97, R32, RZ ","45","22","65536","2097152","1048576","32","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","1","17","0","0","23","0","0","0","0","0","0","1","0","0","0","0","0","0","11","0","0","10","45"
"3910","detail::hybrid_shuffle_xor(right_result, lane_delta);","-","-","77","18","262144","8388608","8388608","128","128","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","13","0","0","0","19","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","7","77"
"","","0x71b3e325cff0","     BRA.DIV 0x71b3e3269680 ","55","11","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","6","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","55"
"","","0x71b3e325d000","     SHFL.BFLY PT, R67, R67, 0x1, 0x1f ","17","6","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","17"
"","","0x71b3e325d010","     ISETP.NE.AND P1, PT, R18, RZ, PT ","3","0","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3263480","     ISETP.NE.AND P0, PT, R22, RZ, PT ","2","1","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2"
"3911","values[slot] = (lane & lane_delta) == 0 ? left","-","-","2153","871","5701632","182452224","182452224","2784","2784","0","-","-","-","0","0","0","0","0","0","0","0","0","34","0","0","0","0","135","0","0","18","31","149","187","1577","0","0","22","0","4","0","0","0","0","50","0","0","8","16","0","0","783","0","0","10","2153"
"","","0x71b3e325d070","     SEL R74, R74, R67, !P1 ","4","0","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325d220","     SEL R72, R72, R71, P1 ","29","9","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","7","2","18","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","8","0","0","0","29"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325d3d0","     SEL R70, R70, R67, P1 ","19","8","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","1","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","19"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325d530","     ISETP.GT.U32.AND P1, PT, R2, 0x7, PT ","8","1","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","1","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325d5b0","     SEL R56, R68, R35, P2 ","8","4","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","8"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325d7e0","     SEL R74, R74, R33, !P2 ","1","0","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325d990","     SEL R72, R72, R67, P2 ","29","7","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","2","0","0","0","0","4","0","0","1","0","2","5","15","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0","0","0","29"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325db40","     SEL R78, R70, R75, P2 ","27","12","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","2","23","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","11","0","0","0","27"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325dcc0","     ISETP.GT.U32.AND P2, PT, R2, 0xf, PT ","5","0","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"","","0x71b3e325dcd0","     BMOV.32.CLEAR RZ, B2 ","2","0","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"","","0x71b3e325dce0","     BSSY B2, 0x71b3e325dd60 ","0","0","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325dd70","     SEL R84, R56, R35, P2 ","13","3","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","2","3","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","13"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
