suite_case_id,suite_group,suite_tier,suite_runner,implementation,reference,trial,performance_batch,preflight_correct,preflight_max_error,accumulation,storage_bits,compute_bits,accumulator_bits,emulated_native,coefficient_policy,arithmetic_pipeline,mapping_id,ctas_per_transform,estimated_registers_per_thread,estimated_shared_bytes_per_cta,resident_ctas_per_sm,resident_warps_per_sm,occupancy_upper_bound,total_ctas,grid_waves,grid_concurrent_fraction,limiting_resource,working_set_bytes,working_set_over_l2,resource_cliff,device,compute_capability,operator,precision,direction,normalization,placement,auto_select,selection_target,selected_implementation,selection_confidence,predicted_kernel_ms,selection_reason,backend,compute_unit,complex_multiply,cross_twiddle,direct_boundary,stage_matrices,decomposition_count,stages_per_decomposition,segment_threads,segment_ept,boundary_twiddles,boundary_layouts,boundary_residencies,execution_group_count,group_threads,group_ept,local_exchange,shared_layout,fft_core,stage_space,stage_handoff,tile_threads,prefix_threads,suffix_threads,prefix_ept,suffix_ept,prefix_units_per_cta,suffix_units_per_cta,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct,output_order,word_bits,modulus,modulus_bits,n1_log,rows_per_block,threads_per_block,inverse,kernel_ntt_s,end_to_end_ntt_s,kernel_points_s,mod_multiply
structured-2x2-bf16-fp32-log18-online-r2-t256-b1,structured-2x2-bf16-fp32-log18-b1,full,butterfly,cuButterfly-online-r2-t256,0,5,1,1,0.033858,fp32,16,32,32,0,broadcast,floating-fma,online-r2-t256,256,36,1024,6,48,0.75,256,0.5333333333333333,0.5333333333333333,register,1048576,0.16666666666666666,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,bf16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix2,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,2,9x9,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,9,1,0,0,18,262144,1,1,262144,1000,100,0.122720,0.035430,0.168160,28224.348465,66.589592,7398843604.103808,0.000000,-1,,,,,,,,,,,,
fft-fp64-log18-online-r4-t256-b1,fft-fp64-log18-b1,full,butterfly,cuButterfly-online-r4-t256,0,1,1,1,0.000000,native,64,64,64,0,per-stage-twiddle,floating-complex,online-r4-t256,256,58,16384,4,32,0.5,256,0.8,0.8,register,8388608,1.3333333333333333,0,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,,2,9x9,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,9,1,0,0,18,262144,1,1,262144,1000,100,0.741568,0.057825,0.722272,17293.474863,40.800426,4533380674.367002,0.000000,-1,,,,,,,,,,,,
fft-fp64-log8-temporal-r2-t128-b1440,fft-fp64-log8-b1440,full,butterfly,cuButterfly-temporal-r2-t128,0,5,1440,1,0.000000,native,64,64,64,0,per-stage-twiddle,floating-complex,temporal-r2-t128,1,36,4096,12,48,0.75,1440,1.5,1.0,register,11796480,1.875,0,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1440,1,256,1000,100,1.032096,0.024934,0.955584,57751540.335175,59.137577,14784394325.804834,0.000000,-1,,,,,,,,,,,,
subset-zeta-uint32-zeta-log8-temporal-r4-t128-b959,subset-zeta-uint32-zeta-log8-b959,full,butterfly,cuButterfly-temporal-r4-t128,0,4,959,1,0.000000,native,32,32,32,0,implicit-unit,integer-add,temporal-r4-t128,1,38,1024,12,48,0.75,959,0.9989583333333333,0.9989583333333333,register,1964032,0.3121744791666667,0,Tesla V100-SXM2-16GB,7.0,subset-zeta,uint32,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix4,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,959,1,256,1000,100,0.261280,0.004219,0.243008,227311509.261393,232.766985,58191746370.916649,0.000000,-1,,,,,,,,,,,,
fwht-fp32-log15-online-r4-t256-b13,fwht-fp32-log15-b13,full,butterfly,cuButterfly-online-r4-t256,0,5,13,1,0.000000,native,32,32,32,0,implicit-sign,floating-add,online-r4-t256,64,46,4096,5,40,0.625,832,2.08,1.0,register,3407872,0.5416666666666666,0,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,13,1,32768,1000,100,0.383904,0.037407,0.354400,347531.136736,85.409252,11387900288.578857,0.000000,-1,,,,,,,,,,,,
subset-zeta-uint32-zeta-log8-temporal-r4-t128-b961,subset-zeta-uint32-zeta-log8-b961,full,butterfly,cuButterfly-temporal-r4-t128,0,1,961,1,0.000000,native,32,32,32,0,implicit-unit,integer-add,temporal-r4-t128,1,38,1024,12,48,0.75,961,1.0010416666666666,1.0,register,1968128,0.3128255208333333,0,Tesla V100-SXM2-16GB,7.0,subset-zeta,uint32,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix4,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,961,1,256,1000,100,0.264384,0.004229,0.266624,227234035.640301,232.687652,58171913123.917000,0.000000,-1,,,,,,,,,,,,
fft-bf16-fp32-log20-online-r2-t256-b1,fft-bf16-fp32-log20-b1,full,butterfly,cuButterfly-online-r2-t256,0,5,1,1,0.010209,fp32,16,32,32,0,per-stage-twiddle,floating-complex,online-r2-t256,512,38,2048,6,48,0.75,512,1.0666666666666667,1.0,register,8388608,1.3333333333333333,0,Tesla V100-SXM2-16GB,7.0,fft,bf16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix2,four-mul,table,direct-strided,,2,10x10,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,10,1,0,0,20,1048576,1,1,1048576,1000,100,0.755392,0.186307,0.763072,5367.497783,56.282294,5628229355.412190,0.000000,-1,,,,,,,,,,,,
fwht-bf16-native-log18-hier-r4-t256-b1,fwht-bf16-native-log18-b1,full,butterfly,cuButterfly-hier-r4-t256,0,1,1,1,0.007600,native,16,32,16,1,implicit-sign,floating-add,hier-r4-t256,256,44,2048,5,40,0.625,256,0.64,0.64,register,1048576,0.16666666666666666,0,Tesla V100-SXM2-16GB,7.0,fwht,bf16,forward,none,out-of-place,0,,,,0.000000,,hierarchical,radix4,four-mul,table,direct-strided,,1,18,,,,,,0,,,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,9,0,0,0,18,262144,1,1,262144,1000,100,0.127840,0.034540,0.149472,28952.341508,68.307144,7589682612.258986,0.000000,-1,,,,,,,,,,,,
fft-fp64-log18-online-r4-t256-b1,fft-fp64-log18-b1,full,butterfly,cuButterfly-online-r4-t256,0,2,1,1,0.000000,native,64,64,64,0,per-stage-twiddle,floating-complex,online-r4-t256,256,58,16384,4,32,0.5,256,0.8,0.8,register,8388608,1.3333333333333333,0,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,,2,9x9,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,9,1,0,0,18,262144,1,1,262144,1000,100,0.743648,0.057887,0.734816,17275.119494,40.757120,4528568924.650270,0.000000,-1,,,,,,,,,,,,
fft-fp16-fp32-log8-temporal-r4-t128-b1279,fft-fp16-fp32-log8-b1279,full,butterfly,cuButterfly-temporal-r4-t128,0,2,1279,1,0.000747,fp32,16,32,32,0,per-stage-twiddle,floating-complex,temporal-r4-t128,1,42,1024,10,40,0.625,1279,1.59875,1.0,register,2619392,0.4163411458333333,0,Tesla V100-SXM2-16GB,7.0,fft,fp16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix4,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1279,1,256,1000,100,0.295200,0.007885,0.302816,162210846.267865,166.103907,41525976644.573349,0.000000,-1,,,,,,,,,,,,
subset-zeta-uint32-zeta-log8-temporal-r2-t128-b960,subset-zeta-uint32-zeta-log8-b960,full,butterfly,cuButterfly-temporal-r2-t128,0,5,960,1,0.000000,native,32,32,32,0,implicit-unit,integer-add,temporal-r2-t128,1,30,1024,16,64,1.0,960,0.75,0.75,register+thread+warp,1966080,0.3125,0,Tesla V100-SXM2-16GB,7.0,subset-zeta,uint32,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,960,1,256,1000,100,0.263040,0.004659,0.235168,206043952.188164,210.989007,52747251760.170044,0.000000,-1,,,,,,,,,,,,
fft-bf16-fp32-log8-temporal-r4-t128-b1279,fft-bf16-fp32-log8-b1279,full,butterfly,cuButterfly-temporal-r4-t128,0,2,1279,1,0.006154,fp32,16,32,32,0,per-stage-twiddle,floating-complex,temporal-r4-t128,1,42,1024,10,40,0.625,1279,1.59875,1.0,register,2619392,0.4163411458333333,0,Tesla V100-SXM2-16GB,7.0,fft,bf16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix4,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1279,1,256,1000,100,0.318496,0.018196,0.269472,70288318.152193,71.975238,17993809446.961514,0.000000,-1,,,,,,,,,,,,
ntt-uint32-ntt-log15-ntt-hybrid-r2-t256-b319,ntt-uint32-ntt-log15-b319,full,ntt,cuButterfly-ntt-hybrid-r2-t256,0,5,319,1,,native,32,32,32,0,per-stage-root,modular-multiply-reduce,ntt-hybrid-r2-t256,1,50,2048,4,32,0.5,319,0.996875,0.996875,register,83623936,13.291666666666666,0,Tesla V100-SXM2-16GB,7.0,ntt,uint32,forward,,,0,,,,0.000000,,hybrid2d,radix2,,fused,,,,,,,,,,,,,,,,0,named-barrier,,,,,,,,,,,,15,32768,319,1,32768,1000,100,6.831520,0.425779,6.338656,,,,,-1,natural,32,1073643521,30,7,4,256,0,749214.627594,23462.860444,24550264916.993816,shoup
fft-fp64-log8-temporal-r2-t128-b960,fft-fp64-log8-b960,full,butterfly,cuButterfly-temporal-r2-t128,0,2,960,1,0.000000,native,64,64,64,0,per-stage-twiddle,floating-complex,temporal-r2-t128,1,36,4096,12,48,0.75,960,1.0,1.0,register,7864320,1.25,0,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,960,1,256,1000,100,0.707328,0.017449,0.660128,55017606.036995,56.338029,14084507145.470797,0.000000,-1,,,,,,,,,,,,
fft-fp64-log20-online-r4-t256-b1,fft-fp64-log20-b1,full,butterfly,cuButterfly-online-r4-t256,0,4,1,1,0.000000,native,64,64,64,0,per-stage-twiddle,floating-complex,online-r4-t256,512,58,16384,4,32,0.5,512,1.6,1.0,register,33554432,5.333333333333333,0,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,,2,10x10,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,10,1,0,0,20,1048576,1,1,1048576,1000,100,2.763712,0.279890,2.602368,3572.832934,37.463869,3746386867.088578,0.000000,-1,,,,,,,,,,,,
fft-bf16-fp32-log8-temporal-r4-t128-b1279,fft-bf16-fp32-log8-b1279,full,butterfly,cuButterfly-temporal-r4-t128,0,4,1279,1,0.006154,fp32,16,32,32,0,per-stage-twiddle,floating-complex,temporal-r4-t128,1,42,1024,10,40,0.625,1279,1.59875,1.0,register,2619392,0.4163411458333333,0,Tesla V100-SXM2-16GB,7.0,fft,bf16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix4,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1279,1,256,1000,100,0.321920,0.018156,0.268960,70446891.354220,72.137617,18034404186.680218,0.000000,-1,,,,,,,,,,,,
structured-2x2-fp32-log15-online-r4-t256-b8,structured-2x2-fp32-log15-b8,full,butterfly,cuButterfly-online-r4-t256,0,4,8,1,0.000000,native,32,32,32,0,broadcast,floating-fma,online-r4-t256,64,46,4096,5,40,0.625,512,1.28,1.0,register,2097152,0.3333333333333333,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp32,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,8,1,32768,1000,100,0.267200,0.026716,0.255552,299444.214478,73.591410,9812188020.001772,0.000000,-1,,,,,,,,,,,,
structured-2x2-fp32-log15-online-r4-t256-b13,structured-2x2-fp32-log15-b13,full,butterfly,cuButterfly-online-r4-t256,0,2,13,1,0.000000,native,32,32,32,0,broadcast,floating-fma,online-r4-t256,64,46,4096,5,40,0.625,832,2.08,1.0,register,3407872,0.5416666666666666,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp32,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,13,1,32768,1000,100,0.378688,0.039066,0.325440,332773.595845,81.782439,10904325188.650803,0.000000,-1,,,,,,,,,,,,
structured-2x2-bf16-fp32-log18-online-r2-t256-b1,structured-2x2-bf16-fp32-log18-b1,full,butterfly,cuButterfly-online-r2-t256,0,3,1,1,0.033858,fp32,16,32,32,0,broadcast,floating-fma,online-r2-t256,256,36,1024,6,48,0.75,256,0.5333333333333333,0.5333333333333333,register,1048576,0.16666666666666666,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,bf16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix2,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,2,9x9,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,9,1,0,0,18,262144,1,1,262144,1000,100,0.121472,0.035379,0.148064,28265.194431,66.685960,7409551128.991037,0.000000,-1,,,,,,,,,,,,
fwht-fp16-fp32-log8-temporal-r4-t128-b961,fwht-fp16-fp32-log8-b961,full,butterfly,cuButterfly-temporal-r4-t128,0,4,961,1,0.000572,fp32,16,32,32,0,implicit-sign,floating-add,temporal-r4-t128,1,38,512,12,48,0.75,961,1.0010416666666666,1.0,register,984064,0.15641276041666666,0,Tesla V100-SXM2-16GB,7.0,fwht,fp16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix4,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,961,1,256,1000,100,0.135616,0.004332,0.133952,221862080.361493,227.186770,56796692572.542198,0.000000,-1,,,,,,,,,,,,
fft-fp16-fp32-log15-online-r2-t256-b4,fft-fp16-fp32-log15-b4,full,butterfly,cuButterfly-online-r2-t256,0,2,4,1,0.001078,fp32,16,32,32,0,per-stage-twiddle,floating-complex,online-r2-t256,64,38,2048,6,48,0.75,256,0.5333333333333333,0.5333333333333333,register,1048576,0.16666666666666666,0,Tesla V100-SXM2-16GB,7.0,fft,fp16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix2,four-mul,table,direct-strided,,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,4,1,32768,1000,100,0.139232,0.022682,0.151552,176354.391344,43.340855,5778780695.560483,0.000000,-1,,,,,,,,,,,,
structured-2x2-fp16-fp32-log15-hier-r4-t256-b8,structured-2x2-fp16-fp32-log15-b8,full,butterfly,cuButterfly-hier-r4-t256,0,5,8,1,0.001612,fp32,16,32,32,0,broadcast,floating-fma,hier-r4-t256,64,44,2048,5,40,0.625,512,1.28,1.0,register,1048576,0.16666666666666666,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp16,forward,none,out-of-place,0,,,,0.000000,,hierarchical,radix4,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,1,15,,,,,,0,,,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,0,0,0,15,32768,8,1,32768,1000,100,0.123872,0.025108,0.136064,318617.444657,78.303423,10440456426.512941,0.000000,-1,,,,,,,,,,,,
structured-2x2-fp32-log15-online-r4-t256-b8,structured-2x2-fp32-log15-b8,full,butterfly,cuButterfly-online-r4-t256,0,2,8,1,0.000000,native,32,32,32,0,broadcast,floating-fma,online-r4-t256,64,46,4096,5,40,0.625,512,1.28,1.0,register,2097152,0.3333333333333333,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp32,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,8,1,32768,1000,100,0.264352,0.026696,0.246688,299673.956160,73.647871,9819716195.461750,0.000000,-1,,,,,,,,,,,,
fwht-fp16-native-log20-online-r4-t256-b1,fwht-fp16-native-log20-b1,full,butterfly,cuButterfly-online-r4-t256,0,3,1,1,0.001000,native,16,16,16,0,implicit-sign,floating-add,online-r4-t256,512,46,2048,5,40,0.625,512,1.28,1.0,register,4194304,0.6666666666666666,0,Tesla V100-SXM2-16GB,7.0,fwht,fp16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,,2,10x10,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,10,1,0,0,20,1048576,1,1,1048576,1000,100,0.439136,0.086600,0.411232,11547.386080,121.083119,12108311906.125097,0.000000,-1,,,,,,,,,,,,
fft-fp64-log8-temporal-r4-t128-b960,fft-fp64-log8-b960,full,butterfly,cuButterfly-temporal-r4-t128,0,5,960,1,0.000000,native,64,64,64,0,per-stage-twiddle,floating-complex,temporal-r4-t128,1,50,4096,9,36,0.5625,960,1.3333333333333333,1.0,register,7864320,1.25,0,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix4,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,960,1,256,1000,100,0.706432,0.017009,0.681696,56441902.892905,57.796509,14449127140.583681,0.000000,-1,,,,,,,,,,,,
structured-2x2-fp16-native-log20-online-r4-t256-b1,structured-2x2-fp16-native-log20-b1,full,butterfly,cuButterfly-online-r4-t256,0,3,1,1,0.002199,native,16,16,16,0,broadcast,floating-fma,online-r4-t256,512,46,2048,5,40,0.625,512,1.28,1.0,register,4194304,0.6666666666666666,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,2,10x10,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,10,1,0,0,20,1048576,1,1,1048576,1000,100,0.421600,0.094003,0.416992,10637.935670,111.546840,11154684032.849918,0.000000,-1,,,,,,,,,,,,
subset-zeta-uint32-zeta-log8-temporal-r2-t128-b1920,subset-zeta-uint32-zeta-log8-b1920,full,butterfly,cuButterfly-temporal-r2-t128,0,5,1920,1,0.000000,native,32,32,32,0,implicit-unit,integer-add,temporal-r2-t128,1,30,1024,16,64,1.0,1920,1.5,1.0,register+thread+warp,3932160,0.625,0,Tesla V100-SXM2-16GB,7.0,subset-zeta,uint32,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1920,1,256,1000,100,0.427392,0.006676,0.386080,287576679.619061,294.478520,73619629982.479675,0.000000,-1,,,,,,,,,,,,
fft-fp16-fp32-log8-temporal-r2-t128-b1280,fft-fp16-fp32-log8-b1280,full,butterfly,cuButterfly-temporal-r2-t128,0,4,1280,1,0.000747,fp32,16,32,32,0,per-stage-twiddle,floating-complex,temporal-r2-t128,1,32,1024,16,64,1.0,1280,1.0,1.0,register+thread+warp,2621440,0.4166666666666667,0,Tesla V100-SXM2-16GB,7.0,fft,fp16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1280,1,256,1000,100,0.318720,0.008397,0.263488,152439013.362473,156.097550,39024387420.792999,0.000000,-1,,,,,,,,,,,,
structured-2x2-fp32-log15-hier-r4-t256-b8,structured-2x2-fp32-log15-b8,full,butterfly,cuButterfly-hier-r4-t256,0,5,8,1,0.000000,native,32,32,32,0,broadcast,floating-fma,hier-r4-t256,64,44,4096,5,40,0.625,512,1.28,1.0,register,2097152,0.3333333333333333,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp32,forward,none,out-of-place,0,,,,0.000000,,hierarchical,radix4,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,1,15,,,,,,0,,,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,0,0,0,15,32768,8,1,32768,1000,100,0.265600,0.024791,0.253024,322697.238712,79.306073,10574143118.128675,0.000000,-1,,,,,,,,,,,,
fft-fp16-fp32-log8-temporal-r2-t128-b1281,fft-fp16-fp32-log8-b1281,full,butterfly,cuButterfly-temporal-r2-t128,0,1,1281,1,0.000747,fp32,16,32,32,0,per-stage-twiddle,floating-complex,temporal-r2-t128,1,32,1024,16,64,1.0,1281,1.00078125,1.0,register+thread+warp,2623488,0.4169921875,0,Tesla V100-SXM2-16GB,7.0,fft,fp16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1281,1,256,1000,100,0.326816,0.008540,0.309408,149997189.349926,153.597122,38399280473.581085,0.000000,-1,,,,,,,,,,,,
fft-fp16-fp32-log15-online-r4-t256-b6,fft-fp16-fp32-log15-b6,full,butterfly,cuButterfly-online-r4-t256,0,4,6,1,0.001078,fp32,16,32,32,0,per-stage-twiddle,floating-complex,online-r4-t256,64,50,4096,4,32,0.5,384,1.2,1.0,register,1572864,0.25,0,Tesla V100-SXM2-16GB,7.0,fft,fp16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,6,1,32768,1000,100,0.235840,0.028662,0.190912,209338.159623,51.446946,6859592814.536578,0.000000,-1,,,,,,,,,,,,
fwht-fp16-native-log18-online-r4-t256-b1,fwht-fp16-native-log18-b1,full,butterfly,cuButterfly-online-r4-t256,0,4,1,1,0.000950,native,16,16,16,0,implicit-sign,floating-add,online-r4-t256,256,46,2048,5,40,0.625,256,0.64,0.64,register,1048576,0.16666666666666666,0,Tesla V100-SXM2-16GB,7.0,fwht,fp16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,,2,9x9,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,9,1,0,0,18,262144,1,1,262144,1000,100,0.133152,0.026173,0.136032,38206.672219,90.140849,10015649882.052338,0.000000,-1,,,,,,,,,,,,
fwht-fp32-log15-online-r2-t256-b8,fwht-fp32-log15-b8,full,butterfly,cuButterfly-online-r2-t256,0,1,8,1,0.000000,native,32,32,32,0,implicit-sign,floating-add,online-r2-t256,64,36,2048,6,48,0.75,512,1.0666666666666667,1.0,register,2097152,0.3333333333333333,0,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix2,four-mul,table,direct-strided,,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,8,1,32768,1000,100,0.268512,0.025938,0.243616,308428.735436,75.799446,10106592802.771643,0.000000,-1,,,,,,,,,,,,
structured-2x2-bf16-native-log15-hier-r4-t256-b6,structured-2x2-bf16-native-log15-b6,full,butterfly,cuButterfly-hier-r4-t256,0,5,6,1,0.029309,native,16,32,16,1,broadcast,floating-fma,hier-r4-t256,64,44,2048,5,40,0.625,384,0.96,0.96,register,786432,0.125,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,bf16,forward,none,out-of-place,0,,,,0.000000,,hierarchical,radix4,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,1,15,,,,,,0,,,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,0,0,0,15,32768,6,1,32768,1000,100,0.093888,0.036116,0.104384,166129.142778,40.827898,5443719750.547090,0.000000,-1,,,,,,,,,,,,
fwht-bf16-native-log8-temporal-r2-t128-b1280,fwht-bf16-native-log8-b1280,full,butterfly,cuButterfly-temporal-r2-t128,0,2,1280,1,0.005010,native,16,32,16,1,implicit-sign,floating-add,temporal-r2-t128,1,30,512,16,64,1.0,1280,1.0,1.0,register+thread+warp,1310720,0.20833333333333334,0,Tesla V100-SXM2-16GB,7.0,fwht,bf16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1280,1,256,1000,100,0.189664,0.008520,0.170336,150240380.396148,153.846150,38461537381.413971,0.000000,-1,,,,,,,,,,,,
