trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,stage_space,stage_handoff,tile_threads,local_stages,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,32,6,0,0,14,16384,256,1,16384,10,30,2.761792,0.315972,2.599392,810197.683326,92.919952,13274278843.618206,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,64,6,0,0,14,16384,256,1,16384,10,30,2.776640,0.313412,2.603328,816815.554417,93.678942,13382706043.561419,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,128,6,0,0,14,16384,256,1,16384,10,30,2.762464,0.312491,2.595712,819224.531985,93.955223,13422174732.036005,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,256,6,0,0,14,16384,256,1,16384,10,30,2.776928,0.331401,2.608160,772479.188946,88.594093,12656299031.698326,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,32,6,0,0,14,16384,256,1,16384,10,30,2.770560,0.313890,2.595104,815571.998228,93.536321,13362331618.972874,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,6,0,0,14,16384,256,1,16384,10,30,2.762784,0.312354,2.598912,819582.600482,93.996289,13428041326.295874,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,6,0,0,14,16384,256,1,16384,10,30,2.776224,0.311194,2.607168,822639.064602,94.346829,13478118434.431047,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,6,0,0,14,16384,256,1,16384,10,30,2.762720,0.316211,2.595264,809585.508102,92.849743,13264248964.738464,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,32,7,0,0,14,16384,256,1,16384,10,30,2.763904,0.321331,2.595840,796685.779728,91.370299,13052899815.056938,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,64,7,0,0,14,16384,256,1,16384,10,30,2.774688,0.321092,2.607392,797278.668744,91.438296,13062613708.705755,0.000000,-1
