suite_case_id,suite_group,suite_tier,suite_runner,implementation,reference,trial,performance_batch,preflight_correct,preflight_max_error,accumulation,storage_bits,compute_bits,accumulator_bits,emulated_native,coefficient_policy,arithmetic_pipeline,mapping_id,ctas_per_transform,estimated_registers_per_thread,estimated_shared_bytes_per_cta,resident_ctas_per_sm,resident_warps_per_sm,occupancy_upper_bound,total_ctas,grid_waves,grid_concurrent_fraction,limiting_resource,working_set_bytes,working_set_over_l2,resource_cliff,device,compute_capability,operator,precision,direction,normalization,placement,auto_select,selection_target,selected_implementation,selection_confidence,predicted_kernel_ms,selection_reason,backend,compute_unit,complex_multiply,cross_twiddle,direct_boundary,stage_matrices,decomposition_count,stages_per_decomposition,segment_threads,segment_ept,boundary_twiddles,boundary_layouts,boundary_residencies,execution_group_count,group_threads,group_ept,local_exchange,shared_layout,fft_core,stage_space,stage_handoff,tile_threads,prefix_threads,suffix_threads,prefix_ept,suffix_ept,prefix_units_per_cta,suffix_units_per_cta,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct,output_order,word_bits,modulus,modulus_bits,n1_log,rows_per_block,threads_per_block,inverse,kernel_ntt_s,end_to_end_ntt_s,kernel_points_s,mod_multiply
fwht-bf16-fp32-log8-temporal-r2-t128-b1280,fwht-bf16-fp32-log8-b1280,full,butterfly,cuButterfly-temporal-r2-t128,0,3,1280,-1,,fp32,16,32,32,0,implicit-sign,floating-add,temporal-r2-t128,1,30,512,16,64,1.0,1280,1.0,1.0,register+thread+warp,1310720,0.20833333333333334,0,Tesla V100-SXM2-16GB,7.0,fwht,bf16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1280,1,256,1000,100,0.166656,0.008520,0.164704,150240380.396148,153.846150,38461537381.413971,0.000000,-1,,,,,,,,,,,,
fwht-bf16-fp32-log8-temporal-r2-t128-b1,fwht-bf16-fp32-log8-b1,full,butterfly,cuButterfly-temporal-r2-t128,0,4,1,-1,,fp32,16,32,32,0,implicit-sign,floating-add,temporal-r2-t128,1,30,512,16,64,1.0,1,0.00078125,0.00078125,register+thread+warp,1024,0.00016276041666666666,0,Tesla V100-SXM2-16GB,7.0,fwht,bf16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1,1,256,1000,100,0.008192,0.003113,0.018880,321237.673934,0.328947,82236844.527187,0.000000,-1,,,,,,,,,,,,
fft-fp16-fp32-log15-hier-r4-t256-b7,fft-fp16-fp32-log15-b7,full,butterfly,cuButterfly-hier-r4-t256,0,5,7,-1,,fp32,16,32,32,0,per-stage-twiddle,floating-complex,hier-r4-t256,64,48,4096,5,40,0.625,448,1.12,1.0,register,1835008,0.2916666666666667,0,Tesla V100-SXM2-16GB,7.0,fft,fp16,forward,none,out-of-place,0,,,,0.000000,,hierarchical,radix4,four-mul,table,direct-strided,,1,15,,,,,,0,,,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,0,0,0,15,32768,7,1,32768,1000,100,0.283360,0.030495,0.245888,229547.922764,56.413697,7521826333.120466,0.000000,-1,,,,,,,,,,,,
fft-fp32-log8-temporal-r2-t128-b1281,fft-fp32-log8-b1281,full,butterfly,cuButterfly-temporal-r2-t128,0,1,1281,-1,,native,32,32,32,0,per-stage-twiddle,floating-complex,temporal-r2-t128,1,32,2048,16,64,1.0,1281,1.00078125,1.0,register+thread+warp,5246976,0.833984375,0,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1281,1,256,1000,100,0.504608,0.011141,0.443648,114979458.757385,117.738966,29434741441.890438,0.000000,-1,,,,,,,,,,,,
fwht-fp64-log15-online-r4-t256-b7,fwht-fp64-log15-b7,full,butterfly,cuButterfly-online-r4-t256,0,1,7,-1,,native,64,64,64,0,implicit-sign,floating-add,online-r4-t256,64,50,8192,4,32,0.5,448,1.4,1.0,register,3670016,0.5833333333333334,0,Tesla V100-SXM2-16GB,7.0,fwht,fp64,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,7,1,32768,1000,100,0.396672,0.023245,0.345952,301142.620548,74.008810,9867841390.127150,0.000000,-1,,,,,,,,,,,,
fft-fp32-log15-online-r2-t256-b7,fft-fp32-log15-b7,full,butterfly,cuButterfly-online-r2-t256,0,3,7,-1,,native,32,32,32,0,per-stage-twiddle,floating-complex,online-r2-t256,64,38,4096,6,48,0.75,448,0.9333333333333333,0.9333333333333333,register,3670016,0.5833333333333334,0,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix2,four-mul,table,direct-strided,,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,7,1,32768,1000,100,0.491040,0.034693,0.349472,201769.122127,49.586779,6611570593.860986,0.000000,-1,,,,,,,,,,,,
fwht-fp16-native-log8-temporal-r4-t128-b959,fwht-fp16-native-log8-b959,full,butterfly,cuButterfly-temporal-r4-t128,0,2,959,-1,,native,16,16,16,0,implicit-sign,floating-add,temporal-r4-t128,1,38,512,12,48,0.75,959,0.9989583333333333,0.9989583333333333,register,982016,0.15608723958333334,0,Tesla V100-SXM2-16GB,7.0,fwht,fp16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix4,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,959,1,256,1000,100,0.137504,0.004065,0.129056,235900118.971075,241.561722,60390430456.595230,0.000000,-1,,,,,,,,,,,,
fwht-fp16-fp32-log15-online-r2-t256-b9,fwht-fp16-fp32-log15-b9,full,butterfly,cuButterfly-online-r2-t256,0,5,9,-1,,fp32,16,32,32,0,implicit-sign,floating-add,online-r2-t256,64,36,1024,6,48,0.75,576,1.2,1.0,register,1179648,0.1875,0,Tesla V100-SXM2-16GB,7.0,fwht,fp16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix2,four-mul,table,direct-strided,,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,9,1,32768,1000,100,0.138496,0.029266,0.145184,307524.913598,75.577323,10076976368.779524,0.000000,-1,,,,,,,,,,,,
fft-fp64-log8-temporal-r2-t128-b719,fft-fp64-log8-b719,full,butterfly,cuButterfly-temporal-r2-t128,0,3,719,-1,,native,64,64,64,0,per-stage-twiddle,floating-complex,temporal-r2-t128,1,36,4096,12,48,0.75,719,0.7489583333333333,0.7489583333333333,register,5890048,0.9361979166666666,0,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,719,1,256,1000,100,0.549920,0.010670,0.506240,67384687.849631,69.001920,17250480089.505451,0.000000,-1,,,,,,,,,,,,
structured-2x2-fp64-log20-hier-r4-t256-b1,structured-2x2-fp64-log20-b1,full,butterfly,cuButterfly-hier-r4-t256,0,5,1,-1,,native,64,64,64,0,broadcast,floating-fma,hier-r4-t256,512,48,8192,5,40,0.625,512,1.28,1.0,register,16777216,2.6666666666666665,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp64,forward,none,out-of-place,0,,,,0.000000,,hierarchical,radix4,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,1,20,,,,,,0,,,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,10,0,0,0,20,1048576,1,1,1048576,1000,100,1.420800,0.255795,1.358240,3909.377795,40.992797,4099279731.269796,0.000000,-1,,,,,,,,,,,,
fwht-bf16-native-log20-online-r4-t256-b2,fwht-bf16-native-log20-b2,full,butterfly,cuButterfly-online-r4-t256,0,3,2,-1,,native,16,32,16,1,implicit-sign,floating-add,online-r4-t256,512,46,2048,5,40,0.625,1024,2.56,1.0,register,8388608,1.3333333333333333,0,Tesla V100-SXM2-16GB,7.0,fwht,bf16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,,2,10x10,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,10,1,0,0,20,1048576,2,1,1048576,1000,100,0.776352,0.179231,0.710560,11158.800433,117.008503,11700850322.579594,0.000000,-1,,,,,,,,,,,,
fft-bf16-native-log8-temporal-r2-t128-b1281,fft-bf16-native-log8-b1281,full,butterfly,cuButterfly-temporal-r2-t128,0,1,1281,-1,,native,16,32,16,1,per-stage-twiddle,floating-complex,temporal-r2-t128,1,32,1024,16,64,1.0,1281,1.00078125,1.0,register+thread+warp,2623488,0.4169921875,0,Tesla V100-SXM2-16GB,7.0,fft,bf16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1281,1,256,1000,100,0.319680,0.025702,0.262656,49839703.427331,51.035856,12758964077.396767,0.000000,-1,,,,,,,,,,,,
fft-fp32-log8-temporal-r2-t128-b1279,fft-fp32-log8-b1279,full,butterfly,cuButterfly-temporal-r2-t128,0,4,1279,-1,,native,32,32,32,0,per-stage-twiddle,floating-complex,temporal-r2-t128,1,32,2048,16,64,1.0,1279,0.99921875,0.99921875,register+thread+warp,5238784,0.8326822916666666,0,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1279,1,256,1000,100,0.510912,0.010813,0.443648,118278732.465507,121.117422,30279355511.169685,0.000000,-1,,,,,,,,,,,,
fwht-bf16-native-log15-online-r2-t256-b1,fwht-bf16-native-log15-b1,full,butterfly,cuButterfly-online-r2-t256,0,4,1,-1,,native,16,32,16,1,implicit-sign,floating-add,online-r2-t256,64,36,1024,6,48,0.75,64,0.13333333333333333,0.13333333333333333,register,131072,0.020833333333333332,0,Tesla V100-SXM2-16GB,7.0,fwht,bf16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix2,four-mul,table,direct-strided,,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,1,1,32768,1000,100,0.033792,0.009114,0.033728,109726.117846,26.966291,3595505429.563726,0.000000,-1,,,,,,,,,,,,
structured-2x2-fp16-native-log15-online-r2-t256-b8,structured-2x2-fp16-native-log15-b8,full,butterfly,cuButterfly-online-r2-t256,0,4,8,-1,,native,16,16,16,0,broadcast,floating-fma,online-r2-t256,64,36,1024,6,48,0.75,512,1.0666666666666667,1.0,register,1048576,0.16666666666666666,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix2,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,8,1,32768,1000,100,0.126368,0.029256,0.141088,273451.165643,67.203358,8960447795.790335,0.000000,-1,,,,,,,,,,,,
fft-fp16-fp32-log8-temporal-r4-t128-b1,fft-fp16-fp32-log8-b1,full,butterfly,cuButterfly-temporal-r4-t128,0,1,1,-1,,fp32,16,32,32,0,per-stage-twiddle,floating-complex,temporal-r4-t128,1,42,1024,10,40,0.625,1,0.00125,0.00125,register,2048,0.0003255208333333333,0,Tesla V100-SXM2-16GB,7.0,fft,fp16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix4,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1,1,256,1000,100,0.007168,0.003482,0.020032,287224.267352,0.294118,73529412.442075,0.000000,-1,,,,,,,,,,,,
fft-fp32-log15-online-r4-t256-b8,fft-fp32-log15-b8,full,butterfly,cuButterfly-online-r4-t256,0,3,8,-1,,native,32,32,32,0,per-stage-twiddle,floating-complex,online-r4-t256,64,50,8192,4,32,0.5,512,1.6,1.0,register,4194304,0.6666666666666666,0,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,8,1,32768,1000,100,0.501888,0.037366,0.406048,214099.749609,52.617154,7015620595.173323,0.000000,-1,,,,,,,,,,,,
fft-fp16-native-log15-online-r2-t256-b4,fft-fp16-native-log15-b4,full,butterfly,cuButterfly-online-r2-t256,0,4,4,-1,,native,16,16,16,0,per-stage-twiddle,floating-complex,online-r2-t256,64,38,2048,6,48,0.75,256,0.5333333333333333,0.5333333333333333,register,1048576,0.16666666666666666,0,Tesla V100-SXM2-16GB,7.0,fft,fp16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix2,four-mul,table,direct-strided,,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,4,1,32768,1000,100,0.138592,0.021330,0.146400,187529.998304,46.087372,6144982984.430045,0.000000,-1,,,,,,,,,,,,
fft-fp32-log15-online-r4-t256-b6,fft-fp32-log15-b6,full,butterfly,cuButterfly-online-r4-t256,0,2,6,-1,,native,32,32,32,0,per-stage-twiddle,floating-complex,online-r4-t256,64,50,8192,4,32,0.5,384,1.2,1.0,register,3145728,0.5,0,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,6,1,32768,1000,100,0.413888,0.029399,0.289120,204088.302149,50.156741,6687565484.823793,0.000000,-1,,,,,,,,,,,,
fft-fp64-log8-temporal-r4-t128-b720,fft-fp64-log8-b720,full,butterfly,cuButterfly-temporal-r4-t128,0,5,720,-1,,native,64,64,64,0,per-stage-twiddle,floating-complex,temporal-r4-t128,1,50,4096,9,36,0.5625,720,1.0,1.0,register,5898240,0.9375,0,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix4,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,720,1,256,1000,100,0.564256,0.009441,0.519136,76260847.552409,78.091108,19522776973.416615,0.000000,-1,,,,,,,,,,,,
fft-bf16-fp32-log8-temporal-r4-t128-b1,fft-bf16-fp32-log8-b1,full,butterfly,cuButterfly-temporal-r4-t128,0,3,1,-1,,fp32,16,32,32,0,per-stage-twiddle,floating-complex,temporal-r4-t128,1,42,1024,10,40,0.625,1,0.00125,0.00125,register,2048,0.0003255208333333333,0,Tesla V100-SXM2-16GB,7.0,fft,bf16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix4,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1,1,256,1000,100,0.007168,0.005939,0.020256,168372.843273,0.172414,43103447.877761,0.000000,-1,,,,,,,,,,,,
structured-2x2-fp64-log20-online-r4-t256-b1,structured-2x2-fp64-log20-b1,full,butterfly,cuButterfly-online-r4-t256,0,3,1,-1,,native,64,64,64,0,broadcast,floating-fma,online-r4-t256,512,50,8192,4,32,0.5,512,1.6,1.0,register,16777216,2.6666666666666665,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp64,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,2,10x10,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,10,1,0,0,20,1048576,1,1,1048576,1000,100,1.427680,0.107366,1.355648,9313.900986,97.663330,9766333040.490410,0.000000,-1,,,,,,,,,,,,
fft-fp16-native-log15-online-r2-t256-b5,fft-fp16-native-log15-b5,full,butterfly,cuButterfly-online-r2-t256,0,1,5,-1,,native,16,16,16,0,per-stage-twiddle,floating-complex,online-r2-t256,64,38,2048,6,48,0.75,320,0.6666666666666666,0.6666666666666666,register,1310720,0.20833333333333334,0,Tesla V100-SXM2-16GB,7.0,fft,fp16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix2,four-mul,table,direct-strided,,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,5,1,32768,1000,100,0.189376,0.024893,0.173376,200856.141723,49.362405,6581654051.994068,0.000000,-1,,,,,,,,,,,,
fwht-bf16-native-log8-temporal-r2-t128-b1281,fwht-bf16-native-log8-b1281,full,butterfly,cuButterfly-temporal-r2-t128,0,2,1281,-1,,native,16,32,16,1,implicit-sign,floating-add,temporal-r2-t128,1,30,512,16,64,1.0,1281,1.00078125,1.0,register+thread+warp,1311744,0.20849609375,0,Tesla V100-SXM2-16GB,7.0,fwht,bf16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1281,1,256,1000,100,0.173664,0.008704,0.196992,147173710.654217,150.705880,37676469927.479462,0.000000,-1,,,,,,,,,,,,
fwht-bf16-native-log20-online-r4-t256-b2,fwht-bf16-native-log20-b2,full,butterfly,cuButterfly-online-r4-t256,0,1,2,-1,,native,16,32,16,1,implicit-sign,floating-add,online-r4-t256,512,46,2048,5,40,0.625,1024,2.56,1.0,register,8388608,1.3333333333333333,0,Tesla V100-SXM2-16GB,7.0,fwht,bf16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,,2,10x10,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,10,1,0,0,20,1048576,2,1,1048576,1000,100,0.746464,0.178493,0.741952,11204.893571,117.491825,11749182481.010798,0.000000,-1,,,,,,,,,,,,
fft-fp16-native-log8-temporal-r2-t128-b799,fft-fp16-native-log8-b799,full,butterfly,cuButterfly-temporal-r2-t128,0,1,799,-1,,native,16,16,16,0,per-stage-twiddle,floating-complex,temporal-r2-t128,1,32,1024,16,64,1.0,799,0.62421875,0.62421875,register+thread+warp,1636352,0.2600911458333333,0,Tesla V100-SXM2-16GB,7.0,fft,fp16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,799,1,256,1000,100,0.204416,0.005448,0.203072,146667948.400533,150.187979,37546994790.536430,0.000000,-1,,,,,,,,,,,,
fft-fp16-native-log15-hier-r4-t256-b1,fft-fp16-native-log15-b1,full,butterfly,cuButterfly-hier-r4-t256,0,1,1,-1,,native,16,16,16,0,per-stage-twiddle,floating-complex,hier-r4-t256,64,48,4096,5,40,0.625,64,0.16,0.16,register,262144,0.041666666666666664,0,Tesla V100-SXM2-16GB,7.0,fft,fp16,forward,none,out-of-place,0,,,,0.000000,,hierarchical,radix4,four-mul,table,direct-strided,,1,15,,,,,,0,,,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,0,0,0,15,32768,1,1,32768,1000,100,0.036704,0.019528,0.047680,51209.362063,12.585213,1678028376.084609,0.000000,-1,,,,,,,,,,,,
structured-2x2-bf16-fp32-log8-temporal-r2-t128-b1280,structured-2x2-bf16-fp32-log8-b1280,full,butterfly,cuButterfly-temporal-r2-t128,0,5,1280,-1,,fp32,16,32,32,0,broadcast,floating-fma,temporal-r2-t128,1,30,512,16,64,1.0,1280,1.0,1.0,register+thread+warp,1310720,0.20833333333333334,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,bf16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix2,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1280,1,256,1000,100,0.158944,0.009748,0.171680,131302529.744396,134.453790,33613447614.565289,0.000000,-1,,,,,,,,,,,,
fft-fp16-native-log15-hier-r4-t256-b1,fft-fp16-native-log15-b1,full,butterfly,cuButterfly-hier-r4-t256,0,5,1,-1,,native,16,16,16,0,per-stage-twiddle,floating-complex,hier-r4-t256,64,48,4096,5,40,0.625,64,0.16,0.16,register,262144,0.041666666666666664,0,Tesla V100-SXM2-16GB,7.0,fft,fp16,forward,none,out-of-place,0,,,,0.000000,,hierarchical,radix4,four-mul,table,direct-strided,,1,15,,,,,,0,,,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,0,0,0,15,32768,1,1,32768,1000,100,0.036992,0.019476,0.054944,51343.977959,12.618296,1682439469.774748,0.000000,-1,,,,,,,,,,,,
fft-fp16-native-log8-temporal-r2-t128-b801,fft-fp16-native-log8-b801,full,butterfly,cuButterfly-temporal-r2-t128,0,3,801,-1,,native,16,16,16,0,per-stage-twiddle,floating-complex,temporal-r2-t128,1,32,1024,16,64,1.0,801,0.62578125,0.62578125,register+thread+warp,1640448,0.2607421875,0,Tesla V100-SXM2-16GB,7.0,fft,fp16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,801,1,256,1000,100,0.200832,0.005448,0.190784,147035077.182512,150.563919,37640979758.723007,0.000000,-1,,,,,,,,,,,,
structured-2x2-fp64-log20-online-r4-t256-b2,structured-2x2-fp64-log20-b2,full,butterfly,cuButterfly-online-r4-t256,0,2,2,-1,,native,64,64,64,0,broadcast,floating-fma,online-r4-t256,512,50,8192,4,32,0.5,1024,3.2,1.0,register,33554432,5.333333333333333,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp64,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,2,10x10,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,10,1,0,0,20,1048576,2,1,1048576,1000,100,2.776256,0.192891,2.621152,10368.557231,108.722203,10872220267.305653,0.000000,-1,,,,,,,,,,,,
fft-fp32-log15-hier-r4-t256-b8,fft-fp32-log15-b8,full,butterfly,cuButterfly-hier-r4-t256,0,5,8,-1,,native,32,32,32,0,per-stage-twiddle,floating-complex,hier-r4-t256,64,48,8192,5,40,0.625,512,1.28,1.0,register,4194304,0.6666666666666666,0,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,0,,,,0.000000,,hierarchical,radix4,four-mul,table,direct-strided,,1,15,,,,,,0,,,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,0,0,0,15,32768,8,1,32768,1000,100,0.497536,0.038031,0.398240,210352.708394,51.696282,6892837548.647336,0.000000,-1,,,,,,,,,,,,
fwht-bf16-native-log15-online-r4-t256-b1,fwht-bf16-native-log15-b1,full,butterfly,cuButterfly-online-r4-t256,0,4,1,-1,,native,16,32,16,1,implicit-sign,floating-add,online-r4-t256,64,46,2048,5,40,0.625,64,0.16,0.16,register,131072,0.020833333333333332,0,Tesla V100-SXM2-16GB,7.0,fwht,bf16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,1,1,32768,1000,100,0.032768,0.009339,0.037152,107079.221975,26.315790,3508771945.681625,0.000000,-1,,,,,,,,,,,,
structured-2x2-bf16-native-log8-temporal-r2-t128-b959,structured-2x2-bf16-native-log8-b959,full,butterfly,cuButterfly-temporal-r2-t128,0,3,959,-1,,native,16,32,16,1,broadcast,floating-fma,temporal-r2-t128,1,30,512,16,64,1.0,959,0.74921875,0.74921875,register+thread+warp,982016,0.15608723958333334,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,bf16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix2,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,959,1,256,1000,100,0.114144,0.013660,0.136832,70204156.282826,71.889056,17972264008.403347,0.000000,-1,,,,,,,,,,,,
fft-bf16-fp32-log8-temporal-r4-t128-b1,fft-bf16-fp32-log8-b1,full,butterfly,cuButterfly-temporal-r4-t128,0,4,1,-1,,fp32,16,32,32,0,per-stage-twiddle,floating-complex,temporal-r4-t128,1,42,1024,10,40,0.625,1,0.00125,0.00125,register,2048,0.0003255208333333333,0,Tesla V100-SXM2-16GB,7.0,fft,bf16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix4,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1,1,256,1000,100,0.004096,0.005919,0.016832,168955.455371,0.173010,43252596.575044,0.000000,-1,,,,,,,,,,,,
fft-fp16-fp32-log20-hier-r4-t256-b1,fft-fp16-fp32-log20-b1,full,butterfly,cuButterfly-hier-r4-t256,0,4,1,-1,,fp32,16,32,32,0,per-stage-twiddle,floating-complex,hier-r4-t256,512,48,4096,5,40,0.625,512,1.28,1.0,register,8388608,1.3333333333333333,0,Tesla V100-SXM2-16GB,7.0,fft,fp16,forward,none,out-of-place,0,,,,0.000000,,hierarchical,radix4,four-mul,table,direct-strided,,1,20,,,,,,0,,,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,10,0,0,0,20,1048576,1,1,1048576,1000,100,0.742752,0.136980,0.735136,7300.310554,76.549304,7654930439.477651,0.000000,-1,,,,,,,,,,,,
