trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,stage_space,stage_handoff,tile_threads,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,cufft,auto,0,named-barrier,0,0,0,8,256,16384,1,256,20,100,5.529280,0.083794,5.147328,195527322.502769,200.219978,50054994560.708984,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix2,0,named-barrier,32,0,0,8,256,16384,1,256,20,100,2.769440,0.065085,2.815104,251730644.825668,257.772180,64443045075.370949,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix2,0,named-barrier,32,0,0,8,256,16384,1,256,20,100,2.813888,0.065126,2.679424,251572339.730952,257.610076,64402518971.123711,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix2,0,named-barrier,32,0,0,8,256,16384,1,256,20,100,2.767680,0.065085,2.747456,251730644.825668,257.772180,64443045075.370949,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix2,0,named-barrier,32,0,0,8,256,16384,1,256,20,100,2.765280,0.065044,2.907648,251889178.129699,257.934518,64483629601.202827,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix2,0,named-barrier,32,0,0,8,256,16384,1,256,20,100,2.766176,0.065044,2.727392,251889178.129699,257.934518,64483629601.202827,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix2,0,named-barrier,64,0,0,8,256,16384,1,256,20,100,2.762368,0.053760,2.802336,304761907.181232,312.076193,78019048238.395294,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix2,0,named-barrier,64,0,0,8,256,16384,1,256,20,100,2.776608,0.053740,2.703584,304878060.540184,312.195134,78048783498.287201,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix2,0,named-barrier,64,0,0,8,256,16384,1,256,20,100,2.768832,0.053740,3.417312,304878060.540184,312.195134,78048783498.287201,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix2,0,named-barrier,64,0,0,8,256,16384,1,256,20,100,2.789696,0.054856,2.674368,298674620.674612,305.842812,76460702892.700623,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix2,0,named-barrier,64,0,0,8,256,16384,1,256,20,100,2.787712,0.056351,2.669664,290750484.718110,297.728496,74432124087.836136,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix2,0,named-barrier,128,0,0,8,256,16384,1,256,20,100,2.778016,0.052531,2.672864,311890852.057508,319.376233,79844058126.721939,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix2,0,named-barrier,128,0,0,8,256,16384,1,256,20,100,2.773792,0.052439,3.361248,312438968.208144,319.937503,79984375861.284821,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix2,0,named-barrier,128,0,0,8,256,16384,1,256,20,100,2.799840,0.052521,2.679648,311951644.112759,319.438484,79859620892.866241,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix2,0,named-barrier,128,0,0,8,256,16384,1,256,20,100,2.800032,0.052511,2.682080,312012482.006371,319.500782,79875195393.630936,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix2,0,named-barrier,128,0,0,8,256,16384,1,256,20,100,2.809536,0.052449,2.682528,312377986.087039,319.875058,79968764438.281998,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix2,0,named-barrier,256,0,0,8,256,16384,1,256,20,100,2.804960,0.063693,2.686720,257234723.858344,263.408357,65852089307.736160,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix2,0,named-barrier,256,0,0,8,256,16384,1,256,20,100,2.855040,0.063631,2.705952,257483119.818427,263.662715,65915678673.517197,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix2,0,named-barrier,256,0,0,8,256,16384,1,256,20,100,2.783360,0.063642,2.678752,257441672.113625,263.620272,65905068061.088074,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix2,0,named-barrier,256,0,0,8,256,16384,1,256,20,100,2.818400,0.063652,2.678560,257400267.879795,263.577874,65894468577.227402,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix2,0,named-barrier,256,0,0,8,256,16384,1,256,20,100,2.850240,0.063662,2.682528,257358846.842326,263.535459,65883864791.635399,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix4,0,named-barrier,32,0,0,8,256,16384,1,256,20,100,2.831584,0.060867,2.689152,269179000.557387,275.639297,68909824142.691025,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix4,0,named-barrier,32,0,0,8,256,16384,1,256,20,100,2.796064,0.060908,2.680352,268997980.952600,275.453932,68863483123.865601,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix4,0,named-barrier,32,0,0,8,256,16384,1,256,20,100,2.794656,0.060867,2.674432,269179000.557387,275.639297,68909824142.691025,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix4,0,named-barrier,32,0,0,8,256,16384,1,256,20,100,2.857440,0.060785,2.671936,269541771.644395,276.010774,69002693540.965164,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix4,0,named-barrier,32,0,0,8,256,16384,1,256,20,100,2.819072,0.060826,2.673728,269360263.957038,275.824910,68956227573.001740,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix4,0,named-barrier,64,0,0,8,256,16384,1,256,20,100,2.834176,0.051732,2.693440,316706274.534773,324.307225,81076806280.901962,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix4,0,named-barrier,64,0,0,8,256,16384,1,256,20,100,2.799296,0.051712,2.703584,316831690.030944,324.435651,81108912647.921585,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix4,0,named-barrier,64,0,0,8,256,16384,1,256,20,100,2.780544,0.051784,2.889280,316393112.854029,323.986548,80996636890.631302,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix4,0,named-barrier,64,0,0,8,256,16384,1,256,20,100,2.792096,0.051671,2.675552,317082842.106743,324.692830,81173207579.326218,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix4,0,named-barrier,64,0,0,8,256,16384,1,256,20,100,2.701504,0.051671,2.709312,317082842.106743,324.692830,81173207579.326218,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix4,0,named-barrier,128,0,0,8,256,16384,1,256,20,100,2.851360,0.050156,2.689856,326663941.606950,334.503876,83625969051.379135,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix4,0,named-barrier,128,0,0,8,256,16384,1,256,20,100,2.776128,0.050166,2.671424,326597280.783659,334.435616,83608903880.616669,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix4,0,named-barrier,128,0,0,8,256,16384,1,256,20,100,2.804000,0.050115,2.598944,326930930.149098,334.777272,83694318118.169189,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix4,0,named-barrier,128,0,0,8,256,16384,1,256,20,100,2.815648,0.050156,2.706432,326663941.606950,334.503876,83625969051.379135,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix4,0,named-barrier,128,0,0,8,256,16384,1,256,20,100,2.799200,0.050166,2.685312,326597280.783659,334.435616,83608903880.616669,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix4,0,named-barrier,256,0,0,8,256,16384,1,256,20,100,2.828800,0.050760,2.668768,322775892.572982,330.522514,82630628498.683334,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix4,0,named-barrier,256,0,0,8,256,16384,1,256,20,100,2.790976,0.050801,2.695008,322515644.637571,330.256020,82564005027.218048,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix4,0,named-barrier,256,0,0,8,256,16384,1,256,20,100,2.801856,0.050780,2.713984,322645704.291076,330.389201,82597300298.515579,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix4,0,named-barrier,256,0,0,8,256,16384,1,256,20,100,2.820512,0.050790,2.660992,322580649.524745,330.322585,82580646278.334717,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,temporal-tile,radix4,0,named-barrier,256,0,0,8,256,16384,1,256,20,100,2.850976,0.050811,2.693792,322450618.661966,330.189434,82547358377.463242,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,warp-hybrid,radix2,0,named-barrier,0,0,0,8,256,16384,1,256,20,100,2.815648,0.066734,2.689856,245511727.504737,251.404009,62851002241.212769,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,warp-hybrid,radix2,0,named-barrier,0,0,0,8,256,16384,1,256,20,100,2.783072,0.066785,2.649472,245323535.320414,251.211300,62802825042.026077,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,warp-hybrid,radix2,0,named-barrier,0,0,0,8,256,16384,1,256,20,100,2.803200,0.066724,2.688000,245549422.529697,251.442609,62860652167.602509,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,warp-hybrid,radix2,0,named-barrier,0,0,0,8,256,16384,1,256,20,100,2.803424,0.066755,2.729760,245436426.951291,251.326901,62831725299.530502,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,warp-hybrid,radix2,0,named-barrier,0,0,0,8,256,16384,1,256,20,100,2.813664,0.066775,2.648480,245361145.197589,251.249813,62812453170.582771,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,warp-hybrid,radix2,0,named-barrier,0,1,0,8,256,16384,1,256,20,100,2.830816,0.064788,2.673696,252884451.376147,258.953678,64738419552.293678,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,warp-hybrid,radix2,0,named-barrier,0,1,0,8,256,16384,1,256,20,100,2.801696,0.064799,2.704544,252844499.925895,258.912768,64728191981.029152,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,warp-hybrid,radix2,0,named-barrier,0,1,0,8,256,16384,1,256,20,100,2.777248,0.064758,2.710336,253004410.623542,259.076516,64769129119.626678,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,warp-hybrid,radix2,0,named-barrier,0,1,0,8,256,16384,1,256,20,100,2.822688,0.064748,2.696448,253044441.746253,259.117508,64779377087.040733,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,warp-hybrid,radix2,0,named-barrier,0,1,0,8,256,16384,1,256,20,100,2.799392,0.064737,2.669856,253084456.411296,259.158483,64789620841.291718,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,warp-hybrid,radix2,0,named-barrier,0,2,0,8,256,16384,1,256,20,100,2.793248,0.061993,2.671040,264288081.725327,270.630996,67657748921.683823,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,warp-hybrid,radix2,0,named-barrier,0,2,0,8,256,16384,1,256,20,100,2.804832,0.062013,2.674656,264200793.309099,270.541612,67635403087.129234,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,warp-hybrid,radix2,0,named-barrier,0,2,0,8,256,16384,1,256,20,100,2.785024,0.061952,2.684320,264462815.803116,270.809923,67702480845.597618,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,warp-hybrid,radix2,0,named-barrier,0,2,0,8,256,16384,1,256,20,100,2.810944,0.061972,2.679360,264375411.946336,270.720422,67680105458.262032,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,warp-hybrid,radix2,0,named-barrier,0,2,0,8,256,16384,1,256,20,100,2.806336,0.061993,2.685216,264288081.725327,270.630996,67657748921.683823,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,warp-hybrid,radix2,0,named-barrier,0,3,0,8,256,16384,1,256,20,100,2.798176,0.059750,2.676736,274207367.103669,280.788344,70197085978.539230,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,warp-hybrid,radix2,0,named-barrier,0,3,0,8,256,16384,1,256,20,100,2.782816,0.059740,2.676672,274254355.385237,280.836460,70209114978.620728,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,warp-hybrid,radix2,0,named-barrier,0,3,0,8,256,16384,1,256,20,100,2.795360,0.059740,3.132992,274254355.385237,280.836460,70209114978.620728,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,warp-hybrid,radix2,0,named-barrier,0,3,0,8,256,16384,1,256,20,100,2.776544,0.059761,2.681152,274160377.830148,280.740227,70185056724.517807,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,warp-hybrid,radix2,0,named-barrier,0,3,0,8,256,16384,1,256,20,100,2.826784,0.059740,2.774912,274254355.385237,280.836460,70209114978.620728,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,warp-hybrid,radix2,0,named-barrier,0,4,0,8,256,16384,1,256,20,100,2.790464,0.055624,2.672416,294550808.144572,301.620028,75405006885.010406,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,warp-hybrid,radix2,0,named-barrier,0,4,0,8,256,16384,1,256,20,100,2.806016,0.055613,2.686336,294605027.866206,301.675549,75418887133.748734,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,warp-hybrid,radix2,0,named-barrier,0,4,0,8,256,16384,1,256,20,100,2.824384,0.055613,2.854080,294605027.866206,301.675549,75418887133.748734,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,warp-hybrid,radix2,0,named-barrier,0,4,0,8,256,16384,1,256,20,100,2.831104,0.055572,2.702272,294822185.564135,301.897918,75474479504.418671,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,warp-hybrid,radix2,0,named-barrier,0,4,0,8,256,16384,1,256,20,100,2.859168,0.055654,2.724992,294388209.542482,301.453527,75363381642.875275,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,warp-hybrid,radix2,0,named-barrier,0,5,0,8,256,16384,1,256,20,100,2.935808,0.053709,2.668608,305052414.366111,312.373672,78093418077.724289,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,warp-hybrid,radix2,0,named-barrier,0,5,0,8,256,16384,1,256,20,100,2.851328,0.053791,2.745120,304587842.994730,311.897951,77974487806.650955,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,warp-hybrid,radix2,0,named-barrier,0,5,0,8,256,16384,1,256,20,100,2.912640,0.053688,2.742592,305168789.313849,312.492840,78123210064.345245,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,warp-hybrid,radix2,0,named-barrier,0,5,0,8,256,16384,1,256,20,100,2.861344,0.053780,2.683904,304645842.293484,311.957343,77989335627.131836,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,warp-hybrid,radix2,0,named-barrier,0,5,0,8,256,16384,1,256,20,100,2.820288,0.053688,2.706144,305168789.313849,312.492840,78123210064.345245,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,stage-pipeline,radix2,1,named-barrier,0,0,4,8,256,16384,1,256,20,100,2.803680,0.358513,2.686208,45699922.881458,46.796721,11699180257.653233,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,stage-pipeline,radix2,1,named-barrier,0,0,4,8,256,16384,1,256,20,100,2.864064,0.358646,2.666368,45682963.163676,46.779354,11694838569.900967,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,stage-pipeline,radix2,1,named-barrier,0,0,4,8,256,16384,1,256,20,100,2.856768,0.358636,2.745184,45684265.266257,46.780688,11695171908.161762,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,stage-pipeline,radix2,1,named-barrier,0,0,4,8,256,16384,1,256,20,100,2.767968,0.358636,2.665824,45684265.266257,46.780688,11695171908.161762,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,stage-pipeline,radix2,1,named-barrier,0,0,4,8,256,16384,1,256,20,100,2.779200,0.358789,2.666400,45664703.587335,46.760656,11690164118.357672,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,stage-pipeline,radix2,2,named-barrier,0,0,4,8,256,16384,1,256,20,100,2.773120,0.323891,3.487648,50584888.908846,51.798926,12949731560.664465,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,stage-pipeline,radix2,2,named-barrier,0,0,4,8,256,16384,1,256,20,100,2.810656,0.323891,3.551264,50584888.908846,51.798926,12949731560.664465,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,stage-pipeline,radix2,2,named-barrier,0,0,4,8,256,16384,1,256,20,100,2.771456,0.323912,3.889408,50581691.478775,51.795652,12948913018.566389,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,stage-pipeline,radix2,2,named-barrier,0,0,4,8,256,16384,1,256,20,100,2.805376,0.323983,2.794368,50570501.330089,51.784193,12946048340.502787,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,stage-pipeline,radix2,2,named-barrier,0,0,4,8,256,16384,1,256,20,100,2.782208,0.323881,2.660992,50586485.448085,51.800561,12950140274.709822,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,stage-pipeline,radix2,4,named-barrier,0,0,4,8,256,16384,1,256,20,100,2.798976,0.314040,2.650592,52171647.497059,53.423767,13355941759.247120,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,stage-pipeline,radix2,4,named-barrier,0,0,4,8,256,16384,1,256,20,100,2.796032,0.314010,2.629632,52176747.600085,53.428990,13357247385.621710,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,stage-pipeline,radix2,4,named-barrier,0,0,4,8,256,16384,1,256,20,100,2.804224,0.313999,2.796704,52178451.157595,53.430734,13357683496.344273,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,stage-pipeline,radix2,4,named-barrier,0,0,4,8,256,16384,1,256,20,100,2.785120,0.314010,2.649184,52176747.600085,53.428990,13357247385.621710,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,stage-pipeline,radix2,4,named-barrier,0,0,4,8,256,16384,1,256,20,100,2.787296,0.314020,2.666656,52175049.105526,53.427250,13356812571.014782,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,stage-pipeline,radix2,1,named-barrier,0,0,8,8,256,16384,1,256,20,100,2.779072,0.355389,2.631584,46101537.857914,47.207975,11801993691.626028,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,stage-pipeline,radix2,1,named-barrier,0,0,8,8,256,16384,1,256,20,100,2.773888,0.355113,2.645440,46137434.464177,47.244733,11811183222.829409,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,stage-pipeline,radix2,1,named-barrier,0,0,8,8,256,16384,1,256,20,100,2.781120,0.355052,2.673696,46145412.194666,47.252902,11813225521.834503,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,stage-pipeline,radix2,1,named-barrier,0,0,8,8,256,16384,1,256,20,100,2.775616,0.355389,2.852416,46101537.857914,47.207975,11801993691.626028,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,stage-pipeline,radix2,1,named-barrier,0,0,8,8,256,16384,1,256,20,100,2.763552,0.355246,2.631168,46120140.784949,47.227024,11806756040.947037,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,stage-pipeline,radix2,2,named-barrier,0,0,8,8,256,16384,1,256,20,100,2.787488,0.227891,3.265056,71893958.988510,73.619414,18404853501.058586,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,stage-pipeline,radix2,2,named-barrier,0,0,8,8,256,16384,1,256,20,100,2.790848,0.228065,2.628960,71839079.796268,73.563218,18390804427.844601,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,stage-pipeline,radix2,2,named-barrier,0,0,8,8,256,16384,1,256,20,100,2.799360,0.227973,2.679904,71868122.492837,73.592957,18398239358.166344,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,stage-pipeline,radix2,2,named-barrier,0,0,8,8,256,16384,1,256,20,100,2.766912,0.228024,2.636960,71851989.980168,73.576438,18394109434.922977,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,stage-pipeline,radix2,2,named-barrier,0,0,8,8,256,16384,1,256,20,100,2.794688,0.227973,2.629600,71868122.492837,73.592957,18398239358.166344,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,stage-pipeline,radix2,4,named-barrier,0,0,8,8,256,16384,1,256,20,100,2.766528,0.193884,2.633152,84504064.973447,86.532163,21633040633.202438,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,stage-pipeline,radix2,4,named-barrier,0,0,8,8,256,16384,1,256,20,100,2.771680,0.193884,3.110784,84504064.973447,86.532163,21633040633.202438,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,stage-pipeline,radix2,4,named-barrier,0,0,8,8,256,16384,1,256,20,100,2.801024,0.193823,2.651904,84530850.880007,86.559591,21639897825.281845,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,stage-pipeline,radix2,4,named-barrier,0,0,8,8,256,16384,1,256,20,100,2.786784,0.193812,2.637824,84535315.765550,86.564163,21641040835.980927,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,stage-pipeline,radix2,4,named-barrier,0,0,8,8,256,16384,1,256,20,100,2.776160,0.193874,2.639072,84508527.029722,86.536732,21634182919.608913,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,stage-pipeline,radix2,8,named-barrier,0,0,8,8,256,16384,1,256,20,100,2.773792,0.207063,2.637440,79125657.972076,81.024674,20256168440.851410,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,stage-pipeline,radix2,8,named-barrier,0,0,8,8,256,16384,1,256,20,100,2.766112,0.207063,3.127040,79125657.972076,81.024674,20256168440.851410,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,stage-pipeline,radix2,8,named-barrier,0,0,8,8,256,16384,1,256,20,100,2.781088,0.207053,2.635712,79129575.794825,81.028686,20257171403.475101,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,stage-pipeline,radix2,8,named-barrier,0,0,8,8,256,16384,1,256,20,100,2.769664,0.207053,2.627296,79129575.794825,81.028686,20257171403.475101,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,stage-pipeline,radix2,8,named-barrier,0,0,8,8,256,16384,1,256,20,100,2.826848,0.207043,2.658528,79133488.310211,81.032692,20258173007.413998,0.000000,-1
