trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,stage_space,stage_handoff,tile_threads,local_stages,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,12,4096,1024,1,4096,50,100,2.796288,0.139622,3.480608,7334066.468365,180.242018,30040336254.423180,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,12,4096,1024,1,4096,50,100,2.768736,0.139551,3.577248,7337833.314807,180.334592,30055765257.449821,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,12,4096,1024,1,4096,50,100,2.771936,0.139551,3.830880,7337833.314807,180.334592,30055765257.449821,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,14,16384,256,1,16384,50,100,2.780768,0.226478,3.731776,1130352.193186,129.637832,18519690333.162067,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,14,16384,256,1,16384,50,100,2.775328,0.226345,4.603104,1131016.946292,129.714072,18530581648.040909,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,14,16384,256,1,16384,50,100,2.767616,0.226406,3.381280,1130710.108731,129.678881,18525554421.442955,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,14,16384,256,1,16384,50,100,2.794080,0.230758,4.071040,1109385.406395,127.233193,18176170498.379757,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,14,16384,256,1,16384,50,100,2.775648,0.230748,3.596512,1109434.624065,127.238838,18176976880.682369,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,16,65536,64,1,65536,50,100,2.778880,0.318198,3.144224,201132.781709,105.451504,13181437982.056479,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,16,65536,64,1,65536,50,100,2.770016,0.318239,3.763616,201106.901564,105.437935,13179741900.886086,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,16,65536,64,1,65536,50,100,2.837216,0.318188,3.181792,201139.243366,105.454892,13181861453.234652,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,16,65536,64,1,65536,50,100,2.773248,0.318136,3.110688,201171.633263,105.471873,13183984157.515169,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,16,65536,64,1,65536,50,100,2.801664,0.318157,2.941568,201158.668515,105.465076,13183134499.815327,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,18,262144,16,1,262144,50,100,2.774848,0.405668,4.538048,39441.134756,93.053311,10339256829.352200,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,18,262144,16,1,262144,50,100,2.767360,0.399882,3.068128,40011.780750,94.399634,10488848253.030653,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,18,262144,16,1,262144,50,100,2.765120,0.399708,3.665184,40029.203143,94.440739,10493415428.737038,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,18,262144,16,1,262144,50,100,2.767392,0.399811,3.599232,40018.953717,94.416557,10490728603.222443,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,18,262144,16,1,262144,50,100,2.770432,0.399933,3.078944,40006.658351,94.387549,10487505446.746569,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,20,1048576,4,1,1048576,50,100,2.851456,0.486922,3.576928,8214.864137,86.139094,8613909377.248529,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,20,1048576,4,1,1048576,50,100,2.769664,0.486871,3.150368,8215.728029,86.148152,8614815234.216057,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,20,1048576,4,1,1048576,50,100,2.765696,0.487014,2.730048,8213.309789,86.122795,8612279525.492992,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,20,1048576,4,1,1048576,50,100,2.767776,0.487045,3.248160,8212.791134,86.117357,8611735676.023096,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,20,1048576,4,1,1048576,50,100,2.763968,0.486922,2.659872,8214.864137,86.139094,8613909377.248529,0.000000,-1
