candidate_id,group,implementation,reference,static_score,mapping_id,decomposition_count,stages_per_decomposition,segment_threads,segment_ept,boundary_twiddles,boundary_layouts,boundary_residencies,execution_group_count,execution_group_stages,group_threads,group_ept,processing_unit,prefix_log_n,suffix_log_n,prefix_threads,suffix_threads,prefix_ept,suffix_ept,cross_twiddle,direct_boundary,operator,precision,direction,normalization,placement,backend,fft_core,logN,N,batch,trials,median_kernel_ms,min_kernel_ms,max_kernel_ms,correct,rank,cufft_median_ms,throughput_vs_cufft,slowdown_vs_internal_best
fft20-fp32_b2_d3_3x5x12_t512x512x256_e8x16x16_tt_fg_gt512x256_ge16x16,fft20-fp32-batch2,fft20-fp32_b2_d3_3x5x12_t512x512x256_e8x16x16_tt_fg_gt512x256_ge16x16,0,304406.0458319422,fft20-fp32,3,3x5x12,512x512x256,8x16x16,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,8x12,512x256,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,3,12,512,256,8,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,2,3,0.259707,0.258703,0.262267,1,37,0.123556,0.475752,2.019919
fft20-fp32_b2_d4_3x5x3x9_t512x512x512x512_e8x16x8x16_ttt_fgf_gt512x256_ge16x16,fft20-fp32-batch2,fft20-fp32_b2_d4_3x5x3x9_t512x512x512x512_e8x16x8x16_ttt_fgf_gt512x256_ge16x16,0,304406.0458319422,fft20-fp32,4,3x5x3x9,512x512x512x512,8x16x8x16,tablextablextable,direct-stridedxdirect-stridedxdirect-strided,fusedxglobal-scratchxfused,2,8x12,512x256,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,3,9,512,512,8,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,2,3,0.259973,0.259256,0.261857,1,38,0.123556,0.475265,2.021988
fft20-fp32_b2_d3_8x3x9_t512x512x512_e16x8x16_tt_gf_gt512x256_ge16x16,fft20-fp32-batch2,fft20-fp32_b2_d3_8x3x9_t512x512x512_e16x8x16_tt_gf_gt512x256_ge16x16,0,304406.0458319422,fft20-fp32,3,8x3x9,512x512x512,16x8x16,tablextable,direct-stridedxdirect-strided,global-scratchxfused,2,8x12,512x256,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,8,9,512,512,16,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,2,3,0.260997,0.259891,0.262902,1,39,0.123556,0.473400,2.029952
fft20-fp32_b2_d4_8x3x3x6_t512x512x512x512_e16x8x8x16_ttt_gff_gt512x256_ge16x16,fft20-fp32-batch2,fft20-fp32_b2_d4_8x3x3x6_t512x512x512x512_e16x8x8x16_ttt_gff_gt512x256_ge16x16,0,304406.0458319422,fft20-fp32,4,8x3x3x6,512x512x512x512,16x8x8x16,tablextablextable,direct-stridedxdirect-stridedxdirect-strided,global-scratchxfusedxfused,2,8x12,512x256,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,8,6,512,512,16,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,2,3,0.261038,0.259625,0.261407,1,40,0.123556,0.473326,2.030271
fft20-fp32_b2_d3_3x11x6_t128x512x128_e8x4x16_tt_gg,fft20-fp32-batch2,fft20-fp32_b2_d3_3x11x6_t128x512x128_e8x4x16_tt_gg,0,1179648.0,fft20-fp32,3,3x11x6,128x512x128,8x4x16,tablextable,direct-stridedxdirect-strided,global-scratchxglobal-scratch,3,,,,cufftdx-online-shared+cufftdx-large-online+cufftdx-online-shared,3,6,128,128,8,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,2,3,0.371220,0.371057,0.371753,1,41,0.123556,0.332838,2.887231
fft20-fp32_b2_d3_3x12x5_t128x512x128_e8x8x16_tt_gg,fft20-fp32-batch2,fft20-fp32_b2_d3_3x12x5_t128x512x128_e8x8x16_tt_gg,0,816193.2675891921,fft20-fp32,3,3x12x5,128x512x128,8x8x16,tablextable,direct-stridedxdirect-strided,global-scratchxglobal-scratch,3,,,,cufftdx-online-shared+cufftdx-large-online+cufftdx-online-shared,3,5,128,128,8,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,2,3,0.384143,0.383898,0.384614,1,42,0.123556,0.321641,2.987742
fft20-fp32_b2_d3_4x4x12_t512x512x256_e16x16x16_tt_gg,fft20-fp32-batch2,fft20-fp32_b2_d3_4x4x12_t512x512x256_e16x16x16_tt_gg,0,439697.6217572498,fft20-fp32,3,4x4x12,512x512x256,16x16x16,tablextable,direct-stridedxdirect-strided,global-scratchxglobal-scratch,3,,,,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,4,12,512,256,16,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,2,3,0.395366,0.394179,0.427581,1,43,0.123556,0.312510,3.075031
fft20-fp32_b2_d3_4x11x5_t128x512x128_e16x4x16_tt_gg,fft20-fp32-batch2,fft20-fp32_b2_d3_4x11x5_t128x512x128_e16x4x16_tt_gg,0,983040.0,fft20-fp32,3,4x11x5,128x512x128,16x4x16,tablextable,direct-stridedxdirect-strided,global-scratchxglobal-scratch,3,,,,cufftdx-online-shared+cufftdx-large-online+cufftdx-online-shared,4,5,128,128,16,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,2,3,0.401900,0.401736,0.402125,1,44,0.123556,0.307430,3.125851
fft20-fp32_b2_d3_6x11x3_t128x512x128_e16x4x8_tt_gg,fft20-fp32-batch2,fft20-fp32_b2_d3_6x11x3_t128x512x128_e16x4x8_tt_gg,0,1109734.4745415198,fft20-fp32,3,6x11x3,128x512x128,16x4x8,tablextable,direct-stridedxdirect-strided,global-scratchxglobal-scratch,3,,,,cufftdx-online-shared+cufftdx-large-online+cufftdx-online-shared,6,3,128,128,16,8,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,2,3,0.421499,0.420741,0.422871,1,45,0.123556,0.293135,3.278285
fft20-fp32_b2_d3_5x12x3_t128x512x128_e16x8x8_tt_gg,fft20-fp32-batch2,fft20-fp32_b2_d3_5x12x3_t128x512x128_e16x8x8_tt_gg,0,734788.026392135,fft20-fp32,3,5x12x3,128x512x128,16x8x8,tablextable,direct-stridedxdirect-strided,global-scratchxglobal-scratch,3,,,,cufftdx-online-shared+cufftdx-large-online+cufftdx-online-shared,5,3,128,128,16,8,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,2,3,0.435999,0.434627,0.437637,1,46,0.123556,0.283386,3.391062
fft20-fp32_b2_d3_4x12x4_t128x512x128_e16x8x16_tt_gg,fft20-fp32-batch2,fft20-fp32_b2_d3_4x12x4_t128x512x128_e16x8x16_tt_gg,0,612761.6000000001,fft20-fp32,3,4x12x4,128x512x128,16x8x16,tablextable,direct-stridedxdirect-strided,global-scratchxglobal-scratch,3,,,,cufftdx-online-shared+cufftdx-large-online+cufftdx-online-shared,4,4,128,128,16,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,2,3,0.524800,0.524370,0.538378,1,47,0.123556,0.235434,4.081728
fft20-fp32_b2_d4_4x4x4x8_t512x512x512x512_e16x16x16x16_ttt_ggg,fft20-fp32-batch2,fft20-fp32_b2_d4_4x4x4x8_t512x512x512x512_e16x16x16x16_ttt_ggg,0,574989.1976825575,fft20-fp32,4,4x4x4x8,512x512x512x512,16x16x16x16,tablextablextable,direct-stridedxdirect-stridedxdirect-strided,global-scratchxglobal-scratchxglobal-scratch,4,,,,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,4,8,512,512,16,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,2,3,0.545833,0.545751,0.546140,1,48,0.123556,0.226362,4.245316
fft20-fp32_b8_d3_10x3x7_t512x512x512_e16x8x16_rr_gf_gt256x128_ge16x16,fft20-fp32-batch8,fft20-fp32_b8_d3_10x3x7_t512x512x512_e16x8x16_rr_gf_gt256x128_ge16x16,0,1217624.1833277687,fft20-fp32,3,10x3x7,512x512x512,16x8x16,recurrencexrecurrence,direct-stridedxdirect-strided,global-scratchxfused,2,10x10,256x128,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,10,7,512,512,16,16,recurrence,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,3,0.445338,0.444989,0.449475,1,1,0.382157,0.858128,1.000000
fft20-fp32_b8_d4_3x3x4x10_t512x512x512x512_e8x8x16x16_rrr_ffg_gt256x128_ge16x16,fft20-fp32-batch8,fft20-fp32_b8_d4_3x3x4x10_t512x512x512x512_e8x8x16x16_rrr_ffg_gt256x128_ge16x16,0,1217624.1833277687,fft20-fp32,4,3x3x4x10,512x512x512x512,8x8x16x16,recurrencexrecurrencexrecurrence,direct-stridedxdirect-stridedxdirect-strided,fusedxfusedxglobal-scratch,2,10x10,256x128,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,3,10,512,512,8,16,recurrence,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,3,0.446628,0.446321,0.448307,1,2,0.382157,0.855649,1.002897
fft20-fp32_b8_d4_10x3x3x4_t512x512x512x512_e16x8x8x16_rrr_gff_gt256x128_ge16x16,fft20-fp32-batch8,fft20-fp32_b8_d4_10x3x3x4_t512x512x512x512_e16x8x8x16_rrr_gff_gt256x128_ge16x16,0,1217624.1833277687,fft20-fp32,4,10x3x3x4,512x512x512x512,16x8x8x16,recurrencexrecurrencexrecurrence,direct-stridedxdirect-stridedxdirect-strided,global-scratchxfusedxfused,2,10x10,256x128,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,10,4,512,512,16,16,recurrence,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,3,0.447795,0.446976,0.475034,1,3,0.382157,0.853420,1.005517
fft20-fp32_b8_d4_3x7x3x7_t512x512x512x512_e8x16x8x16_rrr_fgf_gt256x128_ge16x16,fft20-fp32-batch8,fft20-fp32_b8_d4_3x7x3x7_t512x512x512x512_e8x16x8x16_rrr_fgf_gt256x128_ge16x16,0,1217624.1833277687,fft20-fp32,4,3x7x3x7,512x512x512x512,8x16x8x16,recurrencexrecurrencexrecurrence,direct-stridedxdirect-stridedxdirect-strided,fusedxglobal-scratchxfused,2,10x10,256x128,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,3,7,512,512,8,16,recurrence,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,3,0.447980,0.446669,0.452997,1,4,0.382157,0.853067,1.005933
fft20-fp32_b8_p10s10_t256x128_e16x16_rec,fft20-fp32-batch8,fft20-fp32_b8_p10s10_t256x128_e16x16_rec,0,1193271.6996612132,fft20-fp32,2,10x10,256x128,16x16,recurrence,direct-strided,global-scratch,2,,,,cufftdx-online-shared+cufftdx-online-shared,10,10,256,128,16,16,recurrence,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,3,0.450109,0.449864,0.474644,1,5,0.382157,0.849032,1.010713
fft20-fp32_b8_d4_10x3x3x4_t512x512x512x512_e16x8x8x16_rrr_gff_gt512x512_ge8x8,fft20-fp32-batch8,fft20-fp32_b8_d4_10x3x3x4_t512x512x512x512_e16x8x8x16_rrr_gff_gt512x512_ge8x8,0,2435248.3666555374,fft20-fp32,4,10x3x3x4,512x512x512x512,16x8x8x16,recurrencexrecurrencexrecurrence,direct-stridedxdirect-stridedxdirect-strided,global-scratchxfusedxfused,2,10x10,512x512,8x8,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,10,4,512,512,16,16,recurrence,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,3,0.453243,0.452915,0.455250,1,6,0.382157,0.843161,1.017751
fft20-fp32_b8_d3_3x7x10_t512x512x512_e8x16x16_rr_fg_gt512x512_ge8x8,fft20-fp32-batch8,fft20-fp32_b8_d3_3x7x10_t512x512x512_e8x16x16_rr_fg_gt512x512_ge8x8,0,2435248.3666555374,fft20-fp32,3,3x7x10,512x512x512,8x16x16,recurrencexrecurrence,direct-stridedxdirect-strided,fusedxglobal-scratch,2,10x10,512x512,8x8,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,3,10,512,512,8,16,recurrence,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,3,0.453939,0.452731,0.455291,1,7,0.382157,0.841869,1.019313
fft20-fp32_b8_d3_3x7x10_t512x512x512_e8x16x16_rr_fg_gt256x128_ge16x16,fft20-fp32-batch8,fft20-fp32_b8_d3_3x7x10_t512x512x512_e8x16x16_rr_fg_gt256x128_ge16x16,0,1217624.1833277687,fft20-fp32,3,3x7x10,512x512x512,8x16x16,recurrencexrecurrence,direct-stridedxdirect-strided,fusedxglobal-scratch,2,10x10,256x128,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,3,10,512,512,8,16,recurrence,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,3,0.455004,0.454390,0.475648,1,8,0.382157,0.839898,1.021705
fft20-fp32_b8_p10s10_t512x512_e8x8_rec,fft20-fp32-batch8,fft20-fp32_b8_p10s10_t512x512_e8x8_rec,0,2386543.3993224264,fft20-fp32,2,10x10,512x512,8x8,recurrence,direct-strided,global-scratch,2,,,,cufftdx-online-shared+cufftdx-online-shared,10,10,512,512,8,8,recurrence,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,3,0.455700,0.455332,0.456458,1,9,0.382157,0.838615,1.023268
fft20-fp32_b8_d4_3x3x4x10_t512x512x512x512_e8x8x16x16_rrr_ffg_gt512x512_ge8x8,fft20-fp32-batch8,fft20-fp32_b8_d4_3x3x4x10_t512x512x512x512_e8x8x16x16_rrr_ffg_gt512x512_ge8x8,0,2435248.3666555374,fft20-fp32,4,3x3x4x10,512x512x512x512,8x8x16x16,recurrencexrecurrencexrecurrence,direct-stridedxdirect-stridedxdirect-strided,fusedxfusedxglobal-scratch,2,10x10,512x512,8x8,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,3,10,512,512,8,16,recurrence,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,3,0.456049,0.454820,0.456274,1,10,0.382157,0.837974,1.024051
fft20-fp32_b8_d4_3x7x3x7_t512x512x512x512_e8x16x8x16_rrr_fgf_gt512x512_ge8x8,fft20-fp32-batch8,fft20-fp32_b8_d4_3x7x3x7_t512x512x512x512_e8x16x8x16_rrr_fgf_gt512x512_ge8x8,0,2435248.3666555374,fft20-fp32,4,3x7x3x7,512x512x512x512,8x16x8x16,recurrencexrecurrencexrecurrence,direct-stridedxdirect-stridedxdirect-strided,fusedxglobal-scratchxfused,2,10x10,512x512,8x8,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,3,7,512,512,8,16,recurrence,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,3,0.456602,0.455393,0.461660,1,11,0.382157,0.836959,1.025293
fft20-fp32_b8_d3_10x3x7_t512x512x512_e16x8x16_rr_gf_gt512x512_ge8x8,fft20-fp32-batch8,fft20-fp32_b8_d3_10x3x7_t512x512x512_e16x8x16_rr_gf_gt512x512_ge8x8,0,2435248.3666555374,fft20-fp32,3,10x3x7,512x512x512,16x8x16,recurrencexrecurrence,direct-stridedxdirect-strided,global-scratchxfused,2,10x10,512x512,8x8,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,10,7,512,512,16,16,recurrence,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,3,0.457380,0.454574,0.457810,1,12,0.382157,0.835535,1.027040
fft20-fp32_b8_p10s10_t128x128_e16x16_rec,fft20-fp32-batch8,fft20-fp32_b8_p10s10_t128x128_e16x16_rec,0,1193271.6996612132,fft20-fp32,2,10x10,128x128,16x16,recurrence,direct-strided,global-scratch,2,,,,cufftdx-online-shared+cufftdx-online-shared,10,10,128,128,16,16,recurrence,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,3,0.466104,0.465777,0.466207,1,13,0.382157,0.819896,1.046630
fft20-fp32_b8_p9s11_t128x256_e16x8_rec,fft20-fp32-batch8,fft20-fp32_b8_p9s11_t128x256_e16x8_rec,0,1783085.6107115808,fft20-fp32,2,9x11,128x256,16x8,recurrence,direct-strided,global-scratch,2,,,,cufftdx-online-shared+cufftdx-large-online,9,11,128,256,16,8,recurrence,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,3,0.579461,0.578232,0.579727,1,14,0.382157,0.659504,1.301171
fft20-fp32_b8_p9s11_t128x256_e16x8_rec_tx,fft20-fp32-batch8,fft20-fp32_b8_p9s11_t128x256_e16x8_rec_tx,0,1783085.6107115808,fft20-fp32,2,9x11,128x256,16x8,recurrence,tiled-transpose,global-scratch,2,,,,cufftdx-online-shared+cufftdx-large-online,9,11,128,256,16,8,recurrence,tiled-transpose,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,3,0.583598,0.582820,0.596910,1,15,0.382157,0.654829,1.310461
fft20-fp32_b8_p8s12_t128x256_e16x16_rec_tx,fft20-fp32-batch8,fft20-fp32_b8_p8s12_t128x256_e16x16_rec_tx,0,1193271.6996612132,fft20-fp32,2,8x12,128x256,16x16,recurrence,tiled-transpose,global-scratch,2,,,,cufftdx-online-shared+cufftdx-large-online,8,12,128,256,16,16,recurrence,tiled-transpose,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,3,0.611820,0.611656,0.611983,1,16,0.382157,0.624623,1.373833
fft20-fp32_b8_p12s8_t256x128_e16x16_rec,fft20-fp32-batch8,fft20-fp32_b8_p12s8_t256x128_e16x16_rec,0,1193271.6996612132,fft20-fp32,2,12x8,256x128,16x16,recurrence,direct-strided,global-scratch,2,,,,cufftdx-large-online+cufftdx-online-shared,12,8,256,128,16,16,recurrence,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,3,0.655667,0.655503,0.655831,1,17,0.382157,0.582852,1.472291
fft20-fp32_b8_d3_10x7x3_t128x128x128_e16x16x8_tt_gf_gt128x128_ge16x16,fft20-fp32-batch8,fft20-fp32_b8_d3_10x7x3_t128x128x128_e16x16x8_tt_gf_gt128x128_ge16x16,0,1217624.1833277687,fft20-fp32,3,10x7x3,128x128x128,16x16x8,tablextable,direct-stridedxdirect-strided,global-scratchxfused,2,10x10,128x128,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,10,3,128,128,16,8,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,3,0.659210,0.659108,0.660951,1,18,0.382157,0.579720,1.480246
fft20-fp32_b8_d3_4x6x10_t128x128x128_e16x16x16_tt_fg_gt128x128_ge16x16,fft20-fp32-batch8,fft20-fp32_b8_d3_4x6x10_t128x128x128_e16x16x16_tt_fg_gt128x128_ge16x16,0,1217624.1833277687,fft20-fp32,3,4x6x10,128x128x128,16x16x16,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,10x10,128x128,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,4,10,128,128,16,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,3,0.659804,0.659005,0.660316,1,19,0.382157,0.579198,1.481580
fft20-fp32_b8_d3_7x3x10_t128x128x128_e16x8x16_tt_fg_gt128x128_ge16x16,fft20-fp32-batch8,fft20-fp32_b8_d3_7x3x10_t128x128x128_e16x8x16_tt_fg_gt128x128_ge16x16,0,1217624.1833277687,fft20-fp32,3,7x3x10,128x128x128,16x8x16,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,10x10,128x128,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,7,10,128,128,16,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,3,0.660009,0.659968,0.660378,1,20,0.382157,0.579018,1.482041
fft20-fp32_b8_d3_3x7x10_t128x128x128_e8x16x16_tt_fg_gt128x128_ge16x16,fft20-fp32-batch8,fft20-fp32_b8_d3_3x7x10_t128x128x128_e8x16x16_tt_fg_gt128x128_ge16x16,0,1217624.1833277687,fft20-fp32,3,3x7x10,128x128x128,8x16x16,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,10x10,128x128,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,3,10,128,128,8,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,3,0.660070,0.659169,0.660541,1,21,0.382157,0.578964,1.482178
fft20-fp32_b8_d4_3x3x4x10_t512x512x512x512_e8x8x16x16_ttt_ffg_gt512x512_ge16x16,fft20-fp32-batch8,fft20-fp32_b8_d4_3x3x4x10_t512x512x512x512_e8x8x16x16_ttt_ffg_gt512x512_ge16x16,0,1217624.1833277687,fft20-fp32,4,3x3x4x10,512x512x512x512,8x8x16x16,tablextablextable,direct-stridedxdirect-stridedxdirect-strided,fusedxfusedxglobal-scratch,2,10x10,512x512,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,3,10,512,512,8,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,3,0.662037,0.661811,0.662200,1,22,0.382157,0.577244,1.486594
fft20-fp32_b8_d3_3x7x10_t256x256x256_e8x16x16_tt_fg_gt256x256_ge16x16,fft20-fp32-batch8,fft20-fp32_b8_d3_3x7x10_t256x256x256_e8x16x16_tt_fg_gt256x256_ge16x16,0,1217624.1833277687,fft20-fp32,3,3x7x10,256x256x256,8x16x16,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,10x10,256x256,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,3,10,256,256,8,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,3,0.671621,0.669655,0.675697,1,23,0.382157,0.569007,1.508115
fft20-fp32_b8_p11s9_t256x128_e8x16_rec,fft20-fp32-batch8,fft20-fp32_b8_p11s9_t256x128_e8x16_rec,0,2036031.205695221,fft20-fp32,2,11x9,256x128,8x16,recurrence,direct-strided,global-scratch,2,,,,cufftdx-large-online+cufftdx-online-shared,11,9,256,128,8,16,recurrence,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,3,0.675103,0.674120,0.675840,1,24,0.382157,0.566072,1.515934
fft20-fp32_b8_p11s9_t256x128_e8x16_rec_ptx,fft20-fp32-batch8,fft20-fp32_b8_p11s9_t256x128_e8x16_rec_ptx,0,2036031.205695221,fft20-fp32,2,11x9,256x128,8x16,recurrence,prefix-tiled-transpose,global-scratch,2,,,,cufftdx-large-online+cufftdx-online-shared,11,9,256,128,8,16,recurrence,prefix-tiled-transpose,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,3,0.734904,0.733676,0.735150,1,25,0.382157,0.520009,1.650216
fft20-fp32_b8_d3_4x5x11_t128x128x512_e16x16x4_tt_fg_gt128x512_ge16x4,fft20-fp32-batch8,fft20-fp32_b8_d3_4x5x11_t128x128x512_e16x16x4_tt_fg_gt128x512_ge16x4,0,3214403.30556854,fft20-fp32,3,4x5x11,128x128x512,16x16x4,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,9x11,128x512,16x4,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,4,11,128,512,16,4,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,3,0.760668,0.760054,0.761324,1,26,0.382157,0.502397,1.708069
fft20-fp32_b8_d3_6x3x11_t128x128x512_e16x8x4_tt_fg_gt128x512_ge16x4,fft20-fp32-batch8,fft20-fp32_b8_d3_6x3x11_t128x128x512_e16x8x4_tt_fg_gt128x512_ge16x4,0,3214403.30556854,fft20-fp32,3,6x3x11,128x128x512,16x8x4,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,9x11,128x512,16x4,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,6,11,128,512,16,4,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,3,0.760893,0.760771,0.762900,1,27,0.382157,0.502248,1.708574
fft20-fp32_b8_d3_3x6x11_t128x128x512_e8x16x4_tt_fg_gt128x512_ge16x4,fft20-fp32-batch8,fft20-fp32_b8_d3_3x6x11_t128x128x512_e8x16x4_tt_fg_gt128x512_ge16x4,0,3214403.30556854,fft20-fp32,3,3x6x11,128x128x512,8x16x4,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,9x11,128x512,16x4,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,3,11,128,512,8,4,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,3,0.761713,0.760853,0.762040,1,28,0.382157,0.501707,1.710415
fft20-fp32_b8_p8s12_t128x256_e16x16_rec,fft20-fp32-batch8,fft20-fp32_b8_p8s12_t128x256_e16x16_rec,0,1193271.6996612132,fft20-fp32,2,8x12,128x256,16x16,recurrence,direct-strided,global-scratch,2,,,,cufftdx-online-shared+cufftdx-large-online,8,12,128,256,16,16,recurrence,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,3,0.791183,0.775967,0.821432,1,29,0.382157,0.483020,1.776590
fft20-fp32_b8_d3_3x5x12_t256x256x1024_e8x16x4_tt_fg_gt256x1024_ge16x4,fft20-fp32-batch8,fft20-fp32_b8_d3_3x5x12_t256x256x1024_e8x16x4_tt_fg_gt256x1024_ge16x4,0,3214403.30556854,fft20-fp32,3,3x5x12,256x256x1024,8x16x4,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,8x12,256x1024,16x4,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,3,12,256,1024,8,4,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,3,0.791921,0.790876,0.883610,1,30,0.382157,0.482570,1.778247
fft20-fp32_b8_d3_3x6x11_t256x256x1024_e8x16x2_tt_fg_gt256x1024_ge16x2,fft20-fp32-batch8,fft20-fp32_b8_d3_3x6x11_t256x256x1024_e8x16x2_tt_fg_gt256x1024_ge16x2,0,6148438.890763617,fft20-fp32,3,3x6x11,256x256x1024,8x16x2,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,9x11,256x1024,16x2,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,3,11,256,1024,8,2,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,3,0.793436,0.793293,0.794132,1,31,0.382157,0.481648,1.781649
