trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,complex_multiply,cross_twiddle,local_exchange,fft_core,stage_space,stage_handoff,tile_threads,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,13,8192,512,1,8192,20,100,5.487936,0.122849,5.105216,4167708.403746,221.922137,34141867243.485783,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,13,8192,512,1,8192,20,100,5.505248,0.122358,5.117600,4184450.721872,222.813632,34279020313.575085,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,13,8192,512,1,8192,20,100,5.470144,0.122604,5.107840,4176062.782404,222.366991,34210306313.457226,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,14,16384,256,1,16384,20,100,5.483072,0.135250,5.110560,1892792.348742,217.080569,31011509841.786030,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,14,16384,256,1,16384,20,100,5.462368,0.135619,5.111776,1887647.132556,216.490474,30927210619.805195,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,14,16384,256,1,16384,20,100,5.467232,0.135434,5.106144,1890216.239304,216.785120,30969302864.750809,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,14,16384,256,1,16384,20,100,5.471008,0.135823,5.102432,1884800.839763,216.164039,30880576958.678009,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,14,16384,256,1,16384,20,100,5.528768,0.135393,5.211296,1890788.125012,216.850708,30978672640.192719,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,14,16384,256,1,16384,20,100,5.663392,0.134011,5.208384,1910292.639936,219.087642,31298234612.704235,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,14,16384,256,1,16384,20,100,5.624448,0.134687,5.271488,1900707.015731,217.988286,31141183745.739666,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,14,16384,256,1,16384,20,100,5.657344,0.133898,5.522144,1911899.616271,219.271943,31324563312.977345,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,14,16384,256,1,16384,20,100,5.617280,0.134339,5.851168,1905633.083640,218.553247,31221892442.349831,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,14,16384,256,1,16384,20,100,5.658240,0.134451,5.814048,1904036.619846,218.370152,31195735979.556831,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,14,16384,256,1,16384,20,100,5.636384,0.131932,5.907968,1940391.047568,222.539568,31791366923.360748,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,14,16384,256,1,16384,20,100,5.652448,0.131840,5.171840,1941747.491561,222.695136,31813590901.731117,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,14,16384,256,1,16384,20,100,5.578528,0.131676,5.108608,1944163.733782,222.972250,31853178614.291386,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,14,16384,256,1,16384,20,100,5.538304,0.131482,5.105408,1947040.457157,223.302176,31900310850.056908,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,14,16384,256,1,16384,20,100,5.572896,0.131656,5.115008,1944466.076901,223.006925,31858132203.948650,0.000000,-1
