case_id,group,trial,implementation,reference,runner,device,operator,precision,direction,normalization,placement,output_order,logN,N,batch,modulus,modulus_bits,warmup,repeat,backend,kernel_ms,throughput_s,correct
ntt12_u64_v07_b80,ntt12_u64-batch80,1,v0.7-base-hybrid-dataflow-Ur1-Td4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,80,1152921504606584833,60,30,500,hybrid-dataflow,0.114639,697843.705997,1
ntt12_u32_v07_b512,ntt12_u32-batch512,1,v0.7-base-hybrid-dataflow-Ur1-Td4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,512,1073479681,30,30,500,hybrid-dataflow,0.269853,1897331.620642,1
ntt12_u64_v06_search_b16,ntt12_u64-batch16,2,v0.6-search-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,16,1152921504606584833,60,30,500,hybrid2d,0.009099,1758384.033178,1
ntt12_u32_v06_search_b16,ntt12_u32-batch16,3,v0.6-search-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,16,1073479681,30,30,500,hybrid2d,0.007653,2090580.655776,1
ntt12_u32_v06_search_b256,ntt12_u32-batch256,3,v0.6-search-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,256,1073479681,30,30,500,hybrid2d,0.043026,5949830.970180,1
ntt12_u32_v07_b160,ntt12_u32-batch160,1,v0.7-base-hybrid-dataflow-Ur1-Td4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,160,1073479681,30,30,500,hybrid-dataflow,0.077541,2063414.567309,1
ntt12_u32_v07_b160,ntt12_u32-batch160,3,v0.7-base-hybrid-dataflow-Ur1-Td4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,160,1073479681,30,30,500,hybrid-dataflow,0.077521,2063959.539742,1
ntt12_u64_v07_search_b16,ntt12_u64-batch16,1,v0.7-search-hybrid-dataflow-static-table,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,16,1152921504606584833,60,30,500,hybrid-dataflow,0.097090,164796.337265,1
ntt12_u32_v07_b16,ntt12_u32-batch16,3,v0.7-base-hybrid-dataflow-Ur1-Td4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,16,1073479681,30,30,500,hybrid-dataflow,0.065927,242692.048625,1
ntt12_u64_v06_b160,ntt12_u64-batch160,3,v0.6-fixed-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,160,1152921504606584833,60,30,500,hybrid2d,0.046844,3415599.376646,1
ntt12_u32_v07_search_b512,ntt12_u32-batch512,3,v0.7-search-hybrid-dataflow-static-table,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,512,1073479681,30,30,500,hybrid-dataflow,0.224621,2279399.627571,1
ntt12_u32_v06_search_b512,ntt12_u32-batch512,1,v0.6-search-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,512,1073479681,30,30,500,hybrid2d,0.074904,6835457.268518,1
ntt12_u64_v07_b256,ntt12_u64-batch256,3,v0.7-base-hybrid-dataflow-Ur1-Td4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,256,1152921504606584833,60,30,500,hybrid-dataflow,0.456339,560985.908044,1
