candidate_id,group,implementation,reference,static_score,mapping_id,decomposition_count,stages_per_decomposition,segment_threads,segment_ept,boundary_twiddles,boundary_layouts,boundary_residencies,execution_group_count,execution_group_stages,group_threads,group_ept,processing_unit,prefix_log_n,suffix_log_n,prefix_threads,suffix_threads,prefix_ept,suffix_ept,cross_twiddle,direct_boundary,operator,precision,direction,normalization,placement,backend,fft_core,logN,N,batch,trials,median_kernel_ms,min_kernel_ms,max_kernel_ms,correct,rank,cufft_median_ms,throughput_vs_cufft,slowdown_vs_internal_best
fft20-fp32_b16_p9s11_t128x256_e16x8_rec,fft20-fp32-batch16,fft20-fp32_b16_p9s11_t128x256_e16x8_rec,0,3566171.2214231617,fft20-fp32,2,9x11,128x256,16x8,recurrence,direct-strided,global-scratch,2,,,,cufftdx-online-shared+cufftdx-large-online,9,11,128,256,16,8,recurrence,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,1.044009,1.043374,1.044460,1,14,0.729416,0.698668,1.365907
fft20-fp32_b16_p9s11_t128x256_e16x8_rec_tx,fft20-fp32-batch16,fft20-fp32_b16_p9s11_t128x256_e16x8_rec_tx,0,3566171.2214231617,fft20-fp32,2,9x11,128x256,16x8,recurrence,tiled-transpose,global-scratch,2,,,,cufftdx-online-shared+cufftdx-large-online,9,11,128,256,16,8,recurrence,tiled-transpose,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,1.062482,1.061745,1.072230,1,15,0.729416,0.686521,1.390076
fft20-fp32_b16_p8s12_t128x256_e16x16_rec_tx,fft20-fp32-batch16,fft20-fp32_b16_p8s12_t128x256_e16x16_rec_tx,0,2386543.3993224264,fft20-fp32,2,8x12,128x256,16x16,recurrence,tiled-transpose,global-scratch,2,,,,cufftdx-online-shared+cufftdx-large-online,8,12,128,256,16,16,recurrence,tiled-transpose,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,1.104896,1.104445,1.105469,1,16,0.729416,0.660167,1.445567
fft20-fp32_b16_d4_3x3x4x10_t512x512x512x512_e8x8x16x16_ttt_ffg_gt512x512_ge16x16,fft20-fp32-batch16,fft20-fp32_b16_d4_3x3x4x10_t512x512x512x512_e8x8x16x16_ttt_ffg_gt512x512_ge16x16,0,2435248.3666555374,fft20-fp32,4,3x3x4x10,512x512x512x512,8x8x16x16,tablextablextable,direct-stridedxdirect-stridedxdirect-strided,fusedxfusedxglobal-scratch,2,10x10,512x512,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,3,10,512,512,8,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,1.165271,1.163796,1.167913,1,17,0.729416,0.625963,1.524557
fft20-fp32_b16_d3_4x6x10_t128x128x128_e16x16x16_tt_fg_gt128x128_ge16x16,fft20-fp32-batch16,fft20-fp32_b16_d3_4x6x10_t128x128x128_e16x16x16_tt_fg_gt128x128_ge16x16,0,2435248.3666555374,fft20-fp32,3,4x6x10,128x128x128,16x16x16,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,10x10,128x128,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,4,10,128,128,16,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,1.265377,1.265295,1.265725,1,18,0.729416,0.576442,1.655529
fft20-fp32_b16_d3_10x7x3_t128x128x128_e16x16x8_tt_gf_gt128x128_ge16x16,fft20-fp32-batch16,fft20-fp32_b16_d3_10x7x3_t128x128x128_e16x16x8_tt_gf_gt128x128_ge16x16,0,2435248.3666555374,fft20-fp32,3,10x7x3,128x128x128,16x16x8,tablextable,direct-stridedxdirect-strided,global-scratchxfused,2,10x10,128x128,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,10,3,128,128,16,8,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,1.266115,1.265664,1.267323,1,19,0.729416,0.576106,1.656494
fft20-fp32_b16_d3_3x7x10_t128x128x128_e8x16x16_tt_fg_gt128x128_ge16x16,fft20-fp32-batch16,fft20-fp32_b16_d3_3x7x10_t128x128x128_e8x16x16_tt_fg_gt128x128_ge16x16,0,2435248.3666555374,fft20-fp32,3,3x7x10,128x128x128,8x16x16,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,10x10,128x128,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,3,10,128,128,8,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,1.266258,1.264845,1.266278,1,20,0.729416,0.576041,1.656682
fft20-fp32_b16_d3_7x3x10_t128x128x128_e16x8x16_tt_fg_gt128x128_ge16x16,fft20-fp32-batch16,fft20-fp32_b16_d3_7x3x10_t128x128x128_e16x8x16_tt_fg_gt128x128_ge16x16,0,2435248.3666555374,fft20-fp32,3,7x3x10,128x128x128,16x8x16,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,10x10,128x128,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,7,10,128,128,16,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,1.266627,1.266094,1.297326,1,21,0.729416,0.575873,1.657164
fft20-fp32_b16_d3_3x7x10_t256x256x256_e8x16x16_tt_fg_gt256x256_ge16x16,fft20-fp32-batch16,fft20-fp32_b16_d3_3x7x10_t256x256x256_e8x16x16_tt_fg_gt256x256_ge16x16,0,2435248.3666555374,fft20-fp32,3,3x7x10,256x256x256,8x16x16,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,10x10,256x256,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,3,10,256,256,8,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,1.278300,1.273098,1.278710,1,22,0.729416,0.570614,1.672436
fft20-fp32_b16_p12s8_t256x128_e16x16_rec,fft20-fp32-batch16,fft20-fp32_b16_p12s8_t256x128_e16x16_rec,0,2386543.3993224264,fft20-fp32,2,12x8,256x128,16x16,recurrence,direct-strided,global-scratch,2,,,,cufftdx-large-online+cufftdx-online-shared,12,8,256,128,16,16,recurrence,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,1.308139,1.304146,1.310024,1,23,0.729416,0.557598,1.711476
fft20-fp32_b16_p11s9_t256x128_e8x16_rec,fft20-fp32-batch16,fft20-fp32_b16_p11s9_t256x128_e8x16_rec,0,4072062.411390442,fft20-fp32,2,11x9,256x128,8x16,recurrence,direct-strided,global-scratch,2,,,,cufftdx-large-online+cufftdx-online-shared,11,9,256,128,8,16,recurrence,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,1.378427,1.371382,1.381376,1,24,0.729416,0.529165,1.803435
fft20-fp32_b16_d3_3x5x12_t256x256x1024_e8x16x4_tt_fg_gt256x1024_ge16x4,fft20-fp32-batch16,fft20-fp32_b16_d3_3x5x12_t256x256x1024_e8x16x4_tt_fg_gt256x1024_ge16x4,0,6428806.61113708,fft20-fp32,3,3x5x12,256x256x1024,8x16x4,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,8x12,256x1024,16x4,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,3,12,256,1024,8,4,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,1.450025,1.447711,1.451377,1,25,0.729416,0.503037,1.897109
fft20-fp32_b16_d3_3x6x11_t128x128x512_e8x16x4_tt_fg_gt128x512_ge16x4,fft20-fp32-batch16,fft20-fp32_b16_d3_3x6x11_t128x128x512_e8x16x4_tt_fg_gt128x512_ge16x4,0,6428806.61113708,fft20-fp32,3,3x6x11,128x128x512,8x16x4,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,9x11,128x512,16x4,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,3,11,128,512,8,4,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,1.458954,1.458934,1.461719,1,26,0.729416,0.499958,1.908791
fft20-fp32_b16_d3_4x5x11_t128x128x512_e16x16x4_tt_fg_gt128x512_ge16x4,fft20-fp32-batch16,fft20-fp32_b16_d3_4x5x11_t128x128x512_e16x16x4_tt_fg_gt128x512_ge16x4,0,6428806.61113708,fft20-fp32,3,4x5x11,128x128x512,16x16x4,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,9x11,128x512,16x4,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,4,11,128,512,16,4,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,1.459528,1.458340,1.466819,1,27,0.729416,0.499762,1.909542
fft20-fp32_b16_d3_3x6x11_t256x256x1024_e8x16x2_tt_fg_gt256x1024_ge16x2,fft20-fp32-batch16,fft20-fp32_b16_d3_3x6x11_t256x256x1024_e8x16x2_tt_fg_gt256x1024_ge16x2,0,12296877.781527234,fft20-fp32,3,3x6x11,256x256x1024,8x16x2,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,9x11,256x1024,16x2,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,3,11,256,1024,8,2,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,1.466839,1.466102,1.467023,1,28,0.729416,0.497271,1.919107
fft20-fp32_b16_p11s9_t256x128_e8x16_rec_ptx,fft20-fp32-batch16,fft20-fp32_b16_p11s9_t256x128_e8x16_rec_ptx,0,4072062.411390442,fft20-fp32,2,11x9,256x128,8x16,recurrence,prefix-tiled-transpose,global-scratch,2,,,,cufftdx-large-online+cufftdx-online-shared,11,9,256,128,8,16,recurrence,prefix-tiled-transpose,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,1.480622,1.475748,1.480786,1,29,0.729416,0.492642,1.937140
fft20-fp32_b16_d3_6x3x11_t128x128x512_e16x8x4_tt_fg_gt128x512_ge16x4,fft20-fp32-batch16,fft20-fp32_b16_d3_6x3x11_t128x128x512_e16x8x4_tt_fg_gt128x512_ge16x4,0,6428806.61113708,fft20-fp32,3,6x3x11,128x128x512,16x8x4,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,9x11,128x512,16x4,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,6,11,128,512,16,4,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,1.510339,1.459057,1.513943,1,30,0.729416,0.482949,1.976020
fft20-fp32_b16_d3_11x3x6_t256x512x512_e8x8x16_tt_gf_gt256x512_ge8x16,fft20-fp32-batch16,fft20-fp32_b16_d3_11x3x6_t256x512x512_e8x8x16_tt_gf_gt256x512_ge8x16,0,4155165.725908614,fft20-fp32,3,11x3x6,256x512x512,8x8x16,tablextable,direct-stridedxdirect-strided,global-scratchxfused,2,11x9,256x512,8x16,cufftdx-large-online+cufftdx-online-shared+cufftdx-online-shared,11,6,256,512,8,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,1.690050,1.688330,1.690747,1,31,0.729416,0.431594,2.211141
fft20-fp32_b16_p8s12_t128x256_e16x16_rec,fft20-fp32-batch16,fft20-fp32_b16_p8s12_t128x256_e16x16_rec,0,2386543.3993224264,fft20-fp32,2,8x12,128x256,16x16,recurrence,direct-strided,global-scratch,2,,,,cufftdx-online-shared+cufftdx-large-online,8,12,128,256,16,16,recurrence,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,1.702031,1.632584,1.729352,1,32,0.729416,0.428556,2.226816
fft20-fp32_b16_d3_3x5x12_t128x128x512_e8x16x8_tt_fg_gt128x512_ge16x8,fft20-fp32-batch16,fft20-fp32_b16_d3_3x5x12_t128x128x512_e8x16x8_tt_fg_gt128x512_ge16x8,0,3638950.2259420017,fft20-fp32,3,3x5x12,128x128x512,8x16x8,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,8x12,128x512,16x8,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,3,12,128,512,8,8,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,1.757082,1.750200,1.758495,1,33,0.729416,0.415129,2.298841
fft20-fp32_b16_d3_5x3x12_t128x128x512_e16x8x8_tt_fg_gt128x512_ge16x8,fft20-fp32-batch16,fft20-fp32_b16_d3_5x3x12_t128x128x512_e16x8x8_tt_fg_gt128x512_ge16x8,0,3638950.2259420017,fft20-fp32,3,5x3x12,128x128x512,16x8x8,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,8x12,128x512,16x8,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,5,12,128,512,16,8,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,1.763574,1.750979,1.767526,1,34,0.729416,0.413601,2.307334
fft20-fp32_b16_d3_4x4x12_t128x128x512_e16x16x8_tt_fg_gt128x512_ge16x8,fft20-fp32-batch16,fft20-fp32_b16_d3_4x4x12_t128x128x512_e16x16x8_tt_fg_gt128x512_ge16x8,0,3638950.2259420017,fft20-fp32,3,4x4x12,128x128x512,16x16x8,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,8x12,128x512,16x8,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,4,12,128,512,16,8,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,1.763635,1.761669,1.778667,1,35,0.729416,0.413587,2.307414
fft20-fp32_b16_p12s8_t256x128_e16x16_rec_ptx,fft20-fp32-batch16,fft20-fp32_b16_p12s8_t256x128_e16x16_rec_ptx,0,2386543.3993224264,fft20-fp32,2,12x8,256x128,16x16,recurrence,prefix-tiled-transpose,global-scratch,2,,,,cufftdx-large-online+cufftdx-online-shared,12,8,256,128,16,16,recurrence,prefix-tiled-transpose,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,1.993073,1.920922,1.996001,1,36,0.729416,0.365976,2.607594
fft20-fp32_b16_d3_8x3x9_t512x512x512_e16x8x16_tt_gf_gt512x256_ge16x16,fft20-fp32-batch16,fft20-fp32_b16_d3_8x3x9_t512x512x512_e16x8x16_tt_gf_gt512x256_ge16x16,0,2435248.3666555374,fft20-fp32,3,8x3x9,512x512x512,16x8x16,tablextable,direct-stridedxdirect-strided,global-scratchxfused,2,8x12,512x256,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,8,9,512,512,16,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,2.041487,2.003702,2.129715,1,37,0.729416,0.357296,2.670936
fft20-fp32_b16_d4_3x5x3x9_t512x512x512x512_e8x16x8x16_ttt_fgf_gt512x256_ge16x16,fft20-fp32-batch16,fft20-fp32_b16_d4_3x5x3x9_t512x512x512x512_e8x16x8x16_ttt_fgf_gt512x256_ge16x16,0,2435248.3666555374,fft20-fp32,4,3x5x3x9,512x512x512x512,8x16x8x16,tablextablextable,direct-stridedxdirect-stridedxdirect-strided,fusedxglobal-scratchxfused,2,8x12,512x256,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,3,9,512,512,8,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,2.068664,2.042163,2.122936,1,38,0.729416,0.352602,2.706492
fft20-fp32_b16_d4_8x3x3x6_t512x512x512x512_e16x8x8x16_ttt_gff_gt512x256_ge16x16,fft20-fp32-batch16,fft20-fp32_b16_d4_8x3x3x6_t512x512x512x512_e16x8x8x16_ttt_gff_gt512x256_ge16x16,0,2435248.3666555374,fft20-fp32,4,8x3x3x6,512x512x512x512,16x8x8x16,tablextablextable,direct-stridedxdirect-stridedxdirect-strided,global-scratchxfusedxfused,2,8x12,512x256,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,8,6,512,512,16,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,2.085929,1.985229,2.109399,1,39,0.729416,0.349684,2.729080
fft20-fp32_b16_d3_3x5x12_t512x512x256_e8x16x16_tt_fg_gt512x256_ge16x16,fft20-fp32-batch16,fft20-fp32_b16_d3_3x5x12_t512x512x256_e8x16x16_tt_fg_gt512x256_ge16x16,0,2435248.3666555374,fft20-fp32,3,3x5x12,512x512x256,8x16x16,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,8x12,512x256,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,3,12,512,256,8,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,2.120663,2.100736,2.128364,1,40,0.729416,0.343957,2.774524
fft20-fp32_b16_d3_3x11x6_t128x512x128_e8x4x16_tt_gg,fft20-fp32-batch16,fft20-fp32_b16_d3_3x11x6_t128x512x128_e8x4x16_tt_gg,0,9437184.0,fft20-fp32,3,3x11x6,128x512x128,8x4x16,tablextable,direct-stridedxdirect-strided,global-scratchxglobal-scratch,3,,,,cufftdx-online-shared+cufftdx-large-online+cufftdx-online-shared,3,6,128,128,8,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,2.792837,2.792202,2.795541,1,41,0.729416,0.261174,3.653948
fft20-fp32_b16_d3_3x12x5_t128x512x128_e8x8x16_tt_gg,fft20-fp32-batch16,fft20-fp32_b16_d3_3x12x5_t128x512x128_e8x8x16_tt_gg,0,6529546.140713537,fft20-fp32,3,3x12x5,128x512x128,8x8x16,tablextable,direct-stridedxdirect-strided,global-scratchxglobal-scratch,3,,,,cufftdx-online-shared+cufftdx-large-online+cufftdx-online-shared,3,5,128,128,8,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,2.944532,2.943386,2.946724,1,42,0.729416,0.247719,3.852415
fft20-fp32_b16_d3_4x4x12_t512x512x256_e16x16x16_tt_gg,fft20-fp32-batch16,fft20-fp32_b16_d3_4x4x12_t512x512x256_e16x16x16_tt_gg,0,3517580.9740579985,fft20-fp32,3,4x4x12,512x512x256,16x16x16,tablextable,direct-stridedxdirect-strided,global-scratchxglobal-scratch,3,,,,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,4,12,512,256,16,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,3.258266,3.253330,3.259617,1,43,0.729416,0.223866,4.262882
fft20-fp32_b16_d3_4x11x5_t128x512x128_e16x4x16_tt_gg,fft20-fp32-batch16,fft20-fp32_b16_d3_4x11x5_t128x512x128_e16x4x16_tt_gg,0,7864320.0,fft20-fp32,3,4x11x5,128x512x128,16x4x16,tablextable,direct-stridedxdirect-strided,global-scratchxglobal-scratch,3,,,,cufftdx-online-shared+cufftdx-large-online+cufftdx-online-shared,4,5,128,128,16,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,3.334349,3.332465,3.340288,1,44,0.729416,0.218758,4.362424
fft20-fp32_b16_d3_6x11x3_t128x512x128_e16x4x8_tt_gg,fft20-fp32-batch16,fft20-fp32_b16_d3_6x11x3_t128x512x128_e16x4x8_tt_gg,0,8877875.796332158,fft20-fp32,3,6x11x3,128x512x128,16x4x8,tablextable,direct-stridedxdirect-strided,global-scratchxglobal-scratch,3,,,,cufftdx-online-shared+cufftdx-large-online+cufftdx-online-shared,6,3,128,128,16,8,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,3.357266,3.349995,3.361014,1,45,0.729416,0.217265,4.392407
fft20-fp32_b16_d3_5x12x3_t128x512x128_e16x8x8_tt_gg,fft20-fp32-batch16,fft20-fp32_b16_d3_5x12x3_t128x512x128_e16x8x8_tt_gg,0,5878304.21113708,fft20-fp32,3,5x12x3,128x512x128,16x8x8,tablextable,direct-stridedxdirect-strided,global-scratchxglobal-scratch,3,,,,cufftdx-online-shared+cufftdx-large-online+cufftdx-online-shared,5,3,128,128,16,8,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,3.420508,3.417784,3.422597,1,46,0.729416,0.213248,4.475148
fft20-fp32_b16_d4_4x4x4x8_t512x512x512x512_e16x16x16x16_ttt_ggg,fft20-fp32-batch16,fft20-fp32_b16_d4_4x4x4x8_t512x512x512x512_e16x16x16x16_ttt_ggg,0,4599913.58146046,fft20-fp32,4,4x4x4x8,512x512x512x512,16x16x16x16,tablextablextable,direct-stridedxdirect-stridedxdirect-strided,global-scratchxglobal-scratchxglobal-scratch,4,,,,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,4,8,512,512,16,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,3.583713,3.578696,3.585474,1,47,0.729416,0.203536,4.688674
fft20-fp32_b16_d3_4x12x4_t128x512x128_e16x8x16_tt_gg,fft20-fp32-batch16,fft20-fp32_b16_d3_4x12x4_t128x512x128_e16x8x16_tt_gg,0,4902092.800000001,fft20-fp32,3,4x12x4,128x512x128,16x8x16,tablextable,direct-stridedxdirect-strided,global-scratchxglobal-scratch,3,,,,cufftdx-online-shared+cufftdx-large-online+cufftdx-online-shared,4,4,128,128,16,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,4.096655,4.094894,4.103086,1,48,0.729416,0.178052,5.359771
