suite_case_id,suite_group,suite_tier,suite_runner,implementation,reference,trial,performance_batch,preflight_correct,preflight_max_error,accumulation,storage_bits,compute_bits,accumulator_bits,emulated_native,coefficient_policy,arithmetic_pipeline,mapping_id,ctas_per_transform,estimated_registers_per_thread,estimated_shared_bytes_per_cta,resident_ctas_per_sm,resident_warps_per_sm,occupancy_upper_bound,total_ctas,grid_waves,grid_concurrent_fraction,limiting_resource,working_set_bytes,working_set_over_l2,resource_cliff,device,compute_capability,operator,precision,direction,normalization,placement,auto_select,selection_target,selected_implementation,selection_confidence,predicted_kernel_ms,selection_reason,backend,compute_unit,complex_multiply,cross_twiddle,direct_boundary,stage_matrices,decomposition_count,stages_per_decomposition,segment_threads,segment_ept,boundary_twiddles,boundary_layouts,boundary_residencies,execution_group_count,group_threads,group_ept,local_exchange,shared_layout,fft_core,stage_space,stage_handoff,tile_threads,prefix_threads,suffix_threads,prefix_ept,suffix_ept,prefix_units_per_cta,suffix_units_per_cta,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct,output_order,word_bits,modulus,modulus_bits,n1_log,rows_per_block,threads_per_block,inverse,kernel_ntt_s,end_to_end_ntt_s,kernel_points_s,mod_multiply
structured-2x2-bf16-native-log15-online-r4-t256-b9,structured-2x2-bf16-native-log15-b9,quick,butterfly,cuButterfly-online-r4-t256,0,2,9,1,0.029309,native,16,32,16,1,broadcast,floating-fma,online-r4-t256,64,46,2048,5,40,0.625,576,1.44,1.0,register,1179648,0.1875,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,bf16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,9,1,32768,20,50,0.141472,0.049009,0.162144,183641.083376,45.131633,6017551020.057152,0.000000,-1,,,,,,,,,,,,
fft-bf16-native-log20-online-r2-t256-b2,fft-bf16-native-log20-b2,quick,butterfly,cuButterfly-online-r2-t256,0,3,2,1,0.011243,native,16,32,16,1,per-stage-twiddle,floating-complex,online-r2-t256,512,38,2048,6,48,0.75,1024,2.1333333333333333,1.0,register,16777216,2.6666666666666665,0,Tesla V100-SXM2-16GB,7.0,fft,bf16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix2,four-mul,table,direct-strided,,2,10x10,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,10,1,0,0,20,1048576,2,1,1048576,20,50,1.430304,0.445972,1.361376,4484.581726,47.024248,4702424767.556873,0.000000,-1,,,,,,,,,,,,
fwht-fp64-log8-temporal-r2-t128-b1,fwht-fp64-log8-b1,quick,butterfly,cuButterfly-temporal-r2-t128,0,1,1,1,0.000000,native,64,64,64,0,implicit-sign,floating-add,temporal-r2-t128,1,32,2048,16,64,1.0,1,0.00078125,0.00078125,register+thread+warp,4096,0.0006510416666666666,0,Tesla V100-SXM2-16GB,7.0,fwht,fp64,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1,1,256,20,50,0.010240,0.002949,0.020352,339084.200103,0.347222,86805555.226460,0.000000,-1,,,,,,,,,,,,
fft-bf16-native-log15-online-r2-t256-b8,fft-bf16-native-log15-b8,quick,butterfly,cuButterfly-online-r2-t256,0,3,8,1,0.009550,native,16,32,16,1,per-stage-twiddle,floating-complex,online-r2-t256,64,38,2048,6,48,0.75,512,1.0666666666666667,1.0,register,2097152,0.3333333333333333,0,Tesla V100-SXM2-16GB,7.0,fft,bf16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix2,four-mul,table,direct-strided,,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,8,1,32768,20,50,0.346432,0.056955,0.259776,140462.065698,34.519957,4602660968.801486,0.000000,-1,,,,,,,,,,,,
structured-2x2-fp16-fp32-log15-online-r4-t256-b9,structured-2x2-fp16-fp32-log15-b9,quick,butterfly,cuButterfly-online-r4-t256,0,1,9,1,0.001612,fp32,16,32,32,0,broadcast,floating-fma,online-r4-t256,64,46,2048,5,40,0.625,576,1.44,1.0,register,1179648,0.1875,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,9,1,32768,20,50,0.143008,0.036454,0.165152,246883.765153,60.674154,8089887216.518385,0.000000,-1,,,,,,,,,,,,
fwht-fp16-native-log8-temporal-r2-t128-b960,fwht-fp16-native-log8-b960,quick,butterfly,cuButterfly-temporal-r2-t128,0,1,960,1,0.000572,native,16,16,16,0,implicit-sign,floating-add,temporal-r2-t128,1,30,512,16,64,1.0,960,0.75,0.75,register+thread+warp,983040,0.15625,0,Tesla V100-SXM2-16GB,7.0,fwht,fp16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,960,1,256,20,50,0.137120,0.005284,0.130624,181686062.501856,186.046528,46511632000.475189,0.000000,-1,,,,,,,,,,,,
fwht-bf16-native-log20-online-r2-t256-b2,fwht-bf16-native-log20-b2,quick,butterfly,cuButterfly-online-r2-t256,0,2,2,1,0.008012,native,16,32,16,1,implicit-sign,floating-add,online-r2-t256,512,36,1024,6,48,0.75,1024,2.1333333333333333,1.0,register,8388608,1.3333333333333333,0,Tesla V100-SXM2-16GB,7.0,fwht,bf16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix2,four-mul,table,direct-strided,,2,10x10,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,10,1,0,0,20,1048576,2,1,1048576,20,50,0.760352,0.231670,0.733152,8632.977929,90.523335,9052333465.211861,0.000000,-1,,,,,,,,,,,,
fft-bf16-fp32-log8-temporal-r4-t128-b1281,fft-bf16-fp32-log8-b1281,quick,butterfly,cuButterfly-temporal-r4-t128,0,2,1281,1,0.006154,fp32,16,32,32,0,per-stage-twiddle,floating-complex,temporal-r4-t128,1,42,1024,10,40,0.625,1281,1.60125,1.0,register,2623488,0.4169921875,0,Tesla V100-SXM2-16GB,7.0,fft,bf16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix4,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1281,1,256,20,50,0.328096,0.021340,0.288640,60027666.992613,61.468331,15367082750.108820,0.000000,-1,,,,,,,,,,,,
structured-2x2-fp64-log8-temporal-r2-t128-b1280,structured-2x2-fp64-log8-b1280,quick,butterfly,cuButterfly-temporal-r2-t128,0,2,1280,1,0.000000,native,64,64,64,0,broadcast,floating-fma,temporal-r2-t128,1,32,2048,16,64,1.0,1280,1.0,1.0,register+thread+warp,5242880,0.8333333333333334,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp64,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix2,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1280,1,256,20,50,0.518848,0.012001,0.448384,106655292.399449,109.215019,27303754854.258904,0.000000,-1,,,,,,,,,,,,
fft-fp64-log8-temporal-r2-t128-b719,fft-fp64-log8-b719,quick,butterfly,cuButterfly-temporal-r2-t128,0,2,719,1,0.000000,native,64,64,64,0,per-stage-twiddle,floating-complex,temporal-r2-t128,1,36,4096,12,48,0.75,719,0.7489583333333333,0.7489583333333333,register,5890048,0.9361979166666666,0,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,719,1,256,20,50,0.564000,0.012534,0.518208,57365069.804166,58.741831,14685457869.866463,0.000000,-1,,,,,,,,,,,,
fft-fp64-log8-temporal-r4-t128-b960,fft-fp64-log8-b960,quick,butterfly,cuButterfly-temporal-r4-t128,0,1,960,1,0.000000,native,64,64,64,0,per-stage-twiddle,floating-complex,temporal-r4-t128,1,50,4096,9,36,0.5625,960,1.3333333333333333,1.0,register,7864320,1.25,0,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix4,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,960,1,256,20,50,0.725184,0.018739,0.673536,51229510.203785,52.459018,13114754612.169079,0.000000,-1,,,,,,,,,,,,
fwht-bf16-native-log8-temporal-r4-t128-b1281,fwht-bf16-native-log8-b1281,quick,butterfly,cuButterfly-temporal-r4-t128,0,2,1281,1,0.005010,native,16,32,16,1,implicit-sign,floating-add,temporal-r4-t128,1,38,512,12,48,0.75,1281,1.334375,1.0,register,1311744,0.20849609375,0,Tesla V100-SXM2-16GB,7.0,fwht,bf16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix4,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1281,1,256,20,50,0.191104,0.009462,0.161664,135387079.735817,138.636370,34659092412.369247,0.000000,-1,,,,,,,,,,,,
fft-fp16-native-log8-temporal-r4-t128-b1280,fft-fp16-native-log8-b1280,quick,butterfly,cuButterfly-temporal-r4-t128,0,1,1280,1,0.000791,native,16,16,16,0,per-stage-twiddle,floating-complex,temporal-r4-t128,1,42,1024,10,40,0.625,1280,1.6,1.0,register,2621440,0.4166666666666667,0,Tesla V100-SXM2-16GB,7.0,fft,fp16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix4,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1280,1,256,20,50,0.329408,0.006554,0.273504,195312511.595348,200.000012,50000002968.408989,0.000000,-1,,,,,,,,,,,,
structured-2x2-fp32-log15-online-r2-t256-b6,structured-2x2-fp32-log15-b6,quick,butterfly,cuButterfly-online-r2-t256,0,3,6,1,0.000000,native,32,32,32,0,broadcast,floating-fma,online-r2-t256,64,36,2048,6,48,0.75,384,0.8,0.8,register,1572864,0.25,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp32,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix2,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,6,1,32768,20,50,0.199776,0.026726,0.209248,224497.122408,55.172413,7356321707.052250,0.000000,-1,,,,,,,,,,,,
fwht-bf16-fp32-log20-online-r4-t256-b2,fwht-bf16-fp32-log20-b2,quick,butterfly,cuButterfly-online-r4-t256,0,2,2,1,0.008012,fp32,16,32,32,0,implicit-sign,floating-add,online-r4-t256,512,46,2048,5,40,0.625,1024,2.56,1.0,register,8388608,1.3333333333333333,0,Tesla V100-SXM2-16GB,7.0,fwht,bf16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,,2,10x10,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,10,1,0,0,20,1048576,2,1,1048576,20,50,0.761408,0.208486,0.732608,9592.951499,100.589387,10058938710.517962,0.000000,-1,,,,,,,,,,,,
subset-zeta-uint32-zeta-log8-temporal-r4-t128-b1279,subset-zeta-uint32-zeta-log8-b1279,quick,butterfly,cuButterfly-temporal-r4-t128,0,1,1279,1,0.000000,native,32,32,32,0,implicit-unit,integer-add,temporal-r4-t128,1,38,1024,12,48,0.75,1279,1.3322916666666667,1.0,register,2619392,0.4163411458333333,0,Tesla V100-SXM2-16GB,7.0,subset-zeta,uint32,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix4,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1279,1,256,20,50,0.319744,0.005489,0.306112,233026753.803270,238.619396,59654848973.637131,0.000000,-1,,,,,,,,,,,,
fwht-fp16-native-log8-temporal-r4-t128-b1279,fwht-fp16-native-log8-b1279,quick,butterfly,cuButterfly-temporal-r4-t128,0,2,1279,1,0.000572,native,16,16,16,0,implicit-sign,floating-add,temporal-r4-t128,1,38,512,12,48,0.75,1279,1.3322916666666667,1.0,register,1309696,0.20817057291666666,0,Tesla V100-SXM2-16GB,7.0,fwht,fp16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix4,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1279,1,256,20,50,0.192384,0.005263,0.177856,243000658.745924,248.832675,62208168638.956451,0.000000,-1,,,,,,,,,,,,
structured-2x2-fp64-log15-hier-r4-t256-b8,structured-2x2-fp64-log15-b8,quick,butterfly,cuButterfly-hier-r4-t256,0,2,8,1,0.000000,native,64,64,64,0,broadcast,floating-fma,hier-r4-t256,64,48,8192,5,40,0.625,512,1.28,1.0,register,4194304,0.6666666666666666,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp64,forward,none,out-of-place,0,,,,0.000000,,hierarchical,radix4,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,1,15,,,,,,0,,,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,0,0,0,15,32768,8,1,32768,20,50,0.445056,0.038195,0.407936,209450.400695,51.474530,6863270729.960345,0.000000,-1,,,,,,,,,,,,
fft-bf16-fp32-log8-temporal-r2-t128-b1280,fft-bf16-fp32-log8-b1280,quick,butterfly,cuButterfly-temporal-r2-t128,0,3,1280,1,0.006154,fp32,16,32,32,0,per-stage-twiddle,floating-complex,temporal-r2-t128,1,32,1024,16,64,1.0,1280,1.0,1.0,register+thread+warp,2621440,0.4166666666666667,0,Tesla V100-SXM2-16GB,7.0,fft,bf16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1280,1,256,20,50,0.327584,0.020357,0.272896,62877261.165694,64.386315,16096578858.417665,0.000000,-1,,,,,,,,,,,,
fwht-fp16-native-log15-hier-r4-t256-b6,fwht-fp16-native-log15-b6,quick,butterfly,cuButterfly-hier-r4-t256,0,2,6,1,0.000870,native,16,16,16,0,implicit-sign,floating-add,hier-r4-t256,64,44,2048,5,40,0.625,384,0.96,0.96,register,786432,0.125,0,Tesla V100-SXM2-16GB,7.0,fwht,fp16,forward,none,out-of-place,0,,,,0.000000,,hierarchical,radix4,four-mul,table,direct-strided,,1,15,,,,,,0,,,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,0,0,0,15,32768,6,1,32768,20,50,0.099488,0.025334,0.106560,236838.113548,58.205335,7760711304.731967,0.000000,-1,,,,,,,,,,,,
structured-2x2-fp16-native-log8-temporal-r2-t128-b960,structured-2x2-fp16-native-log8-b960,quick,butterfly,cuButterfly-temporal-r2-t128,0,3,960,1,0.001093,native,16,16,16,0,broadcast,floating-fma,temporal-r2-t128,1,30,512,16,64,1.0,960,0.75,0.75,register+thread+warp,983040,0.15625,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix2,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,960,1,256,20,50,0.120832,0.006492,0.131072,147870667.129447,151.419563,37854890785.138542,0.000000,-1,,,,,,,,,,,,
fft-fp16-native-log15-online-r4-t256-b5,fft-fp16-native-log15-b5,quick,butterfly,cuButterfly-online-r4-t256,0,1,5,1,0.001141,native,16,16,16,0,per-stage-twiddle,floating-complex,online-r4-t256,64,50,4096,4,32,0.5,320,1.0,1.0,register,1310720,0.20833333333333334,0,Tesla V100-SXM2-16GB,7.0,fft,fp16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,5,1,32768,20,50,0.182976,0.026788,0.158144,186651.855161,45.871560,6116207989.902662,0.000000,-1,,,,,,,,,,,,
fwht-bf16-fp32-log15-online-r4-t256-b9,fwht-bf16-fp32-log15-b9,quick,butterfly,cuButterfly-online-r4-t256,0,1,9,1,0.006966,fp32,16,32,32,0,implicit-sign,floating-add,online-r4-t256,64,46,2048,5,40,0.625,576,1.44,1.0,register,1179648,0.1875,0,Tesla V100-SXM2-16GB,7.0,fwht,bf16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,9,1,32768,20,50,0.139328,0.035533,0.163360,253287.087042,62.247835,8299711268.200587,0.000000,-1,,,,,,,,,,,,
structured-2x2-fp16-native-log15-online-r4-t256-b7,structured-2x2-fp16-native-log15-b7,quick,butterfly,cuButterfly-online-r4-t256,0,3,7,1,0.001707,native,16,16,16,0,broadcast,floating-fma,online-r4-t256,64,46,2048,5,40,0.625,448,1.12,1.0,register,917504,0.14583333333333334,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,7,1,32768,20,50,0.112000,0.028938,0.121120,241894.451246,59.447980,7926397378.422641,0.000000,-1,,,,,,,,,,,,
structured-2x2-bf16-native-log15-online-r4-t256-b1,structured-2x2-bf16-native-log15-b1,quick,butterfly,cuButterfly-online-r4-t256,0,3,1,1,0.029309,native,16,32,16,1,broadcast,floating-fma,online-r4-t256,64,46,2048,5,40,0.625,64,0.16,0.16,register,131072,0.020833333333333332,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,bf16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,1,1,32768,20,50,0.030720,0.015954,0.032064,62680.516826,15.404364,2053915175.369717,0.000000,-1,,,,,,,,,,,,
fft-fp64-log15-hier-r4-t256-b5,fft-fp64-log15-b5,quick,butterfly,cuButterfly-hier-r4-t256,0,2,5,1,0.000000,native,64,64,64,0,per-stage-twiddle,floating-complex,hier-r4-t256,64,56,16384,4,32,0.5,320,1.0,1.0,register,5242880,0.8333333333333334,0,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,,,,0.000000,,hierarchical,radix4,four-mul,table,direct-strided,,1,15,,,,,,0,,,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,0,0,0,15,32768,5,1,32768,20,50,0.569056,0.050770,0.443968,98483.508796,24.203307,3227107616.226559,0.000000,-1,,,,,,,,,,,,
fwht-fp16-fp32-log8-temporal-r2-t128-b961,fwht-fp16-fp32-log8-b961,quick,butterfly,cuButterfly-temporal-r2-t128,0,2,961,1,0.000572,fp32,16,32,32,0,implicit-sign,floating-add,temporal-r2-t128,1,30,512,16,64,1.0,961,0.75078125,0.75078125,register+thread+warp,984064,0.15641276041666666,0,Tesla V100-SXM2-16GB,7.0,fwht,fp16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,961,1,256,20,50,0.147360,0.005714,0.140928,168185760.681306,172.222219,43055554734.414352,0.000000,-1,,,,,,,,,,,,
fft-fp64-log15-online-r2-t256-b5,fft-fp64-log15-b5,quick,butterfly,cuButterfly-online-r2-t256,0,2,5,1,0.000000,native,64,64,64,0,per-stage-twiddle,floating-complex,online-r2-t256,64,42,8192,5,40,0.625,320,0.8,0.8,register,5242880,0.8333333333333334,0,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix2,four-mul,table,direct-strided,,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,5,1,32768,20,50,0.588896,0.036495,0.449664,137003.726172,33.670036,4489338099.219243,0.000000,-1,,,,,,,,,,,,
structured-2x2-fp64-log8-temporal-r4-t128-b800,structured-2x2-fp64-log8-b800,quick,butterfly,cuButterfly-temporal-r4-t128,0,3,800,1,0.000000,native,64,64,64,0,broadcast,floating-fma,temporal-r4-t128,1,42,2048,10,40,0.625,800,1.0,1.0,register,3276800,0.5208333333333334,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp64,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix4,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,800,1,256,20,50,0.377984,0.006779,0.305024,118013602.881752,120.845929,30211482337.728516,0.000000,-1,,,,,,,,,,,,
structured-2x2-fp16-fp32-log15-hier-r4-t256-b6,structured-2x2-fp16-fp32-log15-b6,quick,butterfly,cuButterfly-hier-r4-t256,0,3,6,1,0.001612,fp32,16,32,32,0,broadcast,floating-fma,hier-r4-t256,64,44,2048,5,40,0.625,384,0.96,0.96,register,786432,0.125,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp16,forward,none,out-of-place,0,,,,0.000000,,hierarchical,radix4,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,1,15,,,,,,0,,,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,0,0,0,15,32768,6,1,32768,20,50,0.099008,0.027013,0.106720,222114.281486,54.586806,7278240775.748336,0.000000,-1,,,,,,,,,,,,
fft-fp64-log15-online-r4-t256-b6,fft-fp64-log15-b6,quick,butterfly,cuButterfly-online-r4-t256,0,1,6,1,0.000000,native,64,64,64,0,per-stage-twiddle,floating-complex,online-r4-t256,64,58,16384,4,32,0.5,384,1.2,1.0,register,6291456,1.0,0,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,6,1,32768,20,50,0.665600,0.045015,0.569472,133288.782935,32.757051,4367606839.205395,0.000000,-1,,,,,,,,,,,,
fft-fp16-native-log8-temporal-r2-t128-b1279,fft-fp16-native-log8-b1279,quick,butterfly,cuButterfly-temporal-r2-t128,0,2,1279,1,0.000791,native,16,16,16,0,per-stage-twiddle,floating-complex,temporal-r2-t128,1,32,1024,16,64,1.0,1279,0.99921875,0.99921875,register+thread+warp,2619392,0.4163411458333333,0,Tesla V100-SXM2-16GB,7.0,fft,fp16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1279,1,256,20,50,0.328640,0.007721,0.263904,165652979.261168,169.628651,42407162690.859070,0.000000,-1,,,,,,,,,,,,
fwht-fp16-native-log20-online-r4-t256-b1,fwht-fp16-native-log20-b1,quick,butterfly,cuButterfly-online-r4-t256,0,2,1,1,0.001000,native,16,16,16,0,implicit-sign,floating-add,online-r4-t256,512,46,2048,5,40,0.625,512,1.28,1.0,register,4194304,0.6666666666666666,0,Tesla V100-SXM2-16GB,7.0,fwht,fp16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,,2,10x10,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,10,1,0,0,20,1048576,1,1,1048576,20,50,0.441536,0.101233,0.398336,9878.236857,103.580821,10358082090.798445,0.000000,-1,,,,,,,,,,,,
structured-2x2-fp32-log8-temporal-r4-t128-b1,structured-2x2-fp32-log8-b1,quick,butterfly,cuButterfly-temporal-r4-t128,0,3,1,1,0.000000,native,32,32,32,0,broadcast,floating-fma,temporal-r4-t128,1,38,1024,12,48,0.75,1,0.0010416666666666667,0.0010416666666666667,register,2048,0.0003255208333333333,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp32,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix4,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1,1,256,20,50,0.006144,0.003318,0.018816,301408.193734,0.308642,77160497.595804,0.000000,-1,,,,,,,,,,,,
fft-fp16-fp32-log8-temporal-r4-t128-b1281,fft-fp16-fp32-log8-b1281,quick,butterfly,cuButterfly-temporal-r4-t128,0,3,1281,1,0.000747,fp32,16,32,32,0,per-stage-twiddle,floating-complex,temporal-r4-t128,1,42,1024,10,40,0.625,1281,1.60125,1.0,register,2623488,0.4169921875,0,Tesla V100-SXM2-16GB,7.0,fft,fp16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix4,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1281,1,256,20,50,0.319488,0.009236,0.264800,138689195.973822,142.017737,35504434169.298508,0.000000,-1,,,,,,,,,,,,
