trial,device,compute_capability,operator,precision,direction,normalization,placement,auto_select,backend,compute_unit,complex_multiply,cross_twiddle,direct_boundary,decomposition_count,stages_per_decomposition,segment_threads,segment_ept,boundary_twiddles,boundary_layouts,boundary_residencies,execution_group_count,group_threads,group_ept,local_exchange,fft_core,stage_space,stage_handoff,tile_threads,prefix_threads,suffix_threads,prefix_ept,suffix_ept,prefix_units_per_cta,suffix_units_per_cta,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix8,gauss3,table,direct-strided,2,6x10,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,64,0,0,8,8,0,0,6,1,0,0,16,65536,64,1,65536,10,20,10.922944,0.805120,10.127424,79491.256821,41.676312,5209539006.992766,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix8,gauss3,table,direct-strided,2,6x10,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,64,0,0,8,8,0,0,6,1,0,0,16,65536,64,1,65536,10,20,10.945216,0.804762,10.144192,79526.658465,41.694873,5211859089.143342,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix8,gauss3,table,direct-strided,2,6x10,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,64,0,0,8,8,0,0,6,1,0,0,16,65536,64,1,65536,10,20,10.912608,0.805478,10.141920,79455.886681,41.657768,5207220989.512779,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix8,four-mul,table,direct-strided,2,6x10,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,128,0,0,8,8,0,0,6,1,0,0,16,65536,64,1,65536,10,20,10.922080,0.786586,10.131552,81364.313867,42.658333,5332291673.577906,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix8,four-mul,table,direct-strided,2,6x10,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,128,0,0,8,8,0,0,6,1,0,0,16,65536,64,1,65536,10,20,10.928544,0.786688,10.126720,81353.729086,42.652784,5331597989.402682,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix8,four-mul,table,direct-strided,2,6x10,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,128,0,0,8,8,0,0,6,1,0,0,16,65536,64,1,65536,10,20,10.919328,0.786330,10.137632,81390.803296,42.672221,5334027684.807535,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix8,gauss3,table,direct-strided,2,6x10,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,128,0,0,8,8,0,0,6,1,0,0,16,65536,64,1,65536,10,20,10.921760,0.787917,10.128480,81226.852459,42.586264,5323283002.762226,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix8,gauss3,table,direct-strided,2,6x10,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,128,0,0,8,8,0,0,6,1,0,0,16,65536,64,1,65536,10,20,10.916576,0.787712,10.128288,81247.971074,42.597336,5324667032.319800,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix8,gauss3,table,direct-strided,2,6x10,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,128,0,0,8,8,0,0,6,1,0,0,16,65536,64,1,65536,10,20,10.945376,0.787814,10.131136,81237.410394,42.591799,5323974927.592346,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix8,four-mul,table,direct-strided,2,6x10,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,256,0,0,8,8,0,0,6,1,0,0,16,65536,64,1,65536,10,20,10.916768,1.301402,10.139008,49177.747480,25.783303,3222912858.871545,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix8,four-mul,table,direct-strided,2,6x10,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,256,0,0,8,8,0,0,6,1,0,0,16,65536,64,1,65536,10,20,10.912704,1.171558,10.122592,54628.092877,28.640854,3580106694.764536,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix8,four-mul,table,direct-strided,2,6x10,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,256,0,0,8,8,0,0,6,1,0,0,16,65536,64,1,65536,10,20,10.909536,1.164288,10.124960,54969.215162,28.819700,3602462484.865190,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix8,gauss3,table,direct-strided,2,6x10,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,256,0,0,8,8,0,0,6,1,0,0,16,65536,64,1,65536,10,20,10.914368,1.166029,10.123520,54887.154933,28.776677,3597084585.681457,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix8,gauss3,table,direct-strided,2,6x10,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,256,0,0,8,8,0,0,6,1,0,0,16,65536,64,1,65536,10,20,10.921472,1.162598,10.124576,55049.105150,28.861585,3607698155.096978,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix8,gauss3,table,direct-strided,2,6x10,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,256,0,0,8,8,0,0,6,1,0,0,16,65536,64,1,65536,10,20,10.939584,1.165568,10.137824,54908.851584,28.788052,3598506497.405009,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix2,four-mul,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,32,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.918528,1.591859,10.124864,40204.560263,21.078768,2634846061.423226,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix2,four-mul,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,32,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.916032,1.591194,10.123328,40221.379559,21.087587,2635948330.807118,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix2,four-mul,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,32,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.940032,1.592320,10.131104,40192.926919,21.072669,2634083658.584923,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix2,gauss3,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,32,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.918880,1.592678,10.125024,40183.883750,21.067928,2633491005.465274,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix2,gauss3,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,32,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.905920,1.592781,10.122560,40181.297298,21.066572,2633321499.740368,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix2,gauss3,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,32,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.905248,1.592166,10.124928,40196.802949,21.074701,2634337678.090096,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix2,four-mul,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,64,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.941856,1.573478,10.130112,40674.214242,21.325002,2665625304.567956,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix2,four-mul,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,64,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.917536,1.573171,10.129440,40682.156933,21.329167,2666145836.788953,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix2,four-mul,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,64,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.915648,1.573734,10.122592,40667.599242,21.321534,2665191783.899348,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix2,gauss3,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,64,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.916608,1.573325,10.122432,40678.186741,21.327085,2665885646.264871,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix2,gauss3,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,64,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.958272,1.573990,10.129280,40660.983313,21.318066,2664758202.397242,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix2,gauss3,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,64,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.925024,1.574195,10.125376,40655.696430,21.315294,2664411721.230239,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix2,four-mul,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,128,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.911232,1.537229,10.124960,41633.359364,21.827871,2728483839.257523,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix2,four-mul,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,128,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.919968,1.538406,10.124480,41601.491753,21.811163,2726395363.505619,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix2,four-mul,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,128,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.917504,1.537382,10.116800,41629.201354,21.825691,2728211339.918170,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix2,gauss3,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,128,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.913792,1.537536,10.124448,41625.044174,21.823511,2727938895.003530,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix2,gauss3,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,128,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.937568,1.537485,10.133312,41626.425505,21.824235,2728029421.904238,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix2,gauss3,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,128,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.924640,1.537280,10.125952,41631.974344,21.827145,2728393070.621161,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix2,four-mul,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,256,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.948576,1.534771,10.130944,41700.026579,21.862824,2732852941.912732,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix2,four-mul,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,256,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.915072,1.534771,10.123296,41700.026579,21.862824,2732852941.912732,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix2,four-mul,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,256,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.949536,1.534208,10.137536,41715.332944,21.870848,2733856059.838367,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix2,gauss3,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,256,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.914464,1.535334,10.129088,41684.731443,21.854804,2731850559.853558,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix2,gauss3,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,256,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.926976,1.535437,10.121888,41681.948184,21.853345,2731668156.203432,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix2,gauss3,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,256,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.916864,1.534874,10.121056,41697.244516,21.861365,2732670616.624673,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix4,four-mul,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,32,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.916192,1.564979,10.125920,40895.112331,21.440817,2680102081.744230,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix4,four-mul,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,32,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.913824,1.565491,10.127552,40881.737324,21.433804,2679225537.235389,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix4,four-mul,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,32,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.941984,1.564979,10.131264,40895.112331,21.440817,2680102081.744230,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix4,gauss3,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,32,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.918208,1.567539,10.123648,40828.324666,21.405801,2675725085.298634,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix4,gauss3,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,32,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.921472,1.567130,10.122752,40838.996029,21.411396,2676424443.751105,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix4,gauss3,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,32,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.909888,1.566259,10.131744,40861.692763,21.423295,2677911896.902091,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix4,four-mul,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,64,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.924928,1.555866,10.129664,41134.660369,21.566409,2695801101.940874,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix4,four-mul,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,64,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.930976,1.556429,10.135200,41119.773939,21.558604,2694825504.834573,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix4,four-mul,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,64,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.939168,1.556736,10.139968,41111.659466,21.554350,2694293714.792606,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix4,gauss3,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,64,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.903968,1.554739,10.120032,41164.459276,21.582032,2697754003.139066,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix4,gauss3,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,64,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.925248,1.555302,10.122016,41149.554428,21.574218,2696777198.986236,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix4,gauss3,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,64,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.907808,1.554688,10.124160,41165.816520,21.582744,2697842951.440874,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix4,four-mul,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,128,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.914560,1.519667,10.117696,42114.482134,22.080118,2760014701.161361,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix4,four-mul,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,128,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.918592,1.518848,10.124640,42137.197011,22.092027,2761503343.321701,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix4,four-mul,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,128,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.915264,1.519206,10.130560,42127.257891,22.086816,2760851973.150402,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix4,gauss3,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,128,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.903392,1.520026,10.126048,42104.553726,22.074912,2759364032.985596,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix4,gauss3,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,128,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.919712,1.519053,10.121856,42131.519301,22.089050,2761131248.938179,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix4,gauss3,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,128,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.939296,1.519360,10.135072,42123.000648,22.084584,2760572970.446945,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix4,four-mul,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,256,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.904320,1.522432,10.126944,42037.999901,22.040019,2755002361.493142,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix4,four-mul,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,256,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.921792,1.521971,10.125952,42050.729290,22.046693,2755836594.719289,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix4,four-mul,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,256,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.917728,1.522739,10.124448,42029.522309,22.035574,2754446774.059937,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix4,gauss3,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,256,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.911424,1.525299,10.125408,41958.981135,21.998590,2749823787.649323,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix4,gauss3,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,256,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.916288,1.526477,10.125440,41926.613284,21.981620,2747702528.176031,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix4,gauss3,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,256,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.910208,1.526221,10.124032,41933.644243,21.985306,2748163309.098555,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix8,four-mul,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,32,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.919168,1.584538,10.125600,40390.331525,21.176166,2647020766.813283,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix8,four-mul,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,32,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.907168,1.584128,10.125728,40400.775129,21.181642,2647705198.845720,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix8,four-mul,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,32,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.912640,1.583923,10.127456,40405.998956,21.184380,2648047547.607717,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix8,gauss3,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,32,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.915232,1.583411,10.125408,40419.064437,21.191230,2648903806.963327,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix8,gauss3,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,32,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.925824,1.583258,10.129600,40422.987251,21.193287,2649160892.494553,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix8,gauss3,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,32,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.907040,1.583616,10.121120,40413.837231,21.188490,2648561236.779503,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix8,four-mul,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,64,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.912736,1.577574,10.127040,40568.607280,21.269634,2658704246.675333,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix8,four-mul,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,64,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.915840,1.579264,10.129504,40525.208589,21.246881,2655860070.084858,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix8,four-mul,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,64,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.916160,1.575219,10.123808,40629.267250,21.301437,2662679658.507377,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix8,gauss3,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,64,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.914944,1.576909,10.120960,40585.732613,21.278613,2659826572.495610,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix8,gauss3,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,64,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.915744,1.577626,10.124960,40567.295261,21.268946,2658618262.213579,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix8,gauss3,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,64,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.929728,1.576960,10.120512,40584.416418,21.277923,2659740314.364615,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix8,four-mul,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,128,0,0,8,8,0,0,8,0,0,0,16,65536,64,1,65536,10,20,10.915392,1.553613,10.121152,41194.304550,21.597680,2699709942.992557,0.000000,-1
