trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,complex_multiply,local_exchange,fft_core,stage_space,stage_handoff,tile_threads,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,6,64,65536,1,64,20,100,5.454528,0.100004,5.099168,655334795.891222,125.824281,41941426937.038231,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,6,64,65536,1,64,20,100,5.453056,0.100024,5.098816,655200653.987620,125.798526,41932841855.207695,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,6,64,65536,1,64,20,100,5.452640,0.100127,5.096224,654530572.542852,125.669870,41889956642.742523,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,cufftdx-block,0,named-barrier,32,0,0,0,0,6,64,65536,1,64,20,100,5.483808,0.084050,5.099296,779727116.320032,149.707606,49902535444.482040,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,cufftdx-block,0,named-barrier,32,0,0,0,0,6,64,65536,1,64,20,100,5.483840,0.083999,5.106400,780202389.438392,149.798859,49932952924.057114,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,cufftdx-block,0,named-barrier,32,0,0,0,0,6,64,65536,1,64,20,100,5.512384,0.084019,5.100992,780012127.677661,149.762329,49920776171.370293,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,cufftdx-block,0,named-barrier,32,0,0,0,0,6,64,65536,1,64,20,100,5.459808,0.084060,5.098624,779632089.711695,149.689361,49896453741.548492,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,cufftdx-block,0,named-barrier,32,0,0,0,0,6,64,65536,1,64,20,100,5.454208,0.083978,5.102560,780392605.566192,149.835380,49945126756.236259,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,7,128,32768,1,128,20,100,5.450240,0.088525,5.096960,370156176.068251,165.829967,47379990536.736099,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,7,128,32768,1,128,20,100,5.453440,0.088453,5.101696,370456117.890390,165.964341,47418383089.969933,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,7,128,32768,1,128,20,100,5.453600,0.088494,5.105920,370284636.347709,165.887517,47396433452.506699,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,7,128,32768,1,128,20,100,5.456160,0.088566,5.095104,369984972.030929,165.753267,47358076419.958961,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,7,128,32768,1,128,20,100,5.452672,0.088525,5.095520,370156176.068251,165.829967,47379990536.736099,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,7,128,32768,1,128,20,100,5.453248,0.089866,5.094528,364630828.133019,163.354611,46672746001.026398,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,7,128,32768,1,128,20,100,5.473632,0.089928,5.109440,364381686.617333,163.242996,46640855887.018684,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,7,128,32768,1,128,20,100,5.485536,0.089846,5.104960,364713920.787760,163.391837,46683381860.833336,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,7,128,32768,1,128,20,100,5.465152,0.089907,5.095968,364464695.951485,163.280184,46651481081.790054,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,7,128,32768,1,128,20,100,5.476192,0.089825,5.102624,364797081.579891,163.429093,46694026442.226097,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,7,128,32768,1,128,20,100,5.466016,0.101069,5.101088,324214785.313476,145.248224,41499492520.124954,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,7,128,32768,1,128,20,100,5.458880,0.101069,5.100288,324214785.313476,145.248224,41499492520.124954,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,7,128,32768,1,128,20,100,5.378752,0.101038,5.099392,324313356.768794,145.292384,41512109666.405571,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,7,128,32768,1,128,20,100,5.457632,0.101059,5.100352,324247651.743716,145.262948,41503699423.195625,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,7,128,32768,1,128,20,100,5.499072,0.101140,5.107904,323985026.061366,145.145292,41470083335.854813,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,7,128,32768,1,128,20,100,5.487936,0.182589,5.098400,179462731.930236,80.399304,22971229687.070248,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,7,128,32768,1,128,20,100,5.497824,0.182641,5.096000,179412422.416737,80.376765,22964790069.342369,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,7,128,32768,1,128,20,100,5.462560,0.182589,5.101280,179462731.930236,80.399304,22971229687.070248,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,7,128,32768,1,128,20,100,5.489248,0.182630,5.104608,179422479.134871,80.381271,22966077329.263527,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,7,128,32768,1,128,20,100,5.467360,0.182651,5.105280,179402381.462048,80.372267,22963504827.142128,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,7,128,32768,1,128,20,100,5.477824,0.084541,5.108000,387596933.337293,173.643426,49612407467.173538,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,7,128,32768,1,128,20,100,5.468576,0.084511,5.108672,387737820.691756,173.706544,49630441048.544830,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,7,128,32768,1,128,20,100,5.473632,0.084552,5.108800,387549970.868323,173.622387,49606396271.145348,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,7,128,32768,1,128,20,100,5.470848,0.084521,5.101536,387690824.077937,173.685489,49624425481.975967,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,7,128,32768,1,128,20,100,5.491520,0.084613,5.104736,387268537.168361,173.496305,49570372757.550179,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,32,0,0,0,0,7,128,32768,1,128,20,100,5.506944,0.096707,5.102080,338839468.687458,151.800082,43371451991.994598,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,32,0,0,0,0,7,128,32768,1,128,20,100,5.509056,0.096727,5.100864,338767746.593930,151.767950,43362271564.022995,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,32,0,0,0,0,7,128,32768,1,128,20,100,5.470176,0.096717,5.103904,338803577.745201,151.784003,43366857951.385666,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,32,0,0,0,0,7,128,32768,1,128,20,100,5.536384,0.096901,5.105056,338159150.491687,151.495299,43284371262.935875,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,32,0,0,0,0,7,128,32768,1,128,20,100,5.524032,0.096768,5.098432,338624341.312480,151.703705,43343915687.997391,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,7,128,32768,1,128,20,100,5.480640,0.095785,5.096224,342099628.742910,153.260634,43788752479.092468,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,7,128,32768,1,128,20,100,5.492032,0.095672,5.107680,342502392.826932,153.441072,43840306281.847359,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,7,128,32768,1,128,20,100,5.496224,0.095580,5.098816,342832652.594307,153.589028,43882579532.071274,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,7,128,32768,1,128,20,100,5.460128,0.095652,5.097024,342575758.535094,153.473940,43849697092.491982,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,7,128,32768,1,128,20,100,5.477632,0.095683,5.120448,342465748.422556,153.424655,43835615798.087196,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,7,128,32768,1,128,20,100,5.481216,0.098273,5.113600,333437541.781905,149.380019,42680005348.083885,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,7,128,32768,1,128,20,100,5.451008,0.098335,5.098528,333229191.682572,149.286678,42653336535.369232,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,7,128,32768,1,128,20,100,5.511808,0.098140,5.098912,333889798.636062,149.582630,42737894225.415901,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,7,128,32768,1,128,20,100,5.465824,0.098232,5.103584,333576586.652921,149.442311,42697803091.573921,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,7,128,32768,1,128,20,100,5.531424,0.098058,5.106368,334168734.514866,149.707593,42773598017.902832,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,7,128,32768,1,128,20,100,5.469664,0.102595,5.105952,319393170.367367,143.088140,40882325807.022919,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,7,128,32768,1,128,20,100,5.518560,0.102697,5.097760,319074675.170398,142.945454,40841558421.810951,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,7,128,32768,1,128,20,100,5.466432,0.102687,5.104000,319106507.679879,142.959715,40845632983.024551,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,7,128,32768,1,128,20,100,5.487328,0.102605,5.098208,319361280.642910,143.073854,40878243922.292480,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,7,128,32768,1,128,20,100,5.512640,0.102451,5.108064,319840086.818721,143.288359,40939531112.796257,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,cufftdx-block,0,named-barrier,32,0,0,0,0,7,128,32768,1,128,20,100,5.493056,0.084490,5.102496,387831779.709646,173.748637,49642467802.834686,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,cufftdx-block,0,named-barrier,32,0,0,0,0,7,128,32768,1,128,20,100,5.524256,0.084378,5.102048,388349506.542092,173.980579,49708736837.387825,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,cufftdx-block,0,named-barrier,32,0,0,0,0,7,128,32768,1,128,20,100,5.496320,0.084378,5.119520,388349506.542092,173.980579,49708736837.387825,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,cufftdx-block,0,named-barrier,32,0,0,0,0,7,128,32768,1,128,20,100,5.475744,0.084675,5.113536,386987545.970035,173.370421,49534405884.164543,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,cufftdx-block,0,named-barrier,32,0,0,0,0,7,128,32768,1,128,20,100,5.472512,0.084664,5.122912,387034372.222807,173.391399,49540399644.519295,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,turbofft-generated,0,named-barrier,32,0,0,0,0,7,128,32768,1,128,20,100,5.459680,0.087654,5.113312,373831788.957782,167.476641,47850468986.596092,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,turbofft-generated,0,named-barrier,32,0,0,0,0,7,128,32768,1,128,20,100,5.465472,0.087572,5.110592,374181487.596798,167.633306,47895230412.390091,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,turbofft-generated,0,named-barrier,32,0,0,0,0,7,128,32768,1,128,20,100,5.479264,0.087562,5.118496,374225265.835313,167.652919,47900834026.920105,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,turbofft-generated,0,named-barrier,32,0,0,0,0,7,128,32768,1,128,20,100,5.458560,0.087634,5.114976,373919128.482117,167.515770,47861648445.710968,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,turbofft-generated,0,named-barrier,32,0,0,0,0,7,128,32768,1,128,20,100,5.467616,0.087644,5.113184,373875453.619192,167.496203,47856058063.256546,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,8,256,16384,1,256,20,100,5.457984,0.149688,5.109920,109454098.878364,112.080997,28020249312.861103,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,8,256,16384,1,256,20,100,5.463168,0.149524,5.109472,109574030.878124,112.203808,28050951904.799660,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,8,256,16384,1,256,20,100,5.476928,0.151173,5.125568,108379048.809287,110.980146,27745036495.177502,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,8,256,16384,1,256,20,100,5.462304,0.150825,5.113824,108629231.928417,111.236333,27809083373.674679,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,8,256,16384,1,256,20,100,5.476512,0.151316,5.118656,108276376.272332,110.875009,27718752325.717106,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,8,256,16384,1,256,20,100,5.467680,0.110551,5.115936,148203032.337573,151.759905,37939976278.418724,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,8,256,16384,1,256,20,100,5.465344,0.110920,5.114720,147710491.811088,151.255544,37813885903.638565,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,8,256,16384,1,256,20,100,5.461600,0.110838,5.113472,147819653.295796,151.367325,37841831243.723663,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,8,256,16384,1,256,20,100,5.469984,0.110510,5.112128,148257967.453439,151.816159,37954039668.080414,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,8,256,16384,1,256,20,100,5.463904,0.110838,5.112864,147819653.295796,151.367325,37841831243.723663,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,8,256,16384,1,256,20,100,5.463968,0.114156,5.115488,143523497.599450,146.968062,36742015385.459114,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,8,256,16384,1,256,20,100,5.469184,0.114401,5.113152,143215179.707555,146.652344,36663086005.134071,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,8,256,16384,1,256,20,100,5.472576,0.114156,5.118240,143523497.599450,146.968062,36742015385.459114,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,8,256,16384,1,256,20,100,5.469408,0.114381,5.111584,143240824.594118,146.678604,36669651096.094162,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,8,256,16384,1,256,20,100,5.487616,0.114381,5.140800,143240824.594118,146.678604,36669651096.094162,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,8,256,16384,1,256,20,100,5.464384,0.146801,5.109536,111607144.951533,114.285716,28571429107.592415,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,8,256,16384,1,256,20,100,5.478368,0.146749,5.124576,111646084.312769,114.325590,28581397584.068867,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,8,256,16384,1,256,20,100,5.471808,0.146719,5.114464,111669454.169746,114.349521,28587380267.455009,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,8,256,16384,1,256,20,100,5.466560,0.146790,5.107552,111614928.384579,114.293687,28573421666.452236,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,8,256,16384,1,256,20,100,5.462880,0.146719,5.114560,111669454.169746,114.349521,28587380267.455009,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,8,256,16384,1,256,20,100,5.460928,0.084142,5.110944,194718263.676201,199.391502,49847875501.107506,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,8,256,16384,1,256,20,100,5.462976,0.084152,5.113152,194694576.273029,199.367246,49841811525.895477,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,8,256,16384,1,256,20,100,5.453440,0.084152,5.113504,194694576.273029,199.367246,49841811525.895477,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,8,256,16384,1,256,20,100,5.462528,0.084173,5.112544,194647201.522605,199.318734,49829683589.786819,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,8,256,16384,1,256,20,100,5.478272,0.084214,5.113248,194552521.153890,199.221782,49805445415.395943,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,32,0,0,0,0,8,256,16384,1,256,20,100,5.387712,0.107182,5.114976,152861365.977521,156.530039,39132509690.245392,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,32,0,0,0,0,8,256,16384,1,256,20,100,5.468832,0.107244,5.118624,152773805.631118,156.440377,39110094241.566109,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,32,0,0,0,0,8,256,16384,1,256,20,100,5.471616,0.107182,5.141472,152861365.977521,156.530039,39132509690.245392,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,32,0,0,0,0,8,256,16384,1,256,20,100,5.472416,0.107366,5.118944,152598953.757663,156.261329,39065332161.961639,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,32,0,0,0,0,8,256,16384,1,256,20,100,5.469888,0.107244,5.120768,152773805.631118,156.440377,39110094241.566109,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,8,256,16384,1,256,20,100,5.470688,0.101898,5.117568,160787863.573196,164.646772,41161693074.738297,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,8,256,16384,1,256,20,100,5.496096,0.101908,5.106080,160771700.060645,164.630221,41157555215.525162,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,8,256,16384,1,256,20,100,5.504448,0.101560,5.112960,161322852.145538,165.194601,41298650149.257790,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,8,256,16384,1,256,20,100,5.492160,0.101601,5.111808,161257822.318785,165.128010,41282002513.609024,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,8,256,16384,1,256,20,100,5.488704,0.101407,5.112704,161567208.533303,165.444822,41361205384.525673,0.000000,-1
