trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,stage_space,stage_handoff,tile_threads,local_stages,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,128,10,0,0,16,65536,64,1,65536,10,20,5.567264,0.670362,5.112640,95470.856871,50.054225,6256778075.906734,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,16,65536,64,1,65536,10,20,5.567392,0.644454,5.102336,99308.816840,52.066421,6508302620.446813,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,0,named-barrier,0,0,0,0,16,65536,64,1,65536,10,20,5.481184,0.180992,5.109664,353606.804188,185.391804,23173975519.244549,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,128,6,0,0,18,262144,16,1,262144,10,20,5.496768,1.195622,5.101440,13382.150928,31.572455,3508050572.747409,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,256,6,0,0,18,262144,16,1,262144,10,20,5.508736,1.227213,5.102336,13037.673803,30.759732,3417747961.513441,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,128,6,0,0,18,262144,16,1,262144,10,20,5.486016,1.179546,5.112672,13564.545063,32.002777,3555864100.890716,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,6,0,0,18,262144,16,1,262144,10,20,5.457792,1.204275,5.106688,13285.999188,31.345605,3482844971.268318,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,128,8,0,0,18,262144,16,1,262144,10,20,5.491264,1.007411,5.108832,15882.292494,37.471029,4163447683.613509,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,256,8,0,0,18,262144,16,1,262144,10,20,5.459072,1.023693,5.104704,15629.688200,36.875061,4097228983.446597,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,128,8,0,0,18,262144,16,1,262144,10,20,5.523072,0.989082,5.112992,16176.623467,38.165443,4240604782.240366,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,8,0,0,18,262144,16,1,262144,10,20,5.497056,1.005875,5.102464,15906.545390,37.528249,4169805434.701767,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,128,10,0,0,18,262144,16,1,262144,10,20,5.507328,0.873165,5.109088,18324.146144,43.232085,4803564966.707500,0.000000,-1
