trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,complex_multiply,local_exchange,fft_core,stage_space,stage_handoff,tile_threads,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,6,64,65536,1,64,20,100,5.473248,0.109312,5.747712,599531627.494955,115.110072,38370024159.677109,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,6,64,65536,1,64,20,100,5.461248,0.109425,5.279488,598914490.690982,114.991582,38330527404.222832,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,32,0,0,0,0,7,128,32768,1,128,20,100,5.460896,0.114012,5.214208,287407959.920672,128.758766,36788218869.845955,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,32,0,0,0,0,7,128,32768,1,128,20,100,5.467808,0.113951,5.265888,287562899.541245,128.828179,36808051141.279312,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,32,0,0,0,0,7,128,32768,1,128,20,100,5.460192,0.114207,5.200000,286918308.221767,128.539402,36725543452.386124,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,32,0,0,0,0,7,128,32768,1,128,20,100,5.518432,0.114053,8.171776,287304734.540157,128.712521,36775006021.140121,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,32,0,0,0,0,7,128,32768,1,128,20,100,5.464224,0.114176,5.284384,286995521.540587,128.573994,36735426757.195160,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,7,128,32768,1,128,20,100,5.497536,0.107551,5.321696,304674860.779955,136.494338,38998382179.834274,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,7,128,32768,1,128,20,100,5.464288,0.107561,5.428192,304645842.293484,136.481337,38994667813.565918,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,7,128,32768,1,128,20,100,5.472192,0.107500,5.739072,304819951.669014,136.559338,39016953813.633751,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,7,128,32768,1,128,20,100,5.456832,0.107551,5.191776,304674860.779955,136.494338,38998382179.834274,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,7,128,32768,1,128,20,100,5.486848,0.107602,5.265824,304529886.862181,136.429389,38979825518.359161,0.000000,-1
