trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,complex_multiply,local_exchange,fft_core,stage_space,stage_handoff,tile_threads,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,8,256,16384,1,256,20,100,5.560864,0.099697,5.166880,164338543.650964,168.282669,42070667174.646904,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,8,256,16384,1,256,20,100,5.562816,0.099451,5.166048,164744635.446378,168.698507,42174626674.272659,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,8,256,16384,1,256,20,100,5.580128,0.099676,5.157024,164372299.961400,168.317235,42079308790.118446,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,8,256,16384,1,256,20,100,5.539136,0.129075,5.431072,126933757.069714,129.980167,32495041809.846813,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,8,256,16384,1,256,20,100,5.589088,0.129055,5.179488,126953894.779138,130.000788,32500197063.459415,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,8,256,16384,1,256,20,100,5.536096,0.129055,5.165312,126953894.779138,130.000788,32500197063.459415,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,8,256,16384,1,256,20,100,5.467840,0.083784,5.195456,195551195.593235,200.244424,50061106071.868172,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,8,256,16384,1,256,20,100,5.504864,0.083794,5.326208,195527322.502769,200.219978,50054994560.708984,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,8,256,16384,1,256,20,100,5.495008,0.083743,5.184736,195646850.719740,200.342375,50085593784.253365,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,8,256,16384,1,256,20,100,5.532064,0.105257,5.220352,155657165.395633,159.392937,39848234341.282120,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,8,256,16384,1,256,20,100,5.566144,0.105288,5.235744,155611750.845223,159.346433,39836608216.377159,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,8,256,16384,1,256,20,100,5.519584,0.105247,6.418976,155672316.817211,159.408452,39852113105.205978,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,9,512,8192,1,512,20,100,5.515808,0.278702,5.195296,29393393.808392,67.722379,15049417629.896627,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,9,512,8192,1,512,20,100,5.486688,0.278753,5.168160,29387994.936605,67.709940,15046653407.541723,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,9,512,8192,1,512,20,100,5.500544,0.278272,5.196832,29438822.136561,67.827046,15072676933.919044,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,9,512,8192,1,512,20,100,5.537888,0.132055,5.169184,62034737.493207,142.928035,31761785596.521984,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,9,512,8192,1,512,20,100,5.529728,0.132014,5.215104,62053986.554039,142.972385,31771641115.668198,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,9,512,8192,1,512,20,100,5.579584,0.132076,5.196704,62025120.939301,142.905879,31756861920.922333,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,9,512,8192,1,512,20,100,5.611232,0.094218,5.155840,86947064.844111,200.326037,44516897200.184822,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,9,512,8192,1,512,20,100,5.500448,0.094935,5.270976,86290586.089037,198.813510,44180780077.587090,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,9,512,8192,1,512,20,100,5.492608,0.094976,6.942336,86253375.595550,198.727777,44161728304.921562,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,9,512,8192,1,512,20,100,5.483936,0.102308,6.283968,80072063.933462,184.486035,40996896733.932701,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,9,512,8192,1,512,20,100,5.465440,0.102349,5.169600,80040016.511291,184.412198,40980488453.780968,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,9,512,8192,1,512,20,100,5.472512,0.102359,6.150048,80032017.401739,184.393768,40976392909.690407,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,9,512,8192,1,512,20,100,5.457440,0.084767,5.190176,96641697.227885,222.662470,49480548980.677048,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,9,512,8192,1,512,20,100,5.490528,0.084818,5.182304,96583359.410067,222.528060,49450680017.954216,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,9,512,8192,1,512,20,100,5.458112,0.084726,5.175552,96688421.648867,222.770123,49504471884.219940,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,9,512,8192,1,512,20,100,5.518560,0.108145,5.712864,75750406.996604,174.528938,38784208382.261375,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,9,512,8192,1,512,20,100,5.458560,0.108206,5.168736,75707392.046394,174.429831,38762184727.753860,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,9,512,8192,1,512,20,100,5.463552,0.108339,5.504416,75614368.171852,174.215504,38714556503.988403,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,10,1024,4096,1,1024,20,100,5.459456,0.334172,5.171424,12257155.135082,62.756634,12551326858.323633,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,10,1024,4096,1,1024,20,100,5.476096,0.336876,6.508896,12158793.555401,62.253023,12450604600.730719,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,10,1024,4096,1,1024,20,100,5.475488,0.335872,7.111008,12195122.151085,62.439025,12487805082.711491,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,10,1024,4096,1,1024,20,100,5.468032,0.212593,6.192896,19266894.071018,98.646498,19729299528.722630,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,10,1024,4096,1,1024,20,100,5.476096,0.212890,6.436640,19240019.527425,98.508900,19701779996.082809,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,10,1024,4096,1,1024,20,100,5.469120,0.211712,6.119104,19347037.233195,99.056831,19811366126.791626,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,10,1024,4096,1,1024,20,100,5.509184,0.131748,8.117024,31089693.333490,159.179230,31835845973.493935,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,10,1024,4096,1,1024,20,100,5.396256,0.131707,6.194944,31099362.807128,159.228738,31845747514.499134,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,10,1024,4096,1,1024,20,100,5.468544,0.131615,6.287520,31121136.725383,159.340220,31868044006.792633,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,10,1024,4096,1,1024,20,100,5.484512,0.100168,6.183360,40891431.506889,209.364129,41872825863.053864,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,10,1024,4096,1,1024,20,100,5.494752,0.100895,6.115936,40596772.813188,207.855477,41571095360.704659,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,10,1024,4096,1,1024,20,100,5.613024,0.100147,6.847680,40899794.434711,209.406948,41881389501.143990,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,10,1024,4096,1,1024,20,100,5.483584,0.085801,5.181952,47738393.235852,244.420573,48884114673.512093,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,10,1024,4096,1,1024,20,100,5.450912,0.085535,5.169120,47886989.979595,245.181389,49036277739.105728,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,10,1024,4096,1,1024,20,100,5.458848,0.085709,5.169632,47789726.894096,244.683402,48936680339.554436,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,10,1024,4096,1,1024,20,100,5.465888,0.124662,5.174816,32856908.549208,168.227372,33645474354.389465,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,10,1024,4096,1,1024,20,100,5.464928,0.124938,5.177312,32784197.455687,167.855091,33571018194.623425,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,10,1024,4096,1,1024,20,100,5.458528,0.124672,5.170112,32854208.631192,168.213548,33642709638.340515,0.000000,-1
