trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,stage_space,stage_handoff,tile_threads,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,16,0,0,12,4096,1024,1,4096,10,30,2.868320,0.162987,2.687616,6282722.540170,154.404189,25734031524.536907,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,16,0,0,12,4096,1024,1,4096,10,30,2.865184,0.190737,2.764384,5368647.045019,131.939870,21989978296.395950,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,32,6,1,0,0,14,16384,256,1,16384,10,30,2.813440,0.314129,2.711712,814951.677646,93.465178,13352168286.557028,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,6,1,0,0,14,16384,256,1,16384,10,30,2.830240,0.312525,2.688640,819135.005157,93.944955,13420707924.493296,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,6,1,0,0,14,16384,256,1,16384,10,30,2.872096,0.311228,2.679936,822548.789963,94.336476,13476639374.755508,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,6,1,0,0,14,16384,256,1,16384,10,30,2.814496,0.316553,2.869408,808712.488094,92.749618,13249945404.932016,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,32,6,2,0,0,14,16384,256,1,16384,10,30,2.907488,0.322901,2.666016,792811.827034,90.926003,12989428974.117496,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,6,2,0,0,14,16384,256,1,16384,10,30,2.784352,0.317440,2.676288,806451.604884,92.490322,13212903094.415735,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,6,2,0,0,14,16384,256,1,16384,10,30,2.828320,0.313617,2.672832,816282.071221,93.617758,13373965454.881922,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,6,2,0,0,14,16384,256,1,16384,10,30,2.809472,0.317440,2.669984,806451.604884,92.490322,13212903094.415735,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,32,6,4,0,0,14,16384,256,1,16384,10,30,2.805152,0.350447,2.671808,730495.812458,83.779104,11968443391.316320,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,6,4,0,0,14,16384,256,1,16384,10,30,2.811456,0.327031,2.681472,782799.298118,89.777686,12825383700.365841,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,6,4,0,0,14,16384,256,1,16384,10,30,2.818240,0.319317,2.666112,801710.296465,91.946550,13135221497.285923,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,6,4,0,0,14,16384,256,1,16384,10,30,2.790016,0.321092,2.675200,797278.668744,91.438296,13062613708.705755,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,32,8,1,0,0,14,16384,256,1,16384,10,30,2.813664,0.314129,2.687872,814951.677646,93.465178,13352168286.557028,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,8,1,0,0,14,16384,256,1,16384,10,30,2.795392,0.312593,2.672640,818956.088270,93.924436,13417776550.213020,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,8,1,0,0,14,16384,256,1,16384,10,30,2.721728,0.312695,2.742112,818687.898452,93.893678,13413382528.240707,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,8,1,0,0,14,16384,256,1,16384,10,30,2.768672,0.344986,2.896544,742059.949225,85.105371,12157910208.103874,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,32,8,2,0,0,14,16384,256,1,16384,10,30,2.812192,0.314880,2.670752,813008.172261,93.242281,13320325894.330280,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,8,2,0,0,14,16384,256,1,16384,10,30,2.766688,0.313105,2.694848,817616.893407,93.770846,13395835181.583054,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,8,2,0,0,14,16384,256,1,16384,10,30,2.816768,0.311433,3.698496,822007.951241,94.274448,13467778273.133598,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,8,2,0,0,14,16384,256,1,16384,10,30,2.768160,0.310955,4.541984,823271.147807,94.419321,13488474485.667545,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,32,8,4,0,0,14,16384,256,1,16384,10,30,2.762784,0.317747,2.793312,805671.916455,92.400901,13200128679.196165,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,8,4,0,0,14,16384,256,1,16384,10,30,2.796224,0.314573,2.772768,813802.054548,93.333330,13333332861.721947,0.000000,-1
