trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,stage_space,stage_handoff,tile_threads,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,in-place,warp-hybrid,radix2,0,named-barrier,0,5,0,8,256,4096,2,524,5,20,2.829184,0.046950,3.096128,87241003.502616,89.334788,22333696896.669659,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,in-place,stage-pipeline,radix2,1,named-barrier,0,0,4,8,256,4096,2,524,5,20,2.849024,0.424909,3.453824,9639715.923040,9.871069,2467767276.298147,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,in-place,stage-pipeline,radix2,2,named-barrier,0,0,4,8,256,4096,2,524,5,20,2.827616,0.212429,2.714560,19281753.894259,19.744516,4936128996.930385,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,in-place,stage-pipeline,radix2,4,named-barrier,0,0,4,8,256,4096,2,524,5,20,2.865216,0.127232,2.721728,32193158.895085,32.965795,8241448677.141781,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,in-place,stage-pipeline,radix2,1,named-barrier,0,0,8,8,256,4096,2,524,5,20,2.870944,0.407347,2.783392,10055304.116151,10.296631,2574157853.734596,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,in-place,stage-pipeline,radix2,2,named-barrier,0,0,8,8,256,4096,2,524,5,20,2.829568,0.214630,2.943136,19083969.894753,19.541985,4885496293.056695,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,in-place,stage-pipeline,radix2,4,named-barrier,0,0,8,8,256,4096,2,524,5,20,2.835040,0.129178,3.204640,31708283.753464,32.469283,8117320640.886879,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,in-place,stage-pipeline,radix2,8,named-barrier,0,0,8,8,256,4096,2,524,5,20,2.857056,0.115251,4.615872,35539760.596619,36.392715,9098178712.734587,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,in-place,cufft,auto,0,named-barrier,0,0,0,8,256,4096,2,524,5,20,2.831776,0.090675,3.032736,45172220.309922,46.256354,11564088399.340061,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,temporal-tile,radix2,0,named-barrier,32,0,0,8,256,4096,2,524,5,20,2.829536,0.110950,2.735616,36917398.832489,37.803416,9450854101.117214,0.000000,-1
