case_id,group,trial,implementation,reference,runner,device,operator,precision,direction,normalization,placement,output_order,logN,N,batch,modulus,modulus_bits,warmup,repeat,backend,kernel_ms,throughput_s,correct
ntt12_u32_v06_r2_b1,ntt12_u32-batch1,3,v0.6-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,1,1073479681,30,30,500,hybrid2d,0.006861,145755.605050,1
ntt10_u64_v06_tile_b256,ntt10_u64-batch256,3,v0.6-tile256,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,256,1152921504606584833,60,30,500,tile256,0.030497,8394331.967086,1
ntt10_u64_v07_pipe_b16,ntt10_u64-batch16,1,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,16,1152921504606584833,60,30,500,hybrid-dataflow,0.031052,515268.412618,1
ntt10_u64_v07_pipe_b512,ntt10_u64-batch512,2,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,512,1152921504606584833,60,30,500,hybrid-dataflow,0.085150,6012939.708183,1
ntt12_u32_v06_r2_b16,ntt12_u32-batch16,2,v0.6-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,16,1073479681,30,30,500,hybrid2d,0.008489,1884800.839763,1
ntt10_u64_v06_tile_b160,ntt10_u64-batch160,3,v0.6-tile256,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,160,1152921504606584833,60,30,500,tile256,0.022813,7013645.761652,1
ntt10_u64_v07_r4_b160,ntt10_u64-batch160,3,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,160,1152921504606584833,60,30,500,hybrid-dataflow,0.009130,17524674.157927,1
ntt10_u64_v06_tile_b80,ntt10_u64-batch80,1,v0.6-tile256,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,80,1152921504606584833,60,30,500,tile256,0.017175,4658060.806865,1
ntt12_u32_v06_r2_b160,ntt12_u32-batch160,1,v0.6-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,160,1073479681,30,30,500,hybrid2d,0.030849,5186549.714212,1
ntt12_u32_v06_r4_b80,ntt12_u32-batch80,2,v0.6-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,80,1073479681,30,30,500,hybrid2d,0.016073,4977382.919647,1
ntt12_u64_v07_pipe_b512,ntt12_u64-batch512,1,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,512,1152921504606584833,60,30,500,hybrid-dataflow,0.512705,998625.814383,1
ntt10_u64_v07_pipe_b16,ntt10_u64-batch16,3,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,16,1152921504606584833,60,30,500,hybrid-dataflow,0.031236,512227.915131,1
ntt12_u32_v06_r4_b160,ntt12_u32-batch160,2,v0.6-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,160,1073479681,30,30,500,hybrid2d,0.027052,5914528.010530,1
ntt12_u64_v06_r2_b256,ntt12_u64-batch256,2,v0.6-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,256,1152921504606584833,60,30,500,hybrid2d,0.069087,3705460.091805,1
ntt12_u64_v07_pipe_b16,ntt12_u64-batch16,2,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,16,1152921504606584833,60,30,500,hybrid-dataflow,0.097065,164838.068143,1
ntt12_u32_v07_r4_b160,ntt12_u32-batch160,2,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,160,1073479681,30,30,500,hybrid-dataflow,0.023710,6748294.092110,1
ntt12_u64_v07_pipe_b512,ntt12_u64-batch512,3,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,512,1152921504606584833,60,30,500,hybrid-dataflow,0.512985,998079.651313,1
ntt12_u32_v06_r2_b80,ntt12_u32-batch80,2,v0.6-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,80,1073479681,30,30,500,hybrid2d,0.017922,4463775.222731,1
ntt12_u64_v06_r4_b256,ntt12_u64-batch256,2,v0.6-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,256,1152921504606584833,60,30,500,hybrid2d,0.068856,3717914.442736,1
ntt10_u64_v06_tile_b512,ntt10_u64-batch512,1,v0.6-tile256,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,512,1152921504606584833,60,30,500,tile256,0.052951,9669309.997737,1
ntt12_u64_v07_pipe_b256,ntt12_u64-batch256,1,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,256,1152921504606584833,60,30,500,hybrid-dataflow,0.256881,996571.789216,1
ntt12_u64_v07_r4_b16,ntt12_u64-batch16,2,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,16,1152921504606584833,60,30,500,hybrid-dataflow,0.019683,812870.611684,1
ntt10_u64_v06_tile_b80,ntt10_u64-batch80,2,v0.6-tile256,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,80,1152921504606584833,60,30,500,tile256,0.017220,4645872.860692,1
ntt12_u64_v06_r4_b512,ntt12_u64-batch512,3,v0.6-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,512,1152921504606584833,60,30,500,hybrid2d,0.125776,4070733.003849,1
ntt12_u32_v07_r4_b160,ntt12_u32-batch160,3,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,160,1073479681,30,30,500,hybrid-dataflow,0.023699,6751210.112148,1
ntt12_u64_v07_r4_b160,ntt12_u64-batch160,3,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,160,1152921504606584833,60,30,500,hybrid-dataflow,0.048878,3273485.356319,1
ntt12_u32_v07_r4_b80,ntt12_u32-batch80,1,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,80,1073479681,30,30,500,hybrid-dataflow,0.015268,5239771.763808,1
ntt12_u32_v07_r4_b1,ntt12_u32-batch1,3,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,1,1073479681,30,30,500,hybrid-dataflow,0.013101,76329.723600,1
ntt10_u64_v07_r4_b16,ntt10_u64-batch16,3,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,16,1152921504606584833,60,30,500,hybrid-dataflow,0.006195,2582644.569103,1
ntt10_u64_v07_r4_b16,ntt10_u64-batch16,2,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,16,1152921504606584833,60,30,500,hybrid-dataflow,0.006199,2580938.181778,1
ntt12_u32_v06_r2_b160,ntt12_u32-batch160,3,v0.6-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,160,1073479681,30,30,500,hybrid2d,0.030843,5187583.037139,1
ntt10_u64_v07_pipe_b1,ntt10_u64-batch1,2,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,1,1152921504606584833,60,30,500,hybrid-dataflow,0.030839,32426.700271,1
ntt12_u64_v07_pipe_b16,ntt12_u64-batch16,3,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,16,1152921504606584833,60,30,500,hybrid-dataflow,0.097083,164806.771166,1
ntt12_u32_v07_pipe_b160,ntt12_u32-batch160,2,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,160,1073479681,30,30,500,hybrid-dataflow,0.076937,2079617.614723,1
ntt10_u64_v07_r4_b512,ntt10_u64-batch512,1,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,512,1152921504606584833,60,30,500,hybrid-dataflow,0.025704,19918730.767188,1
ntt12_u32_v06_r4_b1,ntt12_u32-batch1,1,v0.6-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,1,1073479681,30,30,500,hybrid2d,0.005978,167276.889721,1
ntt12_u64_v06_r2_b80,ntt12_u64-batch80,1,v0.6-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,80,1152921504606584833,60,30,500,hybrid2d,0.025397,3149947.745673,1
ntt12_u64_v07_r4_b80,ntt12_u64-batch80,3,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,80,1152921504606584833,60,30,500,hybrid-dataflow,0.023560,3395558.003925,1
ntt10_u64_v07_pipe_b160,ntt10_u64-batch160,1,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,160,1152921504606584833,60,30,500,hybrid-dataflow,0.033976,4709162.121295,1
ntt12_u64_v07_pipe_b256,ntt12_u64-batch256,2,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,256,1152921504606584833,60,30,500,hybrid-dataflow,0.256723,997184.018188,1
ntt10_u64_v07_r4_b80,ntt10_u64-batch80,1,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,80,1152921504606584833,60,30,500,hybrid-dataflow,0.007051,11345483.693087,1
ntt10_u64_v07_r4_b1,ntt10_u64-batch1,3,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,1,1152921504606584833,60,30,500,hybrid-dataflow,0.006103,163852.763494,1
ntt12_u64_v07_r4_b1,ntt12_u64-batch1,1,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,1,1152921504606584833,60,30,500,hybrid-dataflow,0.019569,51102.174573,1
ntt12_u64_v07_pipe_b1,ntt12_u64-batch1,1,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,1,1152921504606584833,60,30,500,hybrid-dataflow,0.096496,10363.165373,1
ntt12_u32_v07_r4_b16,ntt12_u32-batch16,2,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,16,1073479681,30,30,500,hybrid-dataflow,0.013478,1187129.619234,1
ntt12_u32_v06_r4_b512,ntt12_u32-batch512,2,v0.6-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,512,1073479681,30,30,500,hybrid2d,0.074924,6833588.010661,1
ntt12_u64_v06_r2_b160,ntt12_u64-batch160,2,v0.6-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,160,1152921504606584833,60,30,500,hybrid2d,0.046918,3410231.770485,1
ntt12_u32_v07_pipe_b80,ntt12_u32-batch80,1,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,80,1073479681,30,30,500,hybrid-dataflow,0.068360,1170271.683842,1
ntt10_u64_v07_r4_b1,ntt10_u64-batch1,1,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,1,1152921504606584833,60,30,500,hybrid-dataflow,0.006103,163852.763494,1
ntt12_u64_v06_r2_b160,ntt12_u64-batch160,1,v0.6-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,160,1152921504606584833,60,30,500,hybrid2d,0.046821,3417242.427468,1
ntt10_u64_v06_tile_b512,ntt10_u64-batch512,3,v0.6-tile256,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,512,1152921504606584833,60,30,500,tile256,0.053002,9659969.402742,1
ntt12_u64_v06_r4_b256,ntt12_u64-batch256,1,v0.6-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,256,1152921504606584833,60,30,500,hybrid2d,0.068846,3718467.686151,1
ntt10_u64_v07_r4_b1,ntt10_u64-batch1,2,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,1,1152921504606584833,60,30,500,hybrid-dataflow,0.006099,163962.804478,1
ntt12_u64_v06_r4_b160,ntt12_u64-batch160,1,v0.6-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,160,1152921504606584833,60,30,500,hybrid2d,0.046815,3417691.103304,1
ntt12_u64_v07_pipe_b512,ntt12_u64-batch512,2,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,512,1152921504606584833,60,30,500,hybrid-dataflow,0.512645,998741.575103,1
ntt10_u64_v06_tile_b1,ntt10_u64-batch1,2,v0.6-tile256,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,1,1152921504606584833,60,30,500,tile256,0.011051,90489.479038,1
ntt12_u32_v07_pipe_b512,ntt12_u32-batch512,2,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,512,1073479681,30,30,500,hybrid-dataflow,0.224711,2278485.605080,1
ntt12_u32_v06_r4_b256,ntt12_u32-batch256,1,v0.6-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,256,1073479681,30,30,500,hybrid2d,0.043002,5953231.323349,1
ntt12_u64_v06_r2_b512,ntt12_u64-batch512,1,v0.6-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,512,1152921504606584833,60,30,500,hybrid2d,0.126892,4034926.378238,1
ntt12_u32_v06_r2_b1,ntt12_u32-batch1,1,v0.6-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,1,1073479681,30,30,500,hybrid2d,0.006873,145495.009839,1
ntt12_u64_v06_r2_b160,ntt12_u64-batch160,3,v0.6-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,160,1152921504606584833,60,30,500,hybrid2d,0.047053,3400435.208350,1
ntt12_u32_v06_r4_b512,ntt12_u32-batch512,3,v0.6-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,512,1073479681,30,30,500,hybrid2d,0.074902,6835643.570597,1
ntt12_u64_v06_r4_b80,ntt12_u64-batch80,2,v0.6-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,80,1152921504606584833,60,30,500,hybrid2d,0.024224,3302544.944365,1
ntt10_u64_v07_r4_b512,ntt10_u64-batch512,3,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,512,1152921504606584833,60,30,500,hybrid-dataflow,0.025723,19904458.663393,1
ntt12_u32_v07_pipe_b256,ntt12_u32-batch256,3,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,256,1073479681,30,30,500,hybrid-dataflow,0.124750,2052107.096916,1
ntt10_u64_v07_r4_b256,ntt10_u64-batch256,1,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,256,1152921504606584833,60,30,500,hybrid-dataflow,0.014791,17308224.815705,1
ntt10_u64_v07_r4_b80,ntt10_u64-batch80,2,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,80,1152921504606584833,60,30,500,hybrid-dataflow,0.007057,11335606.707669,1
ntt10_u64_v06_tile_b160,ntt10_u64-batch160,2,v0.6-tile256,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,160,1152921504606584833,60,30,500,tile256,0.022813,7013645.761652,1
ntt12_u32_v07_r4_b256,ntt12_u32-batch256,3,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,256,1073479681,30,30,500,hybrid-dataflow,0.050006,5119383.924237,1
ntt12_u32_v06_r2_b16,ntt12_u32-batch16,3,v0.6-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,16,1073479681,30,30,500,hybrid2d,0.008475,1887989.414870,1
ntt10_u64_v06_tile_b1,ntt10_u64-batch1,3,v0.6-tile256,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,1,1152921504606584833,60,30,500,tile256,0.011061,90405.716497,1
ntt10_u64_v07_r4_b80,ntt10_u64-batch80,3,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,80,1152921504606584833,60,30,500,hybrid-dataflow,0.007053,11342189.452713,1
ntt12_u64_v07_r4_b80,ntt12_u64-batch80,1,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,80,1152921504606584833,60,30,500,hybrid-dataflow,0.023552,3396739.055062,1
ntt12_u32_v07_r4_b1,ntt12_u32-batch1,1,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,1,1073479681,30,30,500,hybrid-dataflow,0.013103,76317.798903,1
ntt12_u32_v06_r4_b16,ntt12_u32-batch16,2,v0.6-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,16,1073479681,30,30,500,hybrid2d,0.007641,2093942.583121,1
ntt12_u64_v06_r4_b16,ntt12_u64-batch16,3,v0.6-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,16,1152921504606584833,60,30,500,hybrid2d,0.009107,1756802.233999,1
ntt12_u32_v06_r4_b1,ntt12_u32-batch1,3,v0.6-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,1,1073479681,30,30,500,hybrid2d,0.005962,167736.594600,1
ntt12_u64_v07_pipe_b80,ntt12_u64-batch80,3,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,80,1152921504606584833,60,30,500,hybrid-dataflow,0.101263,790019.219594,1
ntt12_u32_v07_r4_b80,ntt12_u32-batch80,2,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,80,1073479681,30,30,500,hybrid-dataflow,0.015256,5243992.235902,1
ntt12_u64_v07_r4_b256,ntt12_u64-batch256,1,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,256,1152921504606584833,60,30,500,hybrid-dataflow,0.119343,2145075.800414,1
ntt12_u64_v06_r2_b1,ntt12_u64-batch1,1,v0.6-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,1,1152921504606584833,60,30,500,hybrid2d,0.007684,130138.929926,1
ntt12_u64_v07_pipe_b80,ntt12_u64-batch80,1,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,80,1152921504606584833,60,30,500,hybrid-dataflow,0.101190,790594.860251,1
ntt12_u64_v07_pipe_b160,ntt12_u64-batch160,2,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,160,1152921504606584833,60,30,500,hybrid-dataflow,0.137511,1163544.036373,1
ntt12_u32_v06_r2_b80,ntt12_u32-batch80,1,v0.6-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,80,1073479681,30,30,500,hybrid2d,0.017930,4461735.826869,1
ntt12_u64_v07_pipe_b160,ntt12_u64-batch160,3,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,160,1152921504606584833,60,30,500,hybrid-dataflow,0.136790,1169676.083044,1
ntt12_u64_v06_r4_b1,ntt12_u64-batch1,1,v0.6-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,1,1152921504606584833,60,30,500,hybrid2d,0.007684,130138.929926,1
ntt12_u64_v06_r4_b80,ntt12_u64-batch80,1,v0.6-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,80,1152921504606584833,60,30,500,hybrid2d,0.024205,3305059.631579,1
ntt12_u32_v06_r2_b1,ntt12_u32-batch1,2,v0.6-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,1,1073479681,30,30,500,hybrid2d,0.006859,145799.126719,1
ntt12_u32_v06_r4_b1,ntt12_u32-batch1,2,v0.6-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,1,1073479681,30,30,500,hybrid2d,0.005956,167909.649143,1
ntt12_u32_v06_r2_b512,ntt12_u32-batch512,1,v0.6-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,512,1073479681,30,30,500,hybrid2d,0.085242,6006438.504990,1
ntt12_u64_v07_pipe_b80,ntt12_u64-batch80,2,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,80,1152921504606584833,60,30,500,hybrid-dataflow,0.101265,790003.235083,1
ntt10_u64_v06_tile_b160,ntt10_u64-batch160,1,v0.6-tile256,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,160,1152921504606584833,60,30,500,tile256,0.022815,7013015.890848,1
ntt12_u32_v07_pipe_b80,ntt12_u32-batch80,2,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,80,1073479681,30,30,500,hybrid-dataflow,0.068352,1170412.003423,1
