trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,complex_multiply,cross_twiddle,local_exchange,fft_core,stage_space,stage_handoff,tile_threads,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,9,1,0,0,14,16384,256,1,16384,20,100,5.563296,0.231250,5.122976,1107027.369430,126.962755,18137536420.746803,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,9,1,0,0,14,16384,256,1,16384,20,100,5.569280,0.228936,5.113888,1118218.037906,128.246190,18320884333.044319,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,9,1,0,0,14,16384,256,1,16384,20,100,5.560864,0.229304,5.108096,1116420.340788,128.040016,18291430863.464520,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,9,1,0,0,14,16384,256,1,16384,20,100,5.567648,0.229038,5.112704,1117718.020367,128.188844,18312692045.694324,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,9,1,0,0,14,16384,256,1,16384,20,100,5.538496,0.228987,5.108032,1117968.009603,128.217515,18316787869.333664,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,9,1,0,0,14,16384,256,1,16384,20,100,5.528160,0.229437,5.108864,1115772.557839,127.965723,18280817587.635639,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-resident,0,named-barrier,256,7,1,0,0,14,16384,256,1,16384,20,100,5.551424,0.315269,5.103232,812004.696240,93.127195,13303884943.194027,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-resident,0,named-barrier,256,7,1,0,0,14,16384,256,1,16384,20,100,5.558720,0.315412,5.101504,811635.578331,93.084861,13297837315.369501,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-resident,0,named-barrier,256,7,1,0,0,14,16384,256,1,16384,20,100,5.536896,0.315433,5.101760,811582.896502,93.078819,13296974176.286972,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-resident,0,named-barrier,256,7,1,0,0,14,16384,256,1,16384,20,100,5.564224,0.315372,5.108256,811741.039218,93.096956,13299565186.545750,0.000000,-1
