trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,complex_multiply,cross_twiddle,local_exchange,fft_core,stage_space,stage_handoff,tile_threads,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,13,8192,512,1,8192,20,100,5.461952,0.096666,5.655424,5296610.254306,282.033903,43389831203.277084,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,13,8192,512,1,8192,20,100,5.461024,0.096819,6.022176,5288207.318390,281.586463,43320994352.249466,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,13,8192,512,1,8192,20,100,5.455168,0.096932,5.174240,5282062.253329,281.259251,43270653979.268059,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,13,8192,512,1,8192,20,100,5.462656,0.096645,5.241920,5297732.745542,282.093673,43399026651.476845,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,13,8192,512,1,8192,20,100,5.464000,0.096328,5.298336,5315190.960518,283.023288,43542044348.560997,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,256,0,0,0,0,13,8192,512,1,8192,20,100,5.460736,0.121416,5.189440,4216918.201903,224.542460,34544993909.986885,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,256,0,0,0,0,13,8192,512,1,8192,20,100,5.480480,0.121876,5.692736,4200974.688323,223.693500,34414384646.745712,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,256,0,0,0,0,13,8192,512,1,8192,20,100,5.483104,0.121754,5.115456,4205214.612057,223.919268,34449118101.971970,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,256,0,0,0,0,13,8192,512,1,8192,20,100,5.467072,0.121979,5.112000,4197447.730536,223.505697,34385491808.550705,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,256,0,0,0,0,13,8192,512,1,8192,20,100,5.476480,0.121795,5.100864,4203800.267805,223.843957,34437531793.855858,0.000000,-1
