trial,variant,device,compute_capability,auto_select,selection_target,selected_implementation,selection_confidence,predicted_kernel_ms,selection_reason,backend,stage_space,stage_handoff,flow_tile_log,data_space,role_stages,target_ctas_per_sm,data_time,token_interleave,pipeline_buffers,dataflow_layout,dataflow_state,compute_unit,word_bits,logN,N,batch,modulus,modulus_bits,n1_log,rows_per_block,threads_per_block,hierarchical_core,stage_partition,segment_cores,segment_threads,segment_units,segment_data_space,segment_data_time,segment_role_stages,segment_token_interleave,segment_cta_weights,boundary_storage,boundary_buffers,ready_window,inverse,warmup,repeat,h2d_ms,kernel_ms,timed_region_wall_ms,host_timing_overhead_ms,appt_producer_weight,appt_tail_weight,appt_writer_weight,appt_fragment_width,appt_writer_tiles,input_order,output_order,appt_layout_id,d2h_ms,kernel_ntt_s,end_to_end_ntt_s,kernel_points_s,cross_twiddle,mod_multiply,correct
1,natural-fw8-wt1-r10-10-1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail+appt-online-register-tail+appt-online-register-tail","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,2,8,5.471456,2.734464,2.735006,0.000543,10,10,1,8,1,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",5.120384,1462.809568,300.158239,1533867005.442851,fused,shoup,-1
1,natural-fw8-wt1-r10-10-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail+appt-online-register-tail+appt-online-register-tail","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,2,8,5.465152,1.779840,1.780591,0.000751,10,10,2,8,1,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",5.098336,2247.393034,324.061712,2356562397.529869,fused,shoup,-1
1,natural-fw8-wt1-r9-11-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail+appt-online-register-tail+appt-online-register-tail","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,2,8,5.463360,1.755520,1.756274,0.000754,9,11,2,8,1,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",5.107392,2278.527178,324.510129,2389208914.215853,fused,shoup,-1
1,natural-fw8-wt1-r11-9-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail+appt-online-register-tail+appt-online-register-tail","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,2,8,5.474016,1.583360,1.584204,0.000844,11,9,2,8,1,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",5.113408,2526.273311,328.655896,2648989563.075837,fused,shoup,-1
1,natural-fw8-wt1-r10-12-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail+appt-online-register-tail+appt-online-register-tail","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,2,8,5.470304,1.858176,1.858943,0.000767,10,12,2,8,1,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",5.103712,2152.648627,321.745350,2257215686.715325,fused,shoup,-1
1,natural-fw8-wt2-r10-10-1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail+appt-online-register-tail+appt-online-register-tail","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,2,8,5.496640,2.730624,2.731216,0.000592,10,10,1,8,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",5.122240,1464.866660,299.636596,1536024022.597266,fused,shoup,-1
1,natural-fw8-wt2-r10-10-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail+appt-online-register-tail+appt-online-register-tail","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,2,8,5.466496,1.784320,1.785096,0.000776,10,10,2,8,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",5.117568,2241.750363,323.405224,2350645628.274419,fused,shoup,-1
1,natural-fw8-wt2-r9-11-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail+appt-online-register-tail+appt-online-register-tail","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,2,8,5.483872,1.766016,1.766832,0.000816,9,11,2,8,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",5.118912,2264.985133,323.394343,2375009051.239820,fused,shoup,-1
1,natural-fw8-wt2-r11-9-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail+appt-online-register-tail+appt-online-register-tail","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,2,8,5.479072,1.594112,1.594813,0.000701,11,9,2,8,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",5.105024,2509.233920,328.455550,2631122467.183069,fused,shoup,-1
1,natural-fw8-wt2-r10-12-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail+appt-online-register-tail+appt-online-register-tail","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,2,8,5.462368,1.863424,1.864084,0.000661,10,12,2,8,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",5.106528,2146.586135,321.742046,2250858702.651365,fused,shoup,-1
1,natural-fw8-wt4-r10-10-1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail+appt-online-register-tail+appt-online-register-tail","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,2,8,5.474112,2.701696,2.702188,0.000492,10,10,1,8,4,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",5.107328,1480.551520,301.133711,1552470790.826541,fused,shoup,-1
1,natural-fw8-wt4-r10-10-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail+appt-online-register-tail+appt-online-register-tail","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,2,8,5.466432,1.718272,1.719007,0.000735,10,10,2,8,4,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",5.106592,2327.920183,325.433536,2441001233.449633,fused,shoup,-1
1,natural-fw8-wt4-r9-11-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail+appt-online-register-tail+appt-online-register-tail","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,2,8,5.462144,1.763328,1.764089,0.000761,9,11,2,8,4,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",5.106240,2268.437919,324.366975,2378629559.664916,fused,shoup,-1
1,natural-fw8-wt4-r11-9-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail+appt-online-register-tail+appt-online-register-tail","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,2,8,5.460128,1.563136,1.563816,0.000681,11,9,2,8,4,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",5.105376,2558.958432,329.797911,2683262396.541325,fused,shoup,-1
1,natural-fw8-wt4-r10-12-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail+appt-online-register-tail+appt-online-register-tail","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,2,8,5.469440,1.827584,1.828369,0.000785,10,12,2,8,4,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",5.103616,2188.681854,322.563990,2294999264.154205,fused,shoup,-1
1,static-fw16,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail+appt-online-register-tail+appt-online-register-tail","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,2,8,5.466976,1.023104,1.024021,0.000917,8,12,1,16,1,natural,appt-static,"appt-ntt-log20-7x7x6-xor-fw16-v1",5.106752,3909.671144,344.921784,4099587329.448647,fused,shoup,-1
1,natural-fw16-wt1-r10-10-1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail+appt-online-register-tail+appt-online-register-tail","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,2,8,5.459328,2.233472,2.234182,0.000710,10,10,1,16,1,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",5.105376,1790.933491,312.544536,1877929875.818610,fused,shoup,-1
1,natural-fw16-wt1-r10-10-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail+appt-online-register-tail+appt-online-register-tail","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,2,8,5.462944,1.529600,1.530468,0.000868,10,10,2,16,1,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",5.108640,2615.062720,330.546161,2742092006.784392,fused,shoup,-1
1,natural-fw16-wt1-r9-11-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail+appt-online-register-tail+appt-online-register-tail","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,2,8,5.465248,1.515264,1.516049,0.000785,9,11,2,16,1,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",5.105920,2639.803961,330.949614,2768035078.465538,fused,shoup,-1
1,natural-fw16-wt1-r11-9-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail+appt-online-register-tail+appt-online-register-tail","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,2,8,5.471584,1.352576,1.353393,0.000817,11,9,2,16,1,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",5.121312,2957.319920,334.854914,3100974692.812679,fused,shoup,-1
1,natural-fw16-wt1-r10-12-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail+appt-online-register-tail+appt-online-register-tail","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,2,8,5.475200,1.587968,1.588725,0.000757,10,12,2,16,1,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",5.116672,2518.942460,328.411533,2641302609.109440,fused,shoup,-1
1,natural-fw16-wt2-r10-10-1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail+appt-online-register-tail+appt-online-register-tail","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,2,8,5.467648,2.239872,2.240396,0.000524,10,10,1,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",5.109568,1785.816349,312.083366,1872564164.279790,fused,shoup,-1
1,natural-fw16-wt2-r10-10-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail+appt-online-register-tail+appt-online-register-tail","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,2,8,5.493568,1.523840,1.524725,0.000886,10,10,2,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",5.115680,2624.947586,329.676993,2752457040.159914,fused,shoup,-1
1,natural-fw16-wt2-r9-11-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail+appt-online-register-tail+appt-online-register-tail","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,2,8,5.478944,1.506816,1.507762,0.000946,9,11,2,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",5.123648,2654.604093,330.321680,2783554141.812768,fused,shoup,-1
1,natural-fw16-wt2-r11-9-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail+appt-online-register-tail+appt-online-register-tail","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,2,8,5.472352,1.338496,1.339341,0.000845,11,9,2,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",5.109312,2988.428871,335.565964,3133594792.006283,fused,shoup,-1
1,natural-fw16-wt2-r10-12-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail+appt-online-register-tail+appt-online-register-tail","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,2,8,5.478784,1.564288,1.565032,0.000744,10,12,2,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",5.120928,2557.073856,328.839200,2681286275.938354,fused,shoup,-1
1,natural-fw16-wt4-r10-10-1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail+appt-online-register-tail+appt-online-register-tail","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,2,8,5.473728,2.198016,2.198809,0.000794,10,10,1,16,4,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",5.120256,1819.823027,312.695433,1908222750.371157,fused,shoup,-1
1,natural-fw16-wt4-r10-10-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail+appt-online-register-tail+appt-online-register-tail","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,2,8,5.494048,1.491456,1.492282,0.000825,10,10,2,16,4,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",5.118176,2681.942957,330.478000,2812221017.967204,fused,shoup,-1
1,natural-fw16-wt4-r9-11-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail+appt-online-register-tail+appt-online-register-tail","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,2,8,5.489600,1.489408,1.490196,0.000788,9,11,2,16,4,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",5.120480,2685.630772,330.592494,2816087972.110907,fused,shoup,-1
1,natural-fw16-wt4-r11-9-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail+appt-online-register-tail+appt-online-register-tail","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,2,8,5.478976,1.333376,1.334222,0.000846,11,9,2,16,4,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",5.125440,2999.903891,335.070340,3145627221.978675,fused,shoup,-1
1,natural-fw16-wt4-r10-12-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail+appt-online-register-tail+appt-online-register-tail","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,2,8,5.471104,1.572480,1.573255,0.000775,10,12,2,16,4,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",5.114144,2543.752603,329.008842,2667317929.565782,fused,shoup,-1
1,static-fw32,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail+appt-online-register-tail+appt-online-register-tail","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,2,8,5.465024,1.020800,1.021763,0.000963,8,12,1,32,1,natural,appt-static,"appt-ntt-log20-7x7x6-xor-fw32-v1",5.106368,3918.495319,345.059846,4108840147.656027,fused,shoup,-1
1,natural-fw32-wt1-r10-10-1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail+appt-online-register-tail+appt-online-register-tail","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,2,8,5.470816,1.983232,1.983954,0.000722,10,10,1,32,1,natural,natural,"appt-ntt-log20-7x7x6-xor-fw32-v1",5.111264,2016.909750,318.336694,2114883157.838197,fused,shoup,-1
1,natural-fw32-wt1-r10-10-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail+appt-online-register-tail+appt-online-register-tail","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,2,8,5.471136,1.413504,1.414251,0.000747,10,10,2,32,1,natural,natural,"appt-ntt-log20-7x7x6-xor-fw32-v1",5.110176,2829.846953,333.477390,2967309598.494973,fused,shoup,-1
