trial,variant,scan_roles,device,compute_capability,auto_select,selection_target,selected_implementation,selection_confidence,predicted_kernel_ms,selection_reason,backend,stage_space,stage_handoff,flow_tile_log,data_space,role_stages,target_ctas_per_sm,data_time,token_interleave,pipeline_buffers,dataflow_layout,dataflow_state,compute_unit,word_bits,logN,N,batch,modulus,modulus_bits,n1_log,rows_per_block,threads_per_block,hierarchical_core,stage_partition,segment_cores,segment_threads,segment_units,segment_data_space,segment_data_time,segment_role_stages,segment_token_interleave,segment_cta_weights,boundary_storage,boundary_buffers,ready_window,inverse,warmup,repeat,h2d_ms,kernel_ms,timed_region_wall_ms,host_timing_overhead_ms,appt_producer_weight,appt_tail_weight,appt_writer_weight,appt_fragment_width,appt_writer_tiles,appt_data_time_roles,input_order,output_order,appt_layout_id,d2h_ms,kernel_ntt_s,end_to_end_ntt_s,kernel_points_s,cross_twiddle,mod_multiply,correct
1,resident-2d,12-8-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,20,10.902816,4.210739,4.211102,0.000363,12,8,2,16,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",10.133376,3799.807940,633.740392,3984387410.179196,fused,shoup,-1
1,resident-quarter,8-10-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident-quarter","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,20,10.894144,3.812557,3.812878,0.000321,8,10,4,16,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",10.124896,4196.658850,644.340358,4400515750.504501,fused,shoup,-1
1,resident-quarter,10-8-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident-quarter","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,20,10.885472,4.171111,4.171411,0.000300,10,8,4,16,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",10.123104,3835.908807,635.432839,4022241913.026798,fused,shoup,-1
1,resident-quarter,12-8-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident-quarter","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,20,10.890752,4.713114,4.713414,0.000300,12,8,2,16,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",10.125664,3394.783307,621.853582,3559688300.788052,fused,shoup,-1
1,resident-quarter,14-6-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident-quarter","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,20,10.880448,5.033574,5.033921,0.000347,14,6,2,16,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",10.129728,3178.655895,614.350834,3333062283.842720,fused,shoup,-1
2,v06,9-11,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-10x10-resident-radix4","experimental",0.000000,"transform-wave readiness with the generated resident radix-4 core",hierarchical-dataflow,0,named-barrier,0,0,0,4,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","dataflow-radix4+dataflow-radix4","256+256","1+1","0+0","0+0","0+0","0+0","9+11","full-scratch","1",8,0,3,20,10.880128,1.003981,1.004380,0.000399,0,0,0,0,0,7,natural,natural,"",10.126528,15936.558552,726.921275,16710692820.463352,fused,shoup,-1
2,writer-final,6-12-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final+appt-online-register-tail-grouped-writer-final+appt-online-register-tail-grouped-writer-final","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,20,10.886880,1.727795,1.728143,0.000348,6,12,4,16,2,7,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",10.128288,9260.356551,703.514300,9710187630.979515,fused,shoup,-1
2,resident-2d,12-8-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,20,10.878752,3.827251,3.827573,0.000323,12,8,2,16,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",10.120992,4180.546345,644.459806,4383620563.781166,fused,shoup,-1
2,resident-quarter,8-10-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident-quarter","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,20,10.884096,3.698483,3.698842,0.000359,8,10,4,16,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",10.124640,4326.097757,647.583990,4536242281.669638,fused,shoup,-1
2,resident-quarter,10-8-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident-quarter","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,20,10.881856,4.143872,4.144194,0.000321,10,8,4,16,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",10.121120,3861.122880,636.262627,4048680785.290317,fused,shoup,-1
2,resident-quarter,12-8-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident-quarter","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,20,10.887904,4.719923,4.720284,0.000361,12,8,2,16,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",10.126176,3389.885796,621.745477,3554552888.046912,fused,shoup,-1
2,resident-quarter,14-6-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident-quarter","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,20,10.879104,5.022669,5.022992,0.000323,14,6,2,16,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",10.120672,3185.557423,614.853837,3340299060.012722,fused,shoup,-1
1,v06,9-11,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-10x10-resident-radix4","experimental",0.000000,"transform-wave readiness with the generated resident radix-4 core",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"10+10","dataflow-radix4+dataflow-radix4","256+256","1+1","0+0","0+0","0+0","0+0","9+11","full-scratch","1",8,0,3,20,1.412480,0.203264,0.203688,0.000424,0,0,0,0,0,7,natural,natural,"",1.338112,4919.710375,338.540539,5158690226.278545,fused,shoup,-1
1,writer-final,8-8-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final+appt-online-register-tail-grouped-writer-final+appt-online-register-tail-grouped-writer-final","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,1.415840,0.288922,0.289347,0.000425,8,8,4,8,2,7,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",1.341664,3461.146618,328.253546,3629275275.806325,fused,shoup,-1
1,resident-2d,8-8-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,1.413824,0.699136,0.699574,0.000438,8,8,4,8,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",1.339488,1430.336835,289.649546,1499816876.650403,fused,shoup,-1
1,resident-quarter,8-8-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident-quarter","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,1.419616,0.452659,0.453031,0.000372,8,8,4,8,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",1.341024,2209.167565,311.206624,2316480088.899645,fused,shoup,-1
1,resident-quarter,10-7-3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident-quarter","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,1.412672,0.528077,0.528491,0.000414,10,7,3,8,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",1.343584,1893.664067,304.475848,1985650692.658340,fused,shoup,-1
1,resident-quarter,12-6-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident-quarter","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,1.412160,0.552192,0.552650,0.000458,12,6,2,8,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",1.337568,1810.964196,302.854086,1898933593.014433,fused,shoup,-1
1,resident-quarter,14-5-1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident-quarter","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,1.420096,0.689818,0.690175,0.000357,14,5,1,8,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",1.337472,1449.658561,290.074890,1520077175.107116,fused,shoup,-1
2,v06,9-11,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-10x10-resident-radix4","experimental",0.000000,"transform-wave readiness with the generated resident radix-4 core",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"10+10","dataflow-radix4+dataflow-radix4","256+256","1+1","0+0","0+0","0+0","0+0","9+11","full-scratch","1",8,0,3,20,1.414112,0.203162,0.203612,0.000450,0,0,0,0,0,7,natural,natural,"",1.341184,4922.190087,338.013972,5161290392.395920,fused,shoup,-1
2,writer-final,8-8-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final+appt-online-register-tail-grouped-writer-final+appt-online-register-tail-grouped-writer-final","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,1.413984,0.289946,0.290349,0.000404,8,8,4,8,2,7,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",1.343296,3448.922804,328.167367,3616457677.781798,fused,shoup,-1
2,resident-2d,8-8-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,1.412832,0.697958,0.698345,0.000387,8,8,4,8,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",1.339296,1432.750127,289.847812,1502347396.775640,fused,shoup,-1
2,resident-quarter,8-8-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident-quarter","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,1.413984,0.495974,0.496396,0.000422,8,8,4,8,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",1.339712,2016.233130,307.723520,2114173670.153338,fused,shoup,-1
2,resident-quarter,10-7-3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident-quarter","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,1.415968,0.575898,0.576263,0.000366,10,7,3,8,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",1.345760,1736.419885,299.614201,1820768217.416801,fused,shoup,-1
2,resident-quarter,12-6-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident-quarter","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,1.414720,0.602317,0.602785,0.000468,12,6,2,8,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",1.344800,1660.255874,297.456434,1740904463.575235,fused,shoup,-1
2,resident-quarter,14-5-1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident-quarter","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,1.416480,0.752026,0.752423,0.000397,14,5,1,8,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",1.340384,1329.741959,284.990446,1394335504.106240,fused,shoup,-1
1,v06,9-11,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-10x10-resident-radix4","experimental",0.000000,"transform-wave readiness with the generated resident radix-4 core",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"10+10","dataflow-radix4+dataflow-radix4","256+256","1+1","0+0","0+0","0+0","0+0","9+11","full-scratch","1",8,0,3,20,5.456928,0.611738,0.612153,0.000416,0,0,0,0,0,7,natural,natural,"",5.109696,6538.751160,357.834203,6856377536.565303,fused,shoup,-1
1,writer-final,8-8-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final+appt-online-register-tail-grouped-writer-final+appt-online-register-tail-grouped-writer-final","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,5.480768,0.944230,0.944648,0.000417,8,8,4,8,2,7,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",5.109696,4236.254303,346.779882,4442034591.528092,fused,shoup,-1
1,resident-2d,12-6-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,5.470880,2.179789,2.180203,0.000415,12,6,2,8,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",5.109664,1835.040142,313.471447,1924179051.806704,fused,shoup,-1
1,resident-quarter,8-8-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident-quarter","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,5.467264,1.316608,1.317045,0.000437,8,8,4,8,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",5.120384,3038.109888,336.014266,3185689113.824073,fused,shoup,-1
1,resident-quarter,10-7-3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident-quarter","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,5.468512,1.645670,1.646106,0.000436,10,7,3,8,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",5.111328,2430.620528,327.184702,2548690350.279100,fused,shoup,-1
